trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	onset_abs	duration
12	41.30268787499517	fix_pre	0		0	10.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-Rqwi-Fk9IJQ_114.mp4	58.8107638329966	0.0012854170054197311
12	41.30397329200059	movie	1		360	10.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-Rqwi-Fk9IJQ_114.mp4	58.81204925000202	2.991857249988243
12	44.295830541988835	fix_post	2		90	10.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-Rqwi-Fk9IJQ_114.mp4	61.80390649999026	0.754923333064653
13	45.05075387505349	fix_pre	0		0	11.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_wc-16LozRfhUGea_49.mp4	62.558829833054915	0.0016065419185906649
13	45.05236041697208	movie	1		359	11.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_wc-16LozRfhUGea_49.mp4	62.560436374973506	2.999262082972564
13	48.05162249994464	fix_post	2		88	11.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_wc-16LozRfhUGea_49.mp4	65.55969845794607	0.7496415000641719
14	48.801264000008814	fix_pre	0		0	12.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-c-H45QS0CF4_147.mp4	66.30933995801024	0.0015247500268742442
14	48.80278875003569	movie	1		358	12.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-c-H45QS0CF4_147.mp4	66.31086470803712	2.9988629589788616
14	51.80165170901455	fix_post	2		89	12.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-c-H45QS0CF4_147.mp4	69.30972766701598	0.7546655000187457
15	52.556317209033296	fix_pre	0		0	13.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-GjFQxAklviE_25.mp4	70.06439316703472	0.001276999944821
15	52.55759420897812	movie	1		359	13.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-GjFQxAklviE_25.mp4	70.06567016697954	2.99403100006748
15	55.551625209045596	fix_post	2		88	13.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-GjFQxAklviE_25.mp4	73.05970116704702	0.7507147499127313
16	56.30233995895833	fix_pre	0		0	14.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-w5lh_rKyKtE_21.mp4	73.81041591695976	0.0016076250467449427
16	56.30394758400507	movie	1		353	14.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-w5lh_rKyKtE_21.mp4	73.8120235420065	2.997692666016519
16	59.30164025002159	fix_post	2		90	14.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-w5lh_rKyKtE_21.mp4	76.80971620802302	0.7590319589944556
17	60.06067220901605	fix_pre	0		0	15.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-fLNDhX22diw_98.mp4	77.56874816701747	0.001851125038228929
17	60.062523334054276	movie	1		357	15.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-fLNDhX22diw_98.mp4	77.5705992920557	2.9935538748977706
17	63.05607720895205	fix_post	2		90	15.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-fLNDhX22diw_98.mp4	80.56415316695347	0.7505234580021352
18	63.80660066695418	fix_pre	0		0	16.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-yQrDeFlFmfM_138.mp4	81.31467662495561	0.0015612500719726086
18	63.808161917026155	movie	1		357	16.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-yQrDeFlFmfM_138.mp4	81.31623787502758	2.997859042021446
18	66.8060209590476	fix_post	2		87	16.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-yQrDeFlFmfM_138.mp4	84.31409691704903	0.745018457993865
19	67.55103941704147	fix_pre	0		0	17.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-5doJmCcFL7s_3.mp4	85.0591153750429	0.0014431249583140016
19	67.55248254199978	movie	1		357	17.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-5doJmCcFL7s_3.mp4	85.0605585000012	3.0034015419660136
19	70.5558840839658	fix_post	2		90	17.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-5doJmCcFL7s_3.mp4	88.06396004196722	0.750784125062637
20	71.30666820902843	fix_pre	0		0	18.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-kxWtOXNIsRA_329.mp4	88.81474416702986	0.0013455409789457917
20	71.30801375000738	movie	1		359	18.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-kxWtOXNIsRA_329.mp4	88.8160897080088	2.9978090419899672
20	74.30582279199734	fix_post	2		89	18.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-kxWtOXNIsRA_329.mp4	91.81389874999877	0.7450051669729874
21	75.05082795897033	fix_pre	0		0	19.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-MsSEF0krKE4_149.mp4	92.55890391697176	0.0014822500525042415
21	75.05231020902283	movie	1		358	19.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-MsSEF0krKE4_149.mp4	92.56038616702426	2.997705165995285
21	78.05001537501812	fix_post	2		90	19.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-MsSEF0krKE4_149.mp4	95.55809133301955	0.7515156669542193
22	78.80153104197234	fix_pre	0		0	20.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-nlfwzxlwRfk_12.mp4	96.30960699997377	0.0014703330816701055
22	78.80300137505401	movie	1		357	20.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-nlfwzxlwRfk_12.mp4	96.31107733305544	2.997234624926932
22	81.80023599998094	fix_post	2		90	20.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-nlfwzxlwRfk_12.mp4	99.30831195798237	0.7501105840783566
23	82.5503465840593	fix_pre	0		0	21.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_ioSkDvwpEaU_35.mp4	100.05842254206073	0.0013314579846337438
23	82.55167804204393	movie	1		357	21.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_ioSkDvwpEaU_35.mp4	100.05975400004536	2.998564791982062
23	85.550242834026	fix_post	2		90	21.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_ioSkDvwpEaU_35.mp4	103.05831879202742	0.750552749959752
24	86.30079558398575	fix_pre	0		0	22.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-A1XT1fT1c8w_24.mp4	103.80887154198717	0.0013114160392433405
24	86.30210700002499	movie	1		359	22.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-A1XT1fT1c8w_24.mp4	103.81018295802642	3.0039583339821547
24	89.30606533400714	fix_post	2		88	22.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-A1XT1fT1c8w_24.mp4	106.81414129200857	0.7388400830095634
25	90.04490541701671	fix_pre	0		0	23.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-KQq7vTlXUiQ_173.mp4	107.55298137501813	0.001031916937790811
25	90.0459373339545	movie	1		361	23.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-KQq7vTlXUiQ_173.mp4	107.55401329195593	3.009840458049439
25	93.05577779200394	fix_post	2		89	23.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-KQq7vTlXUiQ_173.mp4	110.56385375000536	0.7450258750468493
26	93.80080366705079	fix_pre	0		0	24.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-jbvXEFk2Gyw_12.mp4	111.30887962505221	0.0013262499123811722
26	93.80212991696317	movie	1		356	24.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-jbvXEFk2Gyw_12.mp4	111.3102058749646	3.00366341706831
26	96.80579333403148	fix_post	2		86	24.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-jbvXEFk2Gyw_12.mp4	114.3138692920329	0.7537083749193698
27	97.55950170895085	fix_pre	0		0	25.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-k4B_NtWn41Y_169.mp4	115.06757766695227	0.0014828750863671303
27	97.56098458403721	movie	1		358	25.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-k4B_NtWn41Y_169.mp4	115.06906054203864	2.988884957972914
27	100.54986954201013	fix_post	2		90	25.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-k4B_NtWn41Y_169.mp4	118.05794550001156	0.7562400420429185
28	101.30610958405305	fix_pre	0		0	26.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-uY5xsUKn8zU_17.mp4	118.81418554205447	0.0009217079496011138
28	101.30703129200265	movie	1		357	26.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-uY5xsUKn8zU_17.mp4	118.81510725000408	2.9893949580146
28	104.29642625001725	fix_post	2		90	26.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-uY5xsUKn8zU_17.mp4	121.80450220801868	0.752416874980554
29	105.0488431249978	fix_pre	0		0	27.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-LKd9mHnUVUQ_230.mp4	122.55691908299923	0.0012326670112088323
29	105.05007579200901	movie	1		347	27.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-LKd9mHnUVUQ_230.mp4	122.55815175001044	2.99574029201176
29	108.04581608402077	fix_post	2		91	27.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-LKd9mHnUVUQ_230.mp4	125.5538920420222	0.7641796249663457
30	108.80999570898712	fix_pre	0		0	28.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-QD74nNliDvI_10.mp4	126.31807166698854	0.0015995410503819585
30	108.8115952500375	movie	1		315	28.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-QD74nNliDvI_10.mp4	126.31967120803893	2.9942454589763656
30	111.80584070901386	fix_post	2		89	28.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-QD74nNliDvI_10.mp4	129.3139166670153	0.7609440829837695
31	112.56678479199763	fix_pre	0		0	29.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-7WYXuBHeorw_188.mp4	130.07486074999906	0.00185720797162503
31	112.56864199996926	movie	1		356	29.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-7WYXuBHeorw_188.mp4	130.0767179579707	2.98729145899415
31	115.55593345896341	fix_post	2		89	29.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_R_yt-7WYXuBHeorw_188.mp4	133.06400941696484	0.7450020830146968
32	116.3009355419781	fix_pre	0		0	30.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-yPl8LcgSMjo_32.mp4	133.80901149997953	0.0009374170331284404
32	116.30187295901123	movie	1		356	30.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-yPl8LcgSMjo_32.mp4	133.80994891701266	2.9983298330334947
32	119.30020279204473	fix_post	2		90	30.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-yPl8LcgSMjo_32.mp4	136.80827875004616	0.7556174999335781
33	120.0558202919783	fix_pre	0		0	31.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-sWJc_Do8EaI_32.mp4	137.56389624997973	0.001584207988344133
33	120.05740449996665	movie	1		356	31.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-sWJc_Do8EaI_32.mp4	137.56548045796808	2.9926635840674862
33	123.05006808403414	fix_post	2		88	31.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/1_S_yt-sWJc_Do8EaI_32.mp4	140.55814404203556	0.7558017499977723
34	123.80586983403191	fix_pre	0		0	32.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-tfHCqgH1guY_235.mp4	141.31394579203334	0.0018246659310534596
34	123.80769449996296	movie	1		342	32.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-tfHCqgH1guY_235.mp4	141.3157704579644	2.987965959007852
34	126.79566045897081	fix_post	2		84	32.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_R_yt-tfHCqgH1guY_235.mp4	144.30373641697224	0.7559527080738917
35	127.5516131670447	fix_pre	0		0	33.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-H611SOb1T78_189.mp4	145.05968912504613	0.0015627499669790268
35	127.55317591701169	movie	1		360	33.0	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group4/final_videos2/2_S_yt-H611SOb1T78_189.mp4	145.0612518750131	3.0026566250016913
