trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	onset_abs	duration
0	0.05234549997840077	stim	0		318				14.071977375075221	2.666890708031133
0	2.711819124990143	response	0	space					16.731451000086963	
1	2.7192362080095336	stim	0		215				16.738868083106354	1.9053154999855906
1	3.344016707967967	response	0	space					17.363648583064787	
1	4.607913082931191	pulse	0	t					18.62754495802801	
1	4.624551707995124	stim	1		51				18.644183583091944	0.40885212493594736
2	5.0334038329310715	fix_pre	0		119	0.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/2_S_yt-dO0OuozAgt0_225.mp4	19.053035708027892	1.0032182080904022
2	6.036622041021474	movie	1		240	0.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/2_S_yt-dO0OuozAgt0_225.mp4	20.056253916118294	2.000546583905816
2	8.03716862492729	fix_post	2		119	0.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/2_S_yt-dO0OuozAgt0_225.mp4	22.05680050002411	0.9990514580858871
3	9.036220083013177	fix_pre	0		120	1.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/2_S_R_yt-feTWuKPZA_k_34.mp4	23.055851958109997	1.0019266249146312
3	10.038146707927808	movie	1		237	1.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/2_S_R_yt-feTWuKPZA_k_34.mp4	24.05777858302463	1.9894547080621123
3	12.02760141598992	fix_post	2		121	1.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/2_S_R_yt-feTWuKPZA_k_34.mp4	26.04723329108674	1.010306749958545
4	13.037908165948465	fix_pre	0		119	2.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/2_S_yt-C0iWlRWU21o_5.mp4	27.057540041045286	0.9960792500060052
4	14.03398741595447	movie	1		241	2.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/2_S_yt-C0iWlRWU21o_5.mp4	28.05361929105129	2.003464458975941
4	16.03745187493041	fix_post	2		119	2.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/2_S_yt-C0iWlRWU21o_5.mp4	30.057083750027232	0.9888970410684124
5	17.026348915998824	fix_pre	0		121	3.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/1_S_R_yt-fymgyhmYnMI_76.mp4	31.045980791095644	1.0112107089953497
5	18.037559624994174	movie	1		240	3.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/1_S_R_yt-fymgyhmYnMI_76.mp4	32.057191500090994	1.9994686249410734
5	20.037028249935247	fix_post	2		120	3.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/1_S_R_yt-fymgyhmYnMI_76.mp4	34.05666012503207	0.9999233750859275
6	21.036951625021175	fix_pre	0		120	4.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/1_S_R_yt-CLX1rmSf2Rs_194.mp4	35.056583500117995	1.0016218749806285
6	22.038573500001803	movie	1		240	4.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/1_S_R_yt-CLX1rmSf2Rs_194.mp4	36.05820537509862	1.9935052909422666
6	24.03207879094407	fix_post	2		104	4.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group2/final_videos/1_S_R_yt-CLX1rmSf2Rs_194.mp4	38.05171066604089	0.9084005000768229
