trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	onset_abs	duration
12	42.90192441700492	fix_pre	0		120	10.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-BG-G7m5wLZ4_94.mp4	57.27321412600577	1.0012210420100018
12	43.90314545901492	movie	1		241	10.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-BG-G7m5wLZ4_94.mp4	58.27443516801577	2.0079122080060188
12	45.91105766702094	fix_post	2		118	10.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-BG-G7m5wLZ4_94.mp4	60.28234737602179	0.9911568329844158
13	46.90221450000536	fix_pre	0		121	11.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-x7NWmdlvVIQ_183.mp4	61.273504209006205	1.0087824590154923
13	47.91099695902085	movie	1		241	11.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-x7NWmdlvVIQ_183.mp4	62.2822866680217	1.9992374579887837
13	49.91023441700963	fix_post	2		119	11.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-x7NWmdlvVIQ_183.mp4	64.28152412601048	0.9951714999915566
14	50.90540591700119	fix_pre	0		121	12.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-G_eNNzNB-hU_1.mp4	65.27669562600204	1.0074031250260305
14	51.91280904202722	movie	1		239	12.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-G_eNNzNB-hU_1.mp4	66.28409875102807	1.996623749990249
14	53.90943279201747	fix_post	2		120	12.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-G_eNNzNB-hU_1.mp4	68.28072250101832	0.9987135829869658
15	54.908146375004435	fix_pre	0		120	13.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-M5qZo3CUXYE_27.mp4	69.27943608400528	0.9948754590004683
15	55.9030218340049	movie	1		239	13.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-M5qZo3CUXYE_27.mp4	70.27431154300575	2.0000419580028392
15	57.90306379200774	fix_post	2		120	13.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-M5qZo3CUXYE_27.mp4	72.27435350100859	1.0039361670205835
16	58.906999959028326	fix_pre	0		121	14.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-ybH6uAiFbjc_273.mp4	73.27828966802917	1.0082414999778848
16	59.91524145900621	movie	1		239	14.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-ybH6uAiFbjc_273.mp4	74.28653116800706	1.986686832999112
16	61.90192829200532	fix_post	2		120	14.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-ybH6uAiFbjc_273.mp4	76.27321800100617	1.0036323750100564
17	62.90556066701538	fix_pre	0		121	15.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_R_yt-g_RCws799LQ_52.mp4	77.27685037601623	1.0087096249917522
17	63.91427029200713	movie	1		240	15.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_R_yt-g_RCws799LQ_52.mp4	78.28556000100798	1.9962231249955948
17	65.91049341700273	fix_post	2		120	15.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_R_yt-g_RCws799LQ_52.mp4	80.28178312600357	1.0003457500133663
18	66.91083916701609	fix_pre	0		119	16.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_yt-YCjbGOPBQHw_131.mp4	81.28212887601694	0.9960950420063455
18	67.90693420902244	movie	1		241	16.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_yt-YCjbGOPBQHw_131.mp4	82.27822391802329	2.0036346660053823
18	69.91056887502782	fix_post	2		119	16.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_yt-YCjbGOPBQHw_131.mp4	84.28185858402867	0.9918795839766972
19	70.90244845900452	fix_pre	0		121	17.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-nB2WgvYt7bA_170.mp4	85.27373816800537	1.0148124580155127
19	71.91726091702003	movie	1		239	17.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-nB2WgvYt7bA_170.mp4	86.28855062602088	1.9922336669988
19	73.90949458401883	fix_post	2		120	17.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-nB2WgvYt7bA_170.mp4	88.28078429301968	0.9965346249809954
20	74.90602920899983	fix_pre	0		120	18.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_wc-hmW1OnCPF_xn_37.mp4	89.27731891800067	0.9979563330125529
20	75.90398554201238	movie	1		240	18.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_wc-hmW1OnCPF_xn_37.mp4	90.27527525101323	2.0011208330106456
20	77.90510637502302	fix_post	2		120	18.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_wc-hmW1OnCPF_xn_37.mp4	92.27639608402387	1.0008690419781487
21	78.90597541700117	fix_pre	0		120	19.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_yt-7e6Z9QQieAk_183.mp4	93.27726512600202	1.0036834580241702
21	79.90965887502534	movie	1		240	19.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_yt-7e6Z9QQieAk_183.mp4	94.28094858402619	1.992393041989999
21	81.90205191701534	fix_post	2		120	19.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_yt-7e6Z9QQieAk_183.mp4	96.27334162601619	1.0065841249888763
22	82.90863604200422	fix_pre	0		120	20.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-3DM_SqT4RII_10.mp4	97.27992575100507	1.002633916999912
22	83.91126995900413	movie	1		241	20.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-3DM_SqT4RII_10.mp4	98.28255966800498	2.0009892910020426
22	85.91225925000617	fix_post	2		119	20.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-3DM_SqT4RII_10.mp4	100.28354895900702	1.0012975000136066
23	86.91355675001978	fix_pre	0		121	21.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-r4EyRdL-z7o_100.mp4	101.28484645902063	1.00548599998001
23	87.91904274999979	movie	1		239	21.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-r4EyRdL-z7o_100.mp4	102.29033245900064	1.9903141250251792
23	89.90935687502497	fix_post	2		120	21.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-r4EyRdL-z7o_100.mp4	104.28064658402582	0.9931446669797879
24	90.90250154200476	fix_pre	0		119	22.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-IdhdCU1HQ30_50.mp4	105.2737912510056	1.0015342500119004
24	91.90403579201666	movie	1		242	22.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-IdhdCU1HQ30_50.mp4	106.2753255010175	2.0061055829864927
24	93.91014137500315	fix_post	2		119	22.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-IdhdCU1HQ30_50.mp4	108.281431084004	0.9927630840102211
25	94.90290445901337	fix_pre	0		120	23.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-nwa8jP9fa1Y_767.mp4	109.27419416801422	0.9996652079862542
25	95.90256966699963	movie	1		240	23.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-nwa8jP9fa1Y_767.mp4	110.27385937600047	2.003654042026028
25	97.90622370902565	fix_post	2		120	23.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-nwa8jP9fa1Y_767.mp4	112.2775134180265	0.9977777079911903
26	98.90400141701684	fix_pre	0		119	24.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_yt-n1snPiGfg0A_45.mp4	113.27529112601769	1.0050969999865629
26	99.9090984170034	movie	1		241	24.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_yt-n1snPiGfg0A_45.mp4	114.28038812600425	2.0013964170066174
26	101.91049483401002	fix_post	2		119	24.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_yt-n1snPiGfg0A_45.mp4	116.28178454301087	1.0037068749952596
27	102.91420170900528	fix_pre	0		119	25.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-SS7pSyb0_d0_32.mp4	117.28549141800613	0.9895589160150848
27	103.90376062502037	movie	1		241	25.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-SS7pSyb0_d0_32.mp4	118.27505033402122	1.9986008339910768
27	105.90236145901144	fix_post	2		121	25.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/2_S_R_yt-SS7pSyb0_d0_32.mp4	120.2736511680123	1.0115513330092654
28	106.91391279202071	fix_pre	0		119	26.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-n1snPiGfg0A_45.mp4	121.28520250102156	1.0027802079857793
28	107.91669300000649	movie	1		240	26.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-n1snPiGfg0A_45.mp4	122.28798270900734	1.9933786670153495
28	109.91007166702184	fix_post	2		119	26.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-n1snPiGfg0A_45.mp4	124.28136137602269	0.9965794580057263
29	110.90665112502757	fix_pre	0		121	27.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-PMx2hhCk2d8_13.mp4	125.27794083402841	1.0058149169781245
29	111.91246604200569	movie	1		239	27.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-PMx2hhCk2d8_13.mp4	126.28375575100654	1.9907499580003787
29	113.90321600000607	fix_post	2		121	27.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-PMx2hhCk2d8_13.mp4	128.27450570900692	1.009959584014723
30	114.91317558402079	fix_pre	0		119	28.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-H5LQq4MPIao_660.mp4	129.28446529302164	0.9954916659917217
30	115.90866725001251	movie	1		241	28.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-H5LQq4MPIao_660.mp4	130.27995695901336	2.0017124169971794
30	117.91037966700969	fix_post	2		103	28.0	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/hcp_movie_eyetracking-main/movs/MomentsInTime/groups/group3/final_videos/1_S_yt-H5LQq4MPIao_660.mp4	132.28166937601054	0.8614827080164105
