S_yt-YLcmfyfIokU_64	Y
n09399592_27608	N
n02134418_9485	N
n04238763_2713	N
R_S_yt-Tn563IPZfg4_55	Y
n02093256_1787	N
S_yt-IDpUZ2NWBUY_60	Y
n01667114_14580	N
R_S_yt--cAfxH1WnPo_3	Y
S_yt-cokedWwwYYs_136	Y
R_S_video-4	Y
S_yt-RMjo2PPEPEA_112	Y
R_S_yt-I2n2eo2zoZs_112	Y
S_yt-o96A55Szxkc_982	N
R_S_yt-YFl_NAWBFAw_166	Y
S_yt--s2mcDTgwkc_65	N
n01883070_8835	N
R_S_yt-7WYXuBHeorw_188	Y
R_S_ILSVRC2015_train_00578001	Y
n12985857_2405	N
n02950826_5333	N
n01855032_7437	N
n02009912_5068	N
S_yt--cAfxH1WnPo_3	Y
S_yt-Jro_TRE8NUQ_234	Y
n04604644_8422	N
S_yt-Kwfwhd07dVo_2	Y
n04201297_7036	N
R_S_yt-e_eOzV7qMZo_374	Y
S_hkunxDEshL4_95	N
n03372029_21743	N
n01744401_6425	N
R_S_ILSVRC2015_train_00479004	Y
R_S_yt-N4tt7ZhANDg_21	Y
n02268853_2699	N
R_S_yt-YOLaQ53ooks_195	Y
n02174001_3222	N
n04467665_21603	N
S_yt-X6ivH9SqGu8_306	Y
S_b2-4	Y
S_comp_A050_C004_1027V8_v16_SDR_FINAL_20180706_SDR_2K_AVC	Y
S_video_copy	Y
R_S_comp_A050_C004_1027V8_v16_SDR_FINAL_20180706_SDR_2K_AVC	Y
R_S_yt-vacON8rxZaI_168	Y
R_S_yt-7Fyu2vr7zbA_31	Y
R_S_yt-YMI27rk5qUQ_117	Y
n04532670_3310	N
n02808304_4255	N
R_S_yt-o_Hakzj8PRg_2864	Y
n04540053_10280	N
n03877845_20453	N
R_S_pexels-koolshooters-7327405	Y
n04285008_8444	N
R_S_yt-7Z6Kmp0n7L8_145	Y
n03527444_4185	N
ILSVRC2012_test_00019267	N
n01756291_10566	N
n07590611_2965	N
n04465501_7059	N
n01692333_12376	N
S_ILSVRC2015_train_00750000	N
S_yt-ChAhBD9LrsU_223	N
R_S_wc-AyT9mzwZsu0T_14	Y
S_yt-PYHK810V_n8_1375	Y
R_S_yt-lfDIg8kaXhA_169	Y
n07871810_19	N
S_yt-e5ua5Pj86E4_140	N
S_yt-qp46Jph_oCQ_1	N
R_S_yt-giRwl4yChlw_9	Y
n01665541_20416	N
S_ILSVRC2015_train_00578001	Y
n03733281_28768	N
n03127925_9537	N
R_S_yt-4wYTkhggZNM_90	Y
R_S_wc-PqINyFk_ku4u_18	Y
n04238763_4315	N
n02951358_10201	N
n03355925_24884	N
R_S_ILSVRC2015_train_00371010	Y
n03095699_4428	N
S_yt-T_qmGKyeKNU_32	Y
S_yt-M5qZo3CUXYE_27	Y
S_yt-hQ5pge893b4_6	Y
n03733281_8344	N
S_ILSVRC2015_train_00638000	Y
R_S_ILSVRC2015_train_00704000	Y
R_S_yt--C2DDZ7LOQA_95	Y
R_S_ILSVRC2015_train_00067005	Y
S_yt-6mRpmfIvdew_1435	Y
n02264363_17016	N
n02992211_13222	N
S_video_inspire_nevada_lasvegas_northstrip_021	Y
S_wc-PqINyFk_ku4u_18	Y
S_zr0tzAC2XHk_334	Y
n09193705_48522	N
S_yt-qX2KH8RLnKs_50	N
n03857828_6371	N
S_pexels-koolshooters-7327405	Y
S_yt-4oT-2eGhmUo_102	Y
n04252225_2912	N
R_S_yt-EKPrSw5xF7k_112	Y
R_S_video_copy	Y
n01675722_3589	N
n01914609_3143	N
R_S_yt-RMjo2PPEPEA_112	Y
