S_yt-cu4AVz6o2eg_24	N
R_S_yt-h09NHEfoKb0_8	Y
S_yt-oASqBTM-5fw_73	N
R_S_bing-www_yahoo_com_entertainment_anastasia-karanikolaou-chantel-jeffries-discuss-182400502_html_9	Y
S_video-9	Y
ILSVRC2012_test_00008659	N
S_wc-lItGMdwvEd_l_7	Y
S_yt-D9iwtEHx8M0_20	N
R_S_yt-rZA9zXR-A6s_426	Y
n03127925_9537	N
n01667778_4157	N
S_ILSVRC2015_train_00569004	Y
n04418357_25661	N
S_comp_DB_D011_D009_SIGNCMP_v15_6Mbps	Y
n01843383_1065	N
n01688243_3101	N
S_pexels-c-technical-6753390_2	Y
R_S_yt-Bx2kLEUuN0E_456	Y
R_S_yt-4-u4Fw_J_q8_45	Y
S_yt-A-RhzHTz38g_21	N
S_RS_A008_C010_SDR_20191218_SDR_2K_AVC	Y
R_S_yt-OTNdgakSIJE_97	Y
n01981276_1306	N
S_yt-Zn0YwrsCFOQ_44	Y
n04258138_4676	N
n04483307_826	N
n02672831_29929	N
S_yt-O6W6CZPXvlA_15	Y
n02114548_1600	N
R_S_flickr-53807584@N00-5566422012_16	Y
n01748264_12921	N
S_wc-DVD7mCf3fqw1_2	N
n02101556_5125	N
S_yt-l_ioasf6yHg_44	Y
n02018207_7932	N
n02117135_2447	N
R_S_yt-O6W6CZPXvlA_15	Y
S_yt-LYnwnfi1JJ4_120	Y
n01692333_9310	N
R_S_comp_DB_D011_D009_SIGNCMP_v15_6Mbps	Y
n01871265_2136	N
n04428191_7588	N
S_yt-9EnchawJ3pA_90	Y
n09193705_49708	N
S_bing-www_msn_com_en-us_video_news_tommy-lasorda-salutes-national-league-champs_vp-AAtLThQ_4	Y
S_yt-4rwBpRuHg-c_1308	Y
S_yt-XYULt48onn4_6	Y
n09399592_24758	N
R_S_comp_A009_C001_010181A_v09_SDR_PS_FINAL_20180725_SDR_2K_AVC	Y
n04465501_4549	N
R_S_yt-tVfYnm81ywo_82	Y
S_ILSVRC2015_train_00371012	Y
ILSVRC2012_val_00011247	N
S_yt-OTNdgakSIJE_97	Y
n04465501_4400	N
R_S_yt-9Q7SZR0mgMA_155	Y
n01685808_499	N
n01729322_17162	N
n03661043_38938	N
n03788195_42393	N
S_G009_C003_UHD_SDR_2K_AVC	Y
S_yt-4-u4Fw_J_q8_45	Y
S_yt-4wYTkhggZNM_90	Y
n01924916_8864	N
R_S_yt-ThT8utBaywI_68	Y
n03891251_5595	N
n04238763_5156	N
R_S_ILSVRC2015_train_00418004	Y
n03496892_7861	N
n03290653_11575	N
S_yt-lazG9z4VQAw_99	Y
S_yt-YxVIDs9oN50_3	N
R_S_yt-kRR0CluqaX4_130	Y
n01877812_11873	N
R_S_wc-q23aBNJMZbnZ_27	Y
S_yt-cjndulbUtRc_51	Y
S_yt-TqVe93JCGmM_12	Y
n03042490_1600	N
n02814533_88199	N
n04238763_5168	N
R_S_wc-PqINyFk_ku4u_18	Y
n01756291_14609	N
R_S_yt-gMqeZkpA_1Q_61	Y
ILSVRC2012_test_00096632	N
n04192698_11944	N
n01729322_11839	N
R_S_yt-9qXwehMoX7o_50	Y
R_S_Y003_C009_SDR_2K_AVC	Y
n03857828_60710	N
n07693725_2957	N
S_yt-IxUQZ_1JuFs_35	N
R_S_yt-Rsfo57AlpLA_332	Y
S_yt-LUIvP_NDWAs_45	Y
n03590841_10780	N
R_S_ILSVRC2015_train_00545000	Y
S_yt-BKkZUSowoxg_59	Y
S_yt-DO1vncSoiJk_58	N
R_S_comp_DB_D002_C003_PSNK_v04_SDR_PS_20180914_SDR_2K_AVC	Y
S_production_ID_5119260	Y
n02437616_6933	N
S_yt-Ek1jcvett9E_33	Y
n02106662_50778	N
R_S_yt-33PKaLVxDC4_2703	Y
ILSVRC2012_val_00000725	N
n02268853_2699	N
R_S_bing-www_break_com_video_like-a-cat-catching-a-fly-3131008_12	Y
n06785654_6241	N
R_S_yt-j-ifVbxZePQ_70	Y
S_yt-w_e3sxIzepA_27	Y
n01498041_7872	N
S_yt-tVfYnm81ywo_82	Y
