n01795545_13446	N
n04004767_2147	N
n03781244_12929	N
n03345487_284	N
n02133161_6861	N
R_S_yt-gDZnJCR2uXI_18	Y
S_yt-tNCrkObhB6c_17	Y
S_yt-Dwgpjoikt84_71	Y
S_ILSVRC2015_train_00251005	Y
S_yt-AJypa57HKqM_28	N
n01914609_785	N
n02105162_1397	N
R_S_yt-hekMMCluhnU_18	Y
R_S_yt-0d5TkclKWVA_146	Y
R_S_yt-fqbi4rGc9dk_65	Y
n02607072_208	N
S_yt-6DJulOrg2-8_122	Y
S_yt-hMyqUMAbFAk_303	Y
R_S_yt-UzWRbs9Syf4_7	Y
S_yt-n1snPiGfg0A_45	Y
R_S_yt-n1snPiGfg0A_45	Y
n03764736_20813	N
ILSVRC2012_test_00041531	N
n02607072_3299	N
n04041544_59160	N
S_FK_U009_C004_SDR_20191220_SDR_2K_AVC	Y
R_S_yt-6UFUeTKci2o_164	Y
n02422699_37511	N
R_S_comp_LA_A005_C009_PSNK_ALT_v09_SDR_PS_201809134_SDR_2K_AVC	Y
S_yt-3eQHOLBzOqA_100	Y
n07718472_31015	N
n03697007_7401	N
n01734418_5785	N
R_S_yt-4wjGeLyvfjY_223	Y
R_S_Y002_C013_SDR_2K_AVC	Y
n09288635_4568	N
S_yt-A-RhzHTz38g_21	N
S_yt-z68VLDDCFdw_93	Y
S_yt-jcuaf9iSEkI_169	Y
S_yt-gaCbT4RR9Tw_191	Y
S_comp_LW_L001_C006_PSNK_DENOISE_v02_SDR_PS_FINAL_20180709_SDR_2K_AVC	Y
n01768244_4120	N
R_S_DV6V38rplag_215	Y
n03977966_801	N
S_yt-DpLc4e4bpu0_1467	N
S_comp_HK_H004_C008_PSNK_v19_SDR_PS_20180914_SDR_2K_AVC	Y
R_S_yt-8N5UuN5WQcY_72	Y
R_S_yt-XbigWWtnGL4_75	Y
n01728572_49	N
R_S_yt-I2n2eo2zoZs_94	Y
n03095699_944	N
S_yt-T4GFfVaHxFY_16	N
n03777568_14302	N
n02268853_14231	N
S_yt-hRAqAwRhmwE_58	Y
n04033901_37452	N
S_yt-HoRtvVuuvOs_5	Y
n02444819_14251	N
R_S_yt-F3hhts3bwWg_25	Y
S_yt-6_SgWsPne7M_11	N
R_S_yt-j-ifVbxZePQ_70	Y
S_production_ID_4124475	Y
n02089867_7916	N
R_S_production_ID_4101309	Y
S_yt-t23g0U_hAgg_32	Y
S_yt-dESxu60Cl10_24	Y
S_yt-mdLT282PVbE_6	Y
n03459775_6721	N
R_S_production_ID_4122384	Y
n03792782_4249	N
S_yt-7SsfOM7v3ns_56	N
n01737021_18954	N
n07716906_9330	N
n03250847_11586	N
n04296562_20170	N
n03868242_1209	N
S_yt-GOgS--rzmKQ_51	Y
R_S_yt-8QCcmqaEMPI_16	Y
S_yt-jovPh9BdlYI_215	N
R_S_yt-gaCbT4RR9Tw_191	Y
n12267677_19328	N
n09428293_93110	N
n02109047_19473	N
n04344873_13568	N
R_S_yt-074ygGXNoQ8_64	Y
n02950826_5333	N
n02104029_52	N
S_production_ID_4122384	Y
S_ILSVRC2015_train_00322000	Y
ILSVRC2012_test_00015382	N
S_yt-rZA9zXR-A6s_426	Y
n02279972_36722	N
S_yt-zhQ32_OayBQ_39	Y
R_S_yt-NLfzvAJgyJ4_120	Y
R_S_yt-K7viJXt9vX8_143	Y
n02087394_6350	N
R_S_yt-H45g6700wbc_159	Y
R_S_yt-XY1n_Oze1kQ_9	Y
n04376876_2513	N
n01631663_5074	N
n09256479_4779	N
R_S_yt-iAQ98zgVlds_97	Y
n04238763_2716	N
S_yt-T7RmOAme5dU_213	Y
R_S_yt-ebajhZwlVJM_32	Y
n03888257_297	N
n01806567_4013	N
S_yt-DO1vncSoiJk_58	N
R_S_pexels-rodnae-productions-7467585	Y
n03492542_36157	N
S_yt-V35ubrbe8gA_86	Y
R_S_yt-6DJulOrg2-8_122	Y
n07693725_2957	N
n04562935_6528	N
n03240683_10939	N
S_yt-ieA3XwoSko4_98	Y
S_ILSVRC2015_train_00743002	Y
n02486261_14150	N
ILSVRC2012_val_00013084	N
R_S_yt-GBt59U0KUR0_6	Y
n04266014_6986	N
n02606052_2701	N
S_yt-EcOYbXulEpI_139	N
S_cST9H3zu3zQ_126	Y
R_S_yt-uT4MXm0UBJM_64	Y
R_S_yt-s2tZ2NIQrxg_175	Y
R_S_yt-K_gHa2x2OQA_319	Y
S_ILSVRC2015_train_00318000	Y
R_S_yt-dESxu60Cl10_24	Y
S_yt-MMsrBb7W-dk_25	N
R_S_Pexels_Videos_2786546	Y
S_yt-4x2eUikn9rw_212	Y
n02132136_32838	N
n03188531_23390	N
S_yt-bmGWhOCsvJo_128	Y
S_yt-Xs7TCzdnUJQ_79	Y
R_S_yt-mDil5vGZb14_4049	Y
S_yt-NJP0Hg8Wj5k_1	N
n07753113_1007	N
S_yt-K_gHa2x2OQA_319	Y
n02484975_5457	N
n04258138_16780	N
n13052670_528	N
n01728572_16119	N
R_S_yt-pPIHiIYSjW8_653	Y
n02110341_7091	N
n02100735_3498	N
S_yt-UzWRbs9Syf4_7	Y
S_yt-pB9w3AA-woE_37	Y
S_yt-2ZsK7zSCJ2w_67	Y
S_yt-YxVIDs9oN50_3	N
S_hkunxDEshL4_95	N
R_S_yt-4x2eUikn9rw_212	Y
R_S_yt-zgimmOcW5Mc_127	Y
n01829413_7315	N
S_yt-8QCcmqaEMPI_16	Y
S_yt-GBt59U0KUR0_6	Y
S_yt-AKRjrTvvxFc_1804	N
R_S_comp_LW_L001_C006_PSNK_DENOISE_v02_SDR_PS_FINAL_20180709_SDR_2K_AVC	Y
n04346328_706	N
R_S_ILSVRC2015_train_00434000	Y
S_Y004_C015_SDR_2K_AVC	Y
n04311004_3032	N
R_S_yt-jzDaQD-g168_103	Y
S_yt-NLfzvAJgyJ4_120	Y
n02092002_2626	N
R_S_video-10	Y
R_S_yt-z68VLDDCFdw_93	Y
ILSVRC2012_test_00017779	N
R_S_P005_C002_UHD_SDR_2K_AVC	Y
S_yt-1UFhynm5g6Y_266	Y
S_yt-o96A55Szxkc_982	N
S_ILSVRC2015_train_00549000	Y
n07716906_10696	N
n02058221_3542	N
S_yt-b7bIulV49DQ_81	Y
n02504013_13418	N
n01443537_2772	N
R_S_yt-SGTgMItFkxY_172	Y
n01755581_11817	N
