trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.03501437499653548	stim	0		15661			20.98040241599665	147.20323020900832
0	147.21881649999705	response	0	space				168.16420454099716	
2	147.23824458400486	picture	0		228	0.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/n02090379_3314.JPEG	168.18363262500498	1.9597594999941066
2	149.189107875005	response	0	k		0.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/n02090379_3314.JPEG	170.1344959160051	
3	149.19800408399897	picture	0		265	1.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/ILSVRC2012_test_00038372.JPEG	170.14339212499908	2.4557687909982633
3	151.64255929199862	response	0	k		1.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/ILSVRC2012_test_00038372.JPEG	172.58794733299874	
4	151.65377287499723	picture	0		219	2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/S_yt-loe3Rqs8TEM_46.png	172.59916091599735	1.8803525840048678
4	153.52281708399823	response	0	k		2.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/S_yt-loe3Rqs8TEM_46.png	174.46820512499835	
5	153.5341254590021	picture	0		110	3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/S_yt-3NMDWrZr1Z4_255.png	174.4795135000022	0.9184751660068287
5	154.4384689169965	response	0	j		3.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/S_yt-3NMDWrZr1Z4_255.png	175.3838569579966	
6	154.45260062500893	picture	0		1149	4.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/n01739381_1084.JPEG	175.39798866600904	9.623865208995994
6	164.0653015840071	response	0	k		4.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/n01739381_1084.JPEG	185.01068962500722	
7	164.07646583400492	picture	0		106	5.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/R_S_yt-mL3MuCfKtdY_79.png	185.02185387500504	0.9332766250008717
7	164.99871237500338	response	0	j		5.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/R_S_yt-mL3MuCfKtdY_79.png	185.9441004160035	
8	165.0097424590058	picture	0		103	6.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/R_S_ILSVRC2015_train_00599000.png	185.9551305000059	0.8681413750018692
8	165.86561545899895	response	0	j		6.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/R_S_ILSVRC2015_train_00599000.png	186.81100349999906	
9	165.87788383400766	picture	0		123	7.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/n04141327_4178.JPEG	186.82327187500778	1.0456077080016257
9	166.8929525840067	response	0	k		7.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/n04141327_4178.JPEG	187.83834062500682	
10	166.9234915420093	picture	0		98	8.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/S_yt-FMIevUic_XY_50.png	187.8688795830094	0.8615594169968972
10	167.77876020899566	response	0	j		8.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/S_yt-FMIevUic_XY_50.png	188.72414824999578	
11	167.78505095900618	picture	0		170	9.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/S_yt-mQRzWCcKOR8_28.png	188.7304390000063	1.4537546249921434
11	169.23061904200586	response	0	j		9.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/S_yt-mQRzWCcKOR8_28.png	190.17600708300597	
12	169.23880558399833	picture	0		741	10.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/n03792782_20071.JPEG	190.18419362499844	6.255219416008913
12	175.4866606669966	response	0	k		10.0	/Users/shufanzhang/Documents/PhD/Arrow_of_time/arrow_of_time/pictures/n03792782_20071.JPEG	196.43204870799673	
