trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.15758609771728516	stim	0		996			79.55683088302612	8.316356897354126
0	1.432711124420166	response	0	num_enter				80.831955909729	
0	8.45737910270691	response	0	space				87.85662388801575	
2	8.473942995071411	picture	0		1257	0.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2168_fw.png	87.87318778038025	10.476968050003052
2	18.940699100494385	response	0	j		0.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2168_fw.png	98.33994388580322	
3	18.950911045074463	picture	0		96	1.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0040_fw.png	98.3501558303833	0.7985961437225342
3	19.74065899848938	response	0	j		1.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0040_fw.png	99.13990378379822	
4	19.749507188796997	picture	0		114	2.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1237_fw.png	99.14875197410583	0.9513828754425049
4	20.683911085128784	response	0	k		2.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1237_fw.png	100.08315587043762	
5	20.700890064239502	picture	0		161	3.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0827_fw.png	100.10013484954834	1.3402891159057617
5	22.032320022583008	response	0	j		3.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0827_fw.png	101.43156480789185	
6	22.041179180145264	picture	0		173	4.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0150_fw.png	101.4404239654541	1.4444398880004883
6	23.474021196365356	response	0	j		4.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0150_fw.png	102.8732659816742	
7	23.485619068145752	picture	0		116	5.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0583_fw.png	102.88486385345459	0.9652519226074219
7	24.440683126449585	response	0	j		5.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0583_fw.png	103.83992791175842	
8	24.450870990753174	picture	0		140	6.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0716_fw.png	103.85011577606201	1.1730279922485352
8	25.607338190078735	response	0	j		6.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0716_fw.png	105.00658297538757	
9	25.62389898300171	picture	0		155	7.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1591_fw.png	105.02314376831055	1.2922160625457764
9	26.900657176971436	response	0	k		7.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1591_fw.png	106.29990196228027	
10	26.916115045547485	picture	0		239	8.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0173_fw.png	106.31535983085632	1.9930181503295898
10	28.892179012298584	response	0	k		8.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0173_fw.png	108.29142379760742	
11	28.909133195877075	picture	0		269	9.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1846_fw.png	108.30837798118591	2.2430419921875
11	31.14066219329834	response	0	j		9.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1846_fw.png	110.53990697860718	
12	31.152175188064575	picture	0		200	10.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2016_fw.png	110.55141997337341	1.6666460037231445
12	32.80729007720947	response	0	k		10.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2016_fw.png	112.20653486251831	
13	32.81882119178772	picture	0		117	11.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0297_fw.png	112.21806597709656	0.9800348281860352
13	33.782305002212524	response	0	j		11.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0297_fw.png	113.18154978752136	
14	33.798856019973755	picture	0		170	12.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1293_fw.png	113.19810080528259	1.422842025756836
14	35.2078320980072	response	0	k		12.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1293_fw.png	114.60707688331604	
15	35.22169804573059	picture	0		204	13.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0409_fw.png	114.62094283103943	1.7082569599151611
15	36.91615605354309	response	0	k		13.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0409_fw.png	116.31540083885193	
16	36.92995500564575	picture	0		119	14.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0165_fw.png	116.32919979095459	1.0022261142730713
16	37.91612720489502	response	0	j		14.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0165_fw.png	117.31537199020386	
17	37.93218111991882	picture	0		167	15.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1296_fw.png	117.33142590522766	1.3936970233917236
17	39.30881309509277	response	0	j		15.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1296_fw.png	118.70805788040161	
18	39.32587814331055	picture	0		200	16.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0822_fw.png	118.72512292861938	1.672982931137085
18	40.982280015945435	response	0	k		16.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0822_fw.png	120.38152480125427	
19	40.99886107444763	picture	0		99	17.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1315_fw.png	120.39810585975647	0.8268201351165771
19	41.81556010246277	response	0	j		17.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1315_fw.png	121.2148048877716	
20	41.82568120956421	picture	0		111	18.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1273_fw.png	121.22492599487305	0.9314630031585693
20	42.7405891418457	response	0	k		18.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1273_fw.png	122.13983392715454	
21	42.75714421272278	picture	0		145	19.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1686_fw.png	122.15638899803162	1.2143609523773193
21	43.957754135131836	response	0	k		19.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1686_fw.png	123.35699892044067	
22	43.9715051651001	picture	0		268	20.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1587_fw.png	123.37074995040894	2.2360458374023438
22	46.19888710975647	response	0	k		20.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1587_fw.png	125.59813189506531	
23	46.20755100250244	picture	0		252	21.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0950_fw.png	125.60679578781128	2.104175090789795
23	48.292617082595825	response	0	j		21.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0950_fw.png	127.69186186790466	
24	48.311726093292236	picture	0		199	22.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2022_fw.png	127.71097087860107	1.6597719192504883
24	49.95766019821167	response	0	k		22.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2022_fw.png	129.3569049835205	
25	49.971498012542725	picture	0		180	23.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1502_fw.png	129.37074279785156	1.5068931579589844
25	51.46550917625427	response	0	k		23.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1502_fw.png	130.8647539615631	
26	51.47839117050171	picture	0		99	24.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1598_fw.png	130.87763595581055	0.8263339996337891
26	52.28384709358215	response	0	k		24.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1598_fw.png	131.683091878891	
27	52.3047251701355	picture	0		266	25.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0259_fw.png	131.70396995544434	2.2221999168395996
27	54.508809089660645	response	0	j		25.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0259_fw.png	133.90805387496948	
28	54.5269250869751	picture	0		104	26.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1665_fw.png	133.92616987228394	0.8681459426879883
28	55.382153034210205	response	0	k		26.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1665_fw.png	134.78139781951904	
29	55.395071029663086	picture	0		115	27.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1988_fw.png	134.79431581497192	0.9651610851287842
29	56.34883117675781	response	0	j		27.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1988_fw.png	135.74807596206665	
30	56.36023211479187	picture	0		104	28.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1284_fw.png	135.7594769001007	0.8680419921875
30	57.215450048446655	response	0	k		28.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1284_fw.png	136.6146948337555	
31	57.22827410697937	picture	0		165	29.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1253_fw.png	136.6275188922882	1.3787789344787598
31	58.59056806564331	response	0	k		29.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1253_fw.png	137.98981285095215	
32	58.60705304145813	picture	0		99	30.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1054_fw.png	138.00629782676697	0.8295199871063232
32	59.42379307746887	response	0	k		30.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1054_fw.png	138.8230378627777	
33	59.43657302856445	picture	0		107	31.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0601_fw.png	138.8358178138733	0.8889150619506836
33	60.30882501602173	response	0	j		31.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0601_fw.png	139.70806980133057	
34	60.32548809051514	picture	0		127	32.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0622_fw.png	139.72473287582397	1.0625369548797607
34	61.374245166778564	response	0	k		32.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0622_fw.png	140.7734899520874	
35	61.3880250453949	picture	0		104	33.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0687_fw.png	140.78726983070374	0.8773350715637207
35	62.249221086502075	response	0	k		33.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0687_fw.png	141.6484658718109	
36	62.26536011695862	picture	0		129	34.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1731_fw.png	141.66460490226746	1.0808970928192139
36	63.33254408836365	response	0	k		34.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1731_fw.png	142.73178887367249	
37	63.34625720977783	picture	0		92	35.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1252_fw.png	142.74550199508667	0.7778089046478271
37	64.10038113594055	response	0	j		35.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1252_fw.png	143.4996259212494	
38	64.12406611442566	picture	0		100	36.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0821_fw.png	143.5233108997345	0.8332979679107666
38	64.94877505302429	response	0	j		36.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0821_fw.png	144.34801983833313	
39	64.95736408233643	picture	0		159	37.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1179_fw.png	144.35660886764526	1.326409101486206
39	66.27374505996704	response	0	k		37.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1179_fw.png	145.67298984527588	
40	66.28377318382263	picture	0		146	38.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1058_fw.png	145.68301796913147	1.223228931427002
40	67.49041414260864	response	0	k		38.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1058_fw.png	146.88965892791748	
41	67.50700211524963	picture	0		190	39.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1094_fw.png	146.90624690055847	1.591667890548706
41	69.08246803283691	response	0	k		39.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1094_fw.png	148.48171281814575	
42	69.09867000579834	picture	0		127	40.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0026_fw.png	148.49791479110718	1.067026138305664
42	70.1489520072937	response	0	j		40.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0026_fw.png	149.54819679260254	
43	70.165696144104	picture	0		730	41.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1946_fw.png	149.56494092941284	6.0832438468933105
43	76.24034810066223	response	0	j		41.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1946_fw.png	155.63959288597107	
44	76.24893999099731	picture	0		104	42.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1112_fw.png	155.64818477630615	0.8680241107940674
44	77.10023713111877	response	0	j		42.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1112_fw.png	156.4994819164276	
45	77.11696410179138	picture	0		101	43.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1877_fw.png	156.51620888710022	0.8403980731964111
45	77.94875502586365	response	0	j		43.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1877_fw.png	157.34799981117249	
46	77.9573621749878	picture	0		435	44.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0872_fw.png	157.35660696029663	3.624846935272217
46	81.57368111610413	response	0	k		44.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0872_fw.png	160.97292590141296	
47	81.58220911026001	picture	0		108	45.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1379_fw.png	160.98145389556885	0.9027578830718994
47	82.47369909286499	response	0	k		45.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1379_fw.png	161.87294387817383	
48	82.48496699333191	picture	0		167	46.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1095_fw.png	161.88421177864075	1.3888912200927734
48	83.86535620689392	response	0	j		46.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1095_fw.png	163.26460099220276	
49	83.87385821342468	picture	0		103	47.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0969_fw.png	163.27310299873352	0.8611199855804443
49	84.7168550491333	response	0	j		47.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0969_fw.png	164.11609983444214	
50	84.73497819900513	picture	0		115	48.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1918_fw.png	164.13422298431396	0.9582879543304443
50	85.68205499649048	response	0	j		48.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1918_fw.png	165.08129978179932	
51	85.69326615333557	picture	0		461	49.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2144_fw.png	165.0925109386444	3.840301036834717
51	89.51683306694031	response	0	k		49.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2144_fw.png	168.91607785224915	
52	89.53356719017029	picture	0		136	50.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0615_fw.png	168.93281197547913	1.131850004196167
52	90.65693521499634	response	0	k		50.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0615_fw.png	170.05618000030518	
53	90.66541719436646	picture	0		489	51.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0989_fw.png	170.0646619796753	4.549767017364502
53	94.72514009475708	response	0	k		51.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0989_fw.png	174.12438488006592	
54	95.21518421173096	picture	0		127	52.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0923_fw.png	174.6144289970398	1.0613138675689697
54	96.26534509658813	response	0	k		52.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0923_fw.png	175.66458988189697	
55	96.27649807929993	picture	0		130	53.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1842_fw.png	175.67574286460876	1.0833120346069336
55	97.34869503974915	response	0	j		53.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1842_fw.png	176.74793982505798	
56	97.35981011390686	picture	0		119	54.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2028_fw.png	176.7590548992157	0.993056058883667
56	98.34026217460632	response	0	j		54.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2028_fw.png	177.73950695991516	
