trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.15117096900939941	stim	0		927			99.83542704582214	7.748360872268677
0	7.874663829803467	response	0	space				107.55891990661621	
2	7.899531841278076	picture	0		519	0.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0232_fw.png	107.58378791809082	4.3332929611206055
2	12.216315984725952	response	0	k		0.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0232_fw.png	111.9005720615387	
3	12.232824802398682	picture	0		307	1.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0796_fw.png	111.91708087921143	2.5638420581817627
3	14.782908916473389	response	0	k		1.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0796_fw.png	114.46716499328613	
4	14.796666860580444	picture	0		182	2.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0308_fw.png	114.48092293739319	1.5207340717315674
4	16.301114797592163	response	0	k		2.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0308_fw.png	115.98537087440491	
5	16.31740093231201	picture	0		128	3.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2041_fw.png	116.00165700912476	1.0694100856781006
5	17.37462091445923	response	0	k		3.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2041_fw.png	117.05887699127197	
6	17.386811017990112	picture	0		206	4.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1542_fw.png	117.07106709480286	1.7153079509735107
6	19.08442497253418	response	0	k		4.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1542_fw.png	118.76868104934692	
7	19.102118968963623	picture	0		91	5.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0315_fw.png	118.78637504577637	0.7569630146026611
7	19.849607944488525	response	0	j		5.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0315_fw.png	119.53386402130127	
8	19.859081983566284	picture	0		114	6.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0328_fw.png	119.54333806037903	0.9513490200042725
8	20.799494981765747	response	0	k		6.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0328_fw.png	120.48375105857849	
9	20.810431003570557	picture	0		144	7.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1436_fw.png	120.4946870803833	1.2013509273529053
9	21.999610900878906	response	0	k		7.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1436_fw.png	121.68386697769165	
10	22.011781930923462	picture	0		194	8.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0908_fw.png	121.6960380077362	1.6180810928344727
10	23.61626100540161	response	0	k		8.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0908_fw.png	123.30051708221436	
11	23.629863023757935	picture	0		146	9.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1879_fw.png	123.31411910057068	1.2279269695281982
11	24.84122085571289	response	0	k		9.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1879_fw.png	124.52547693252563	
12	24.857789993286133	picture	0		236	10.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1074_fw.png	124.54204607009888	1.9666519165039062
12	26.816232919692993	response	0	k		10.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1074_fw.png	126.50048899650574	
13	26.82444190979004	picture	0		121	11.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0655_fw.png	126.50869798660278	1.0136699676513672
13	27.82452893257141	response	0	j		11.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0655_fw.png	127.50878500938416	
14	27.838111877441406	picture	0		97	12.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0915_fw.png	127.52236795425415	0.8125391006469727
14	28.64120888710022	response	0	k		12.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0915_fw.png	128.32546496391296	
15	28.65065097808838	picture	0		487	13.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2111_fw.png	128.33490705490112	4.065474987030029
15	32.69270396232605	response	0	k		13.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2111_fw.png	132.3769600391388	
16	32.71612596511841	picture	0		242	14.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0721_fw.png	132.40038204193115	2.017756938934326
16	34.724478006362915	response	0	k		14.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0721_fw.png	134.40873408317566	
17	34.733882904052734	picture	0		470	15.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0042_fw.png	134.41813898086548	3.916645050048828
17	38.6411509513855	response	0	k		15.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0042_fw.png	138.32540702819824	
18	38.65052795410156	picture	0		319	16.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2120_fw.png	138.3347840309143	2.6596829891204834
18	41.29258394241333	response	0	k		16.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2120_fw.png	140.97684001922607	
19	41.310210943222046	picture	0		92	17.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0327_fw.png	140.9944670200348	0.7641780376434326
19	42.06615400314331	response	0	j		17.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0327_fw.png	141.75041007995605	
20	42.07438898086548	picture	0		240	18.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1570_fw.png	141.75864505767822	1.9999208450317383
20	44.06614279747009	response	0	k		18.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1570_fw.png	143.75039887428284	
21	44.07430982589722	picture	0		126	19.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0992_fw.png	143.75856590270996	1.0553431510925293
21	45.10929083824158	response	0	j		19.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0992_fw.png	144.79354691505432	
22	45.129652976989746	picture	0		225	20.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0739_fw.png	144.8139090538025	1.8818879127502441
22	46.9994900226593	response	0	k		20.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0739_fw.png	146.68374609947205	
23	47.01154088973999	picture	0		166	21.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1674_fw.png	146.69579696655273	1.3819680213928223
23	48.38274598121643	response	0	k		21.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1674_fw.png	148.06700205802917	
24	48.39350891113281	picture	0		147	22.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2115_fw.png	148.07776498794556	1.2225289344787598
24	49.607762813568115	response	0	k		22.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2115_fw.png	149.29201889038086	
25	49.61603784561157	picture	0		111	23.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0463_fw.png	149.30029392242432	0.9303209781646729
25	50.5328209400177	response	0	j		23.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0463_fw.png	150.21707701683044	
26	50.546358823776245	picture	0		128	24.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0917_fw.png	150.230614900589	1.0696589946746826
26	51.607767820358276	response	0	k		24.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0917_fw.png	151.29202389717102	
27	51.61601781845093	picture	0		127	25.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0623_fw.png	151.30027389526367	1.0622451305389404
27	52.66615700721741	response	0	j		25.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0623_fw.png	152.35041308403015	
28	52.67826294898987	picture	0		164	26.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0080_fw.png	152.3625190258026	1.3679978847503662
28	54.03281283378601	response	0	j		26.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0080_fw.png	153.71706891059875	
29	54.046260833740234	picture	0		119	27.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2146_fw.png	153.73051691055298	0.9999761581420898
29	55.0327467918396	response	0	j		27.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2146_fw.png	154.71700286865234	
30	55.046236991882324	picture	0		629	28.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1330_fw.png	154.73049306869507	5.2499189376831055
30	60.282727003097534	response	0	k		28.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1330_fw.png	159.96698307991028	
31	60.29615592956543	picture	0		104	29.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0904_fw.png	159.98041200637817	0.8749959468841553
31	61.15770983695984	response	0	j		29.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0904_fw.png	160.84196591377258	
32	61.171151876449585	picture	0		111	30.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1127_fw.png	160.85540795326233	0.9305510520935059
32	62.09105086326599	response	0	k		30.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1127_fw.png	161.77530694007874	
33	62.10170292854309	picture	0		334	31.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0396_fw.png	161.78595900535583	2.7846720218658447
33	64.87448191642761	response	0	j		31.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0396_fw.png	164.55873799324036	
34	64.88637495040894	picture	0		139	32.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0546_fw.png	164.57063102722168	1.1597449779510498
34	66.03268885612488	response	0	j		32.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0546_fw.png	165.71694493293762	
35	66.04611992835999	picture	0		137	33.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1220_fw.png	165.73037600517273	1.1457910537719727
35	67.18275380134583	response	0	k		33.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1220_fw.png	166.86700987815857	
36	67.19191098213196	picture	0		98	34.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0912_fw.png	166.8761670589447	0.8240430355072021
36	67.99938702583313	response	0	j		34.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0912_fw.png	167.68364310264587	
37	68.01595401763916	picture	0		119	35.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1772_fw.png	167.7002100944519	0.9953558444976807
37	68.99937295913696	response	0	k		35.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1772_fw.png	168.6836290359497	
38	69.01130986213684	picture	0		112	36.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0366_fw.png	168.69556593894958	0.9305911064147949
38	69.93263387680054	response	0	k		36.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0366_fw.png	169.61688995361328	
39	69.94190096855164	picture	0		137	37.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1617_fw.png	169.62615704536438	1.1459360122680664
39	71.07437491416931	response	0	j		37.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1617_fw.png	170.75863099098206	
40	71.0878369808197	picture	0		126	38.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0855_fw.png	170.77209305763245	1.055433988571167
40	72.12605786323547	response	0	k		38.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0855_fw.png	171.81031394004822	
41	72.14327096939087	picture	0		115	39.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0709_fw.png	171.8275270462036	0.9583098888397217
41	73.09102082252502	response	0	k		39.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0709_fw.png	172.77527689933777	
42	73.10158085823059	picture	0		104	40.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0776_fw.png	172.78583693504333	0.8680570125579834
