trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.15849900245666504	stim	0		754			105.89779305458069	6.307761907577515
0	6.433234930038452	response	0	space				112.17252898216248	
2	6.46626091003418	picture	0		672	0.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1011_fw.png	112.2055549621582	5.600129127502441
2	12.058022022247314	response	0	j		0.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1011_fw.png	117.79731607437134	
3	12.066390037536621	picture	0		133	1.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0032_fw.png	117.80568408966064	1.1110718250274658
3	13.166292905807495	response	0	j		1.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0032_fw.png	118.90558695793152	
4	13.177461862564087	picture	0		119	2.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0776_fw.png	118.91675591468811	0.9930410385131836
4	14.15802001953125	response	0	j		2.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0776_fw.png	119.89731407165527	
5	14.17050290107727	picture	0		145	3.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0665_fw.png	119.9097969532013	1.2082650661468506
5	15.366361856460571	response	0	k		3.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0665_fw.png	121.1056559085846	
6	15.378767967224121	picture	0		154	4.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1556_fw.png	121.11806201934814	1.284735918045044
6	16.64970588684082	response	0	k		4.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1556_fw.png	122.38899993896484	
7	16.663503885269165	picture	0		305	5.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0149_fw.png	122.40279793739319	2.548617124557495
7	19.192903995513916	response	0	k		5.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0149_fw.png	124.93219804763794	
8	19.21212100982666	picture	0		99	6.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1088_fw.png	124.95141506195068	0.8333008289337158
8	20.03305697441101	response	0	j		6.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1088_fw.png	125.77235102653503	
9	20.045421838760376	picture	0		139	7.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0479_fw.png	125.7847158908844	1.1666691303253174
9	21.19288992881775	response	0	j		7.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0479_fw.png	126.93218398094177	
10	21.212090969085693	picture	0		480	8.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1482_fw.png	126.95138502120972	4.006883859634399
10	25.201331853866577	response	0	k		8.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1482_fw.png	130.9406259059906	
11	25.218974828720093	picture	0		172	9.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0998_fw.png	130.95826888084412	1.4305801391601562
11	26.64131498336792	response	0	j		9.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0998_fw.png	132.38060903549194	
12	26.64955496788025	picture	0		202	10.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1081_fw.png	132.38884902000427	1.6874549388885498
