trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.12728095054626465	stim	0		38.0					100.46803307533264	0.31723904609680176
0	0.4356248378753662	response	0	space						100.77637696266174	
1	0.4445199966430664	stim	0		121.0					100.78527212142944	1.0074708461761475
1	1.4519908428192139	stim	1		120.0					101.79274296760559	0.9998400211334229
1	2.243668794631958	response	1	space						102.58442091941833	
2	2.4518308639526367	fix_pre	0		19.0	0.0	2.5	/experiments/knapen_aot/videos/S_pexels-mikhail-nilov-8410063_1.mp4	0.0	102.79258298873901	0.15895605087280273
2	2.5944979190826416	response	0	space		0.0	2.5	/experiments/knapen_aot/videos/S_pexels-mikhail-nilov-8410063_1.mp4	0.0	102.93525004386902	
2	2.6107869148254395	movie	1		162.0	0.0	2.5	/experiments/knapen_aot/videos/S_pexels-mikhail-nilov-8410063_1.mp4	0.0	102.95153903961182	2.5077478885650635
2	5.118534803390503	fix_post	2		12.0	0.0	2.5	/experiments/knapen_aot/videos/S_pexels-mikhail-nilov-8410063_1.mp4	0.0	105.45928692817688	0.10004806518554688
3	5.21858286857605	fix_pre	0		32.0	1.0	2.5	/experiments/knapen_aot/videos/S_yt-Bx2kLEUuN0E_456.mp4	0.0	105.55933499336243	0.267164945602417
3	5.481510877609253	response	0	2		1.0	2.5	/experiments/knapen_aot/videos/S_yt-Bx2kLEUuN0E_456.mp4	0.0	105.82226300239563	
3	5.485747814178467	movie	1		297.0	1.0	2.5	/experiments/knapen_aot/videos/S_yt-Bx2kLEUuN0E_456.mp4	0.0	105.82649993896484	2.507775068283081
3	7.993522882461548	fix_post	2		12.0	1.0	2.5	/experiments/knapen_aot/videos/S_yt-Bx2kLEUuN0E_456.mp4	0.0	108.33427500724792	0.10022711753845215
4	8.09375	fix_pre	0		245.0	2.0	2.5	/experiments/knapen_aot/videos/S_yt-gaXgXGEanCk_140.mp4	0.0	108.43450212478638	2.0414090156555176
4	10.126917839050293	response	0	2		2.0	2.5	/experiments/knapen_aot/videos/S_yt-gaXgXGEanCk_140.mp4	0.0	110.46766996383667	
4	10.135159015655518	movie	1		301.0	2.0	2.5	/experiments/knapen_aot/videos/S_yt-gaXgXGEanCk_140.mp4	0.0	110.4759111404419	2.508389949798584
4	12.643548965454102	fix_post	2		12.0	2.0	2.5	/experiments/knapen_aot/videos/S_yt-gaXgXGEanCk_140.mp4	0.0	112.98430109024048	0.09993100166320801
5	12.74347996711731	fix_pre	0		98.0	3.0	2.5	/experiments/knapen_aot/videos/R_S_production_ID_3927047.mp4	0.0	113.08423209190369	0.8166358470916748
5	13.551950931549072	response	0	2		3.0	2.5	/experiments/knapen_aot/videos/R_S_production_ID_3927047.mp4	0.0	113.89270305633545	
5	13.560115814208984	movie	1		189.0	3.0	2.5	/experiments/knapen_aot/videos/R_S_production_ID_3927047.mp4	0.0	113.90086793899536	2.5083789825439453
5	16.06849479675293	fix_post	2		12.0	3.0	2.5	/experiments/knapen_aot/videos/R_S_production_ID_3927047.mp4	0.0	116.4092469215393	0.10004520416259766
6	16.168540000915527	fix_pre	0		129.0	4.0	2.5	/experiments/knapen_aot/videos/S_yt-mmvWYAttrIw_2.mp4	0.0	116.5092921257019	1.074894905090332
6	17.23527693748474	response	0	2		4.0	2.5	/experiments/knapen_aot/videos/S_yt-mmvWYAttrIw_2.mp4	0.0	117.57602906227112	
6	17.24343490600586	movie	1		301.0	4.0	2.5	/experiments/knapen_aot/videos/S_yt-mmvWYAttrIw_2.mp4	0.0	117.58418703079224	2.508328914642334
6	19.751763820648193	fix_post	2		12.0	4.0	2.5	/experiments/knapen_aot/videos/S_yt-mmvWYAttrIw_2.mp4	0.0	120.09251594543457	0.10003209114074707
7	19.85179591178894	fix_pre	0		17.0	5.0	2.5	blank	1.0	120.19254803657532	0.14163494110107422
7	19.985416889190674	response	0	2		5.0	2.5	blank	1.0	120.32616901397705	
7	19.993430852890015	movie	1		301.0	5.0	2.5	blank	1.0	120.33418297767639	2.5085489749908447
7	22.50197982788086	fix_post	2		12.0	5.0	2.5	blank	1.0	122.84273195266724	0.09981107711791992
8	22.60179090499878	fix_pre	0		102.0	6.0	2.5	/experiments/knapen_aot/videos/R_S_yt--a-d97T4Gak_75.mp4	0.0	122.94254302978516	0.8499178886413574
8	23.44351100921631	response	0	2		6.0	2.5	/experiments/knapen_aot/videos/R_S_yt--a-d97T4Gak_75.mp4	0.0	123.78426313400269	
8	23.451708793640137	movie	1		301.0	6.0	2.5	/experiments/knapen_aot/videos/R_S_yt--a-d97T4Gak_75.mp4	0.0	123.79246091842651	2.50835919380188
8	25.960067987442017	fix_post	2		12.0	6.0	2.5	/experiments/knapen_aot/videos/R_S_yt--a-d97T4Gak_75.mp4	0.0	126.3008201122284	0.10024690628051758
9	26.060314893722534	fix_pre	0		36.0	7.0	2.5	/experiments/knapen_aot/videos/S_yt--UhwpukdyBg_51.mp4	0.0	126.40106701850891	0.3002200126647949
9	26.351836919784546	response	0	2		7.0	2.5	/experiments/knapen_aot/videos/S_yt--UhwpukdyBg_51.mp4	0.0	126.69258904457092	
9	26.36053490638733	movie	1		301.0	7.0	2.5	/experiments/knapen_aot/videos/S_yt--UhwpukdyBg_51.mp4	0.0	126.7012870311737	2.507901906967163
9	28.868436813354492	fix_post	2		12.0	7.0	2.5	/experiments/knapen_aot/videos/S_yt--UhwpukdyBg_51.mp4	0.0	129.20918893814087	0.09999418258666992
10	28.968430995941162	fix_pre	0		114.0	8.0	2.5	/experiments/knapen_aot/videos/R_S_comp_DB_D002_C003_PSNK_v04_SDR_PS_20180914_SDR_2K_AVC.mp4	0.0	129.30918312072754	0.9500148296356201
10	29.902747869491577	response	0	2		8.0	2.5	/experiments/knapen_aot/videos/R_S_comp_DB_D002_C003_PSNK_v04_SDR_PS_20180914_SDR_2K_AVC.mp4	0.0	130.24349999427795	
10	29.918445825576782	movie	1		190.0	8.0	2.5	/experiments/knapen_aot/videos/R_S_comp_DB_D002_C003_PSNK_v04_SDR_PS_20180914_SDR_2K_AVC.mp4	0.0	130.25919795036316	2.508679151535034
10	32.427124977111816	fix_post	2		12.0	8.0	2.5	/experiments/knapen_aot/videos/R_S_comp_DB_D002_C003_PSNK_v04_SDR_PS_20180914_SDR_2K_AVC.mp4	0.0	132.7678771018982	0.0995779037475586
11	32.526702880859375	fix_pre	0		53.0	9.0	2.5	/experiments/knapen_aot/videos/S_yt-SCzpSxzt0TA_46.mp4	0.0	132.86745500564575	0.4416370391845703
11	32.960196018218994	response	0	2		9.0	2.5	/experiments/knapen_aot/videos/S_yt-SCzpSxzt0TA_46.mp4	0.0	133.30094814300537	
11	32.968339920043945	movie	1		301.0	9.0	2.5	/experiments/knapen_aot/videos/S_yt-SCzpSxzt0TA_46.mp4	0.0	133.30909204483032	2.508362054824829
11	35.476701974868774	fix_post	2		12.0	9.0	2.5	/experiments/knapen_aot/videos/S_yt-SCzpSxzt0TA_46.mp4	0.0	135.81745409965515	0.10010480880737305
12	35.57680678367615	fix_pre	0		71.0	10.0	2.5	/experiments/knapen_aot/videos/S_yt-w5lh_rKyKtE_21.mp4	0.0	135.91755890846252	0.5915682315826416
12	36.160149812698364	response	0	2		10.0	2.5	/experiments/knapen_aot/videos/S_yt-w5lh_rKyKtE_21.mp4	0.0	136.50090193748474	
12	36.16837501525879	movie	1		301.0	10.0	2.5	/experiments/knapen_aot/videos/S_yt-w5lh_rKyKtE_21.mp4	0.0	136.50912714004517	2.508492946624756
12	38.676867961883545	fix_post	2		12.0	10.0	2.5	/experiments/knapen_aot/videos/S_yt-w5lh_rKyKtE_21.mp4	0.0	139.01762008666992	0.0998539924621582
