trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.15831995010375977	stim	0		101.0					60.39360785484314	0.8414402008056641
0	0.9918160438537598	response	0	space						61.22710394859314	
1	0.9997601509094238	stim	0		121.0					61.235048055648804	1.0080678462982178
1	1.6329710483551025	response	0	space						61.86825895309448	
1	2.0078279972076416	stim	1		120.0					62.24311590194702	1.0000460147857666
1	2.5996241569519043	response	1	space						62.834912061691284	
1	2.899531126022339	response	1	space						63.13481903076172	
2	3.007874011993408	fix_pre	0		30.0	0.0	2.5	/experiments/knapen_aot/videos/S_yt-mWlx1SIXl5M_850.mp4	0.0	63.24316191673279	0.24994707107543945
2	3.249516010284424	response	0	space		0.0	2.5	/experiments/knapen_aot/videos/S_yt-mWlx1SIXl5M_850.mp4	0.0	63.484803915023804	
2	3.2578210830688477	movie	1		300.0	0.0	2.5	/experiments/knapen_aot/videos/S_yt-mWlx1SIXl5M_850.mp4	0.0	63.49310898780823	2.508286952972412
2	5.76610803604126	fix_post	2		12.0	0.0	2.5	/experiments/knapen_aot/videos/S_yt-mWlx1SIXl5M_850.mp4	0.0	66.00139594078064	0.10009002685546875
3	5.8661980628967285	fix_pre	0		54.0	1.0	2.5	/experiments/knapen_aot/videos/S_pexels-artem-podrez-5457692.mp4	0.0	66.10148596763611	0.45141100883483887
3	6.312485933303833	response	0	2		1.0	2.5	/experiments/knapen_aot/videos/S_pexels-artem-podrez-5457692.mp4	0.0	66.54777383804321	
3	6.317609071731567	movie	1		175.0	1.0	2.5	/experiments/knapen_aot/videos/S_pexels-artem-podrez-5457692.mp4	0.0	66.55289697647095	2.506963014602661
3	8.824572086334229	fix_post	2		12.0	1.0	2.5	/experiments/knapen_aot/videos/S_pexels-artem-podrez-5457692.mp4	0.0	69.05985999107361	0.09979104995727539
4	8.924363136291504	fix_pre	0		31.0	2.0	2.5	/experiments/knapen_aot/videos/S_production_ID_4325585.mp4	0.0	69.15965104103088	0.2584249973297119
4	9.174628019332886	response	0	2		2.0	2.5	/experiments/knapen_aot/videos/S_production_ID_4325585.mp4	0.0	69.40991592407227	
4	9.182788133621216	movie	1		209.0	2.0	2.5	/experiments/knapen_aot/videos/S_production_ID_4325585.mp4	0.0	69.4180760383606	2.5083179473876953
4	11.691106081008911	fix_post	2		12.0	2.0	2.5	/experiments/knapen_aot/videos/S_production_ID_4325585.mp4	0.0	71.92639398574829	0.10006594657897949
5	11.79117202758789	fix_pre	0		35.0	3.0	2.5	/experiments/knapen_aot/videos/S_comp_GMT329_113NC_396B_1105_CHINA_v04_SDR_FINAL_20180706_F900F2700_SDR_2K_AVC.mp4	0.0	72.02645993232727	0.29159998893737793
5	12.074573993682861	response	0	2		3.0	2.5	/experiments/knapen_aot/videos/S_comp_GMT329_113NC_396B_1105_CHINA_v04_SDR_FINAL_20180706_F900F2700_SDR_2K_AVC.mp4	0.0	72.30986189842224	
5	12.082772016525269	movie	1		163.0	3.0	2.5	/experiments/knapen_aot/videos/S_comp_GMT329_113NC_396B_1105_CHINA_v04_SDR_FINAL_20180706_F900F2700_SDR_2K_AVC.mp4	0.0	72.31805992126465	2.5083489418029785
5	14.591120958328247	fix_post	2		12.0	3.0	2.5	/experiments/knapen_aot/videos/S_comp_GMT329_113NC_396B_1105_CHINA_v04_SDR_FINAL_20180706_F900F2700_SDR_2K_AVC.mp4	0.0	74.82640886306763	0.09993600845336914
