trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.12829303741455078	stim	0		58.0					60.71120095252991	0.47989916801452637
0	0.6006350517272949	response	0	space						61.18354296684265	
1	0.6081922054290771	stim	0		121.0					61.191100120544434	1.0080268383026123
1	1.6162190437316895	stim	1		120.0					62.199126958847046	1.0000481605529785
1	1.8838140964508057	response	1	space						62.46672201156616	
1	2.2211201190948486	response	1	2						62.804028034210205	
2	2.616267204284668	fix_pre	0		52.0	0.0	2.5	/experiments/knapen_aot/videos/R_S_ILSVRC2015_train_00632002.mp4	0.0	63.199175119400024	0.4351918697357178
2	3.041745185852051	response	0	space		0.0	2.5	/experiments/knapen_aot/videos/R_S_ILSVRC2015_train_00632002.mp4	0.0	63.62465310096741	
2	3.0514590740203857	movie	1		300.0	0.0	2.5	/experiments/knapen_aot/videos/R_S_ILSVRC2015_train_00632002.mp4	0.0	63.63436698913574	2.5063819885253906
2	5.557841062545776	fix_post	2		12.0	0.0	2.5	/experiments/knapen_aot/videos/R_S_ILSVRC2015_train_00632002.mp4	0.0	66.14074897766113	0.10009598731994629
3	5.657937049865723	fix_pre	0		133.0	1.0	2.5	/experiments/knapen_aot/videos/S_comp_GMT329_113NC_396B_1105_CHINA_v04_SDR_FINAL_20180706_F900F2700_SDR_2K_AVC.mp4	0.0	66.24084496498108	1.1087901592254639
3	6.762008190155029	response	0	2		1.0	2.5	/experiments/knapen_aot/videos/S_comp_GMT329_113NC_396B_1105_CHINA_v04_SDR_FINAL_20180706_F900F2700_SDR_2K_AVC.mp4	0.0	67.34491610527039	
3	6.7667272090911865	movie	1		164.0	1.0	2.5	/experiments/knapen_aot/videos/S_comp_GMT329_113NC_396B_1105_CHINA_v04_SDR_FINAL_20180706_F900F2700_SDR_2K_AVC.mp4	0.0	67.34963512420654	2.507941961288452
3	9.274669170379639	fix_post	2		12.0	1.0	2.5	/experiments/knapen_aot/videos/S_comp_GMT329_113NC_396B_1105_CHINA_v04_SDR_FINAL_20180706_F900F2700_SDR_2K_AVC.mp4	0.0	69.857577085495	0.09990501403808594
4	9.374574184417725	fix_pre	0		22.0	2.0	2.5	/experiments/knapen_aot/videos/R_S_ILSVRC2015_train_00628000.mp4	0.0	69.95748209953308	0.18385887145996094
4	9.549685001373291	response	0	2		2.0	2.5	/experiments/knapen_aot/videos/R_S_ILSVRC2015_train_00628000.mp4	0.0	70.13259291648865	
4	9.558433055877686	movie	1		301.0	2.0	2.5	/experiments/knapen_aot/videos/R_S_ILSVRC2015_train_00628000.mp4	0.0	70.14134097099304	2.507714033126831
4	12.066147089004517	fix_post	2		12.0	2.0	2.5	/experiments/knapen_aot/videos/R_S_ILSVRC2015_train_00628000.mp4	0.0	72.64905500411987	0.10000300407409668
5	12.166150093078613	fix_pre	0		10.0	3.0	2.5	/experiments/knapen_aot/videos/R_S_yt-f9iXELY0EJ0_344.mp4	0.0	72.74905800819397	0.08340001106262207
5	12.241450071334839	response	0	2		3.0	2.5	/experiments/knapen_aot/videos/R_S_yt-f9iXELY0EJ0_344.mp4	0.0	72.8243579864502	
5	12.249550104141235	movie	1		301.0	3.0	2.5	/experiments/knapen_aot/videos/R_S_yt-f9iXELY0EJ0_344.mp4	0.0	72.83245801925659	2.5082459449768066
5	14.757796049118042	fix_post	2		12.0	3.0	2.5	/experiments/knapen_aot/videos/R_S_yt-f9iXELY0EJ0_344.mp4	0.0	75.3407039642334	0.10007810592651367
6	14.857874155044556	fix_pre	0		17.0	4.0	2.5	/experiments/knapen_aot/videos/R_S_yt-KK6fVRAMm-c_476.mp4	0.0	75.44078207015991	0.14162993431091309
6	14.99134612083435	response	0	2		4.0	2.5	/experiments/knapen_aot/videos/R_S_yt-KK6fVRAMm-c_476.mp4	0.0	75.5742540359497	
6	14.999504089355469	movie	1		299.0	4.0	2.5	/experiments/knapen_aot/videos/R_S_yt-KK6fVRAMm-c_476.mp4	0.0	75.58241200447083	2.5083329677581787
6	17.507837057113647	fix_post	2		12.0	4.0	2.5	/experiments/knapen_aot/videos/R_S_yt-KK6fVRAMm-c_476.mp4	0.0	78.090744972229	0.1000211238861084
7	17.607858180999756	fix_pre	0		12.0	5.0	2.5	blank	1.0	78.19076609611511	0.09988903999328613
7	17.699624061584473	response	0	2		5.0	2.5	blank	1.0	78.28253197669983	
7	17.707747220993042	movie	1		301.0	5.0	2.5	blank	1.0	78.2906551361084	2.5083189010620117
7	20.216066122055054	fix_post	2		12.0	5.0	2.5	blank	1.0	80.79897403717041	0.10011506080627441
8	20.316181182861328	fix_pre	0		29.0	6.0	2.5	/experiments/knapen_aot/videos/S_yt-H611SOb1T78_189.mp4	0.0	80.89908909797668	0.24204182624816895
8	20.54965901374817	response	0	2		6.0	2.5	/experiments/knapen_aot/videos/S_yt-H611SOb1T78_189.mp4	0.0	81.13256692886353	
8	20.558223009109497	movie	1		301.0	6.0	2.5	/experiments/knapen_aot/videos/S_yt-H611SOb1T78_189.mp4	0.0	81.14113092422485	2.507918119430542
8	23.06614112854004	fix_post	2		12.0	6.0	2.5	/experiments/knapen_aot/videos/S_yt-H611SOb1T78_189.mp4	0.0	83.6490490436554	0.0999150276184082
9	23.166056156158447	fix_pre	0		179.0	7.0	2.5	/experiments/knapen_aot/videos/R_S_xq822dX6DDM_1.mp4	0.0	83.7489640712738	1.4917168617248535
9	24.649632215499878	response	0	2		7.0	2.5	/experiments/knapen_aot/videos/R_S_xq822dX6DDM_1.mp4	0.0	85.23254013061523	
9	24.6577730178833	movie	1		301.0	7.0	2.5	/experiments/knapen_aot/videos/R_S_xq822dX6DDM_1.mp4	0.0	85.24068093299866	2.5084121227264404
9	27.16618514060974	fix_post	2		12.0	7.0	2.5	/experiments/knapen_aot/videos/R_S_xq822dX6DDM_1.mp4	0.0	87.7490930557251	0.10037994384765625
10	27.266565084457397	fix_pre	0		5.0	8.0	2.5	/experiments/knapen_aot/videos/S_yt-R0gFQo85cAE_5.mp4	0.0	87.84947299957275	0.041628122329711914
10	27.299620151519775	response	0	2		8.0	2.5	/experiments/knapen_aot/videos/S_yt-R0gFQo85cAE_5.mp4	0.0	87.88252806663513	
10	27.30819320678711	movie	1		301.0	8.0	2.5	/experiments/knapen_aot/videos/S_yt-R0gFQo85cAE_5.mp4	0.0	87.89110112190247	2.5079050064086914
10	29.8160982131958	fix_post	2		12.0	8.0	2.5	/experiments/knapen_aot/videos/S_yt-R0gFQo85cAE_5.mp4	0.0	90.39900612831116	0.1000819206237793
11	29.91618013381958	fix_pre	0		24.0	9.0	2.5	/experiments/knapen_aot/videos/R_S_video.mp4	0.0	90.49908804893494	0.19998693466186523
11	30.107888221740723	response	0	2		9.0	2.5	/experiments/knapen_aot/videos/R_S_video.mp4	0.0	90.69079613685608	
11	30.116167068481445	movie	1		166.0	9.0	2.5	/experiments/knapen_aot/videos/R_S_video.mp4	0.0	90.6990749835968	2.5082900524139404
11	32.624457120895386	fix_post	2		12.0	9.0	2.5	/experiments/knapen_aot/videos/R_S_video.mp4	0.0	93.20736503601074	0.10000801086425781
12	32.724465131759644	fix_pre	0		50.0	10.0	2.5	/experiments/knapen_aot/videos/S_yt-PltpRRYmQQk_62.mp4	0.0	93.307373046875	0.4170100688934326
12	33.12545108795166	response	0	2		10.0	2.5	/experiments/knapen_aot/videos/S_yt-PltpRRYmQQk_62.mp4	0.0	93.70835900306702	
12	33.141475200653076	movie	1		301.0	10.0	2.5	/experiments/knapen_aot/videos/S_yt-PltpRRYmQQk_62.mp4	0.0	93.72438311576843	2.5079798698425293
12	35.649455070495605	fix_post	2		12.0	10.0	2.5	/experiments/knapen_aot/videos/S_yt-PltpRRYmQQk_62.mp4	0.0	96.23236298561096	0.0999441146850586
13	35.749399185180664	fix_pre	0		528.0	11.0	2.5	/experiments/knapen_aot/videos/S_yt-EKPrSw5xF7k_112.mp4	0.0	96.33230710029602	4.399982929229736
13	40.14119911193848	response	0	2		11.0	2.5	/experiments/knapen_aot/videos/S_yt-EKPrSw5xF7k_112.mp4	0.0	100.72410702705383	
13	40.1493821144104	movie	1		301.0	11.0	2.5	/experiments/knapen_aot/videos/S_yt-EKPrSw5xF7k_112.mp4	0.0	100.73229002952576	2.5083839893341064
13	42.65776610374451	fix_post	2		12.0	11.0	2.5	/experiments/knapen_aot/videos/S_yt-EKPrSw5xF7k_112.mp4	0.0	103.24067401885986	0.10000801086425781
14	42.757774114608765	fix_pre	0		34.0	12.0	2.5	/experiments/knapen_aot/videos/R_S_yt-H611SOb1T78_189.mp4	0.0	103.34068202972412	0.28330206871032715
14	43.03288722038269	response	0	2		12.0	2.5	/experiments/knapen_aot/videos/R_S_yt-H611SOb1T78_189.mp4	0.0	103.61579513549805	
14	43.04107618331909	movie	1		301.0	12.0	2.5	/experiments/knapen_aot/videos/R_S_yt-H611SOb1T78_189.mp4	0.0	103.62398409843445	2.508283853530884
14	45.549360036849976	fix_post	2		12.0	12.0	2.5	/experiments/knapen_aot/videos/R_S_yt-H611SOb1T78_189.mp4	0.0	106.13226795196533	0.10005998611450195
15	45.64942002296448	fix_pre	0		3.0	13.0	2.5	blank	1.0	106.23232793807983	0.02497100830078125
15	45.66619110107422	response	0	2		13.0	2.5	blank	1.0	106.24909901618958	
15	45.67439103126526	movie	1		301.0	13.0	2.5	blank	1.0	106.25729894638062	2.5083200931549072
15	48.182711124420166	fix_post	2		12.0	13.0	2.5	blank	1.0	108.76561903953552	0.09992408752441406
16	48.28263521194458	fix_pre	0		26.0	14.0	2.5	/experiments/knapen_aot/videos/S_production_ID_4153808.mp4	0.0	108.86554312705994	0.21674799919128418
16	48.491164207458496	response	0	2		14.0	2.5	/experiments/knapen_aot/videos/S_production_ID_4153808.mp4	0.0	109.07407212257385	
16	48.499383211135864	movie	1		200.0	14.0	2.5	/experiments/knapen_aot/videos/S_production_ID_4153808.mp4	0.0	109.08229112625122	2.5083489418029785
16	51.00773215293884	fix_post	2		12.0	14.0	2.5	/experiments/knapen_aot/videos/S_production_ID_4153808.mp4	0.0	111.5906400680542	0.09993386268615723
17	51.107666015625	fix_pre	0		9.0	15.0	2.5	/experiments/knapen_aot/videos/R_S_yt-NuJbedGLcQY_112.mp4	0.0	111.69057393074036	0.07532000541687012
17	51.1747260093689	response	0	2		15.0	2.5	/experiments/knapen_aot/videos/R_S_yt-NuJbedGLcQY_112.mp4	0.0	111.75763392448425	
17	51.18298602104187	movie	1		301.0	15.0	2.5	/experiments/knapen_aot/videos/R_S_yt-NuJbedGLcQY_112.mp4	0.0	111.76589393615723	2.508017063140869
17	53.69100308418274	fix_post	2		12.0	15.0	2.5	/experiments/knapen_aot/videos/R_S_yt-NuJbedGLcQY_112.mp4	0.0	114.2739109992981	0.10006904602050781
18	53.79107213020325	fix_pre	0		24.0	16.0	2.5	/experiments/knapen_aot/videos/S_OdxWh1oU8e8_1.mp4	0.0	114.3739800453186	0.19996404647827148
18	53.98284721374512	response	0	2		16.0	2.5	/experiments/knapen_aot/videos/S_OdxWh1oU8e8_1.mp4	0.0	114.56575512886047	
