trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.12837696075439453	stim	0		56.0					53.45903015136719	0.46254396438598633
0	0.5754799842834473	response	0	space						53.90613317489624	
1	0.5909209251403809	stim	0		121.0					53.921574115753174	1.0083918571472168
1	1.0077250003814697	response	0	space						54.33837819099426	
1	1.3673889636993408	response	0	space						54.698042154312134	
1	1.5993127822875977	stim	1		120.0					54.92996597290039	0.99989914894104
1	1.8160789012908936	response	1	space						55.14673209190369	
2	2.5992119312286377	fix_pre	0		14.0	0.0	2.5	/experiments/knapen_aot/videos/S_yt-5AI_SyK5sg8_112.mp4	0.0	55.92986512184143	0.11673402786254883
2	2.707749843597412	response	0	space		0.0	2.5	/experiments/knapen_aot/videos/S_yt-5AI_SyK5sg8_112.mp4	0.0	56.038403034210205	
2	2.7159459590911865	movie	1		301.0	0.0	2.5	/experiments/knapen_aot/videos/S_yt-5AI_SyK5sg8_112.mp4	0.0	56.04659914970398	2.509497880935669
2	5.2254438400268555	fix_post	2		12.0	0.0	2.5	/experiments/knapen_aot/videos/S_yt-5AI_SyK5sg8_112.mp4	0.0	58.55609703063965	0.09885692596435547
3	5.324300765991211	fix_pre	0		64.0	1.0	2.5	/experiments/knapen_aot/videos/S_Y011_C008_SDR_2K_AVC.mp4	0.0	58.654953956604004	0.5332920551300049
3	5.852860927581787	response	0	2		1.0	2.5	/experiments/knapen_aot/videos/S_Y011_C008_SDR_2K_AVC.mp4	0.0	59.18351411819458	
3	5.857592821121216	movie	1		168.0	1.0	2.5	/experiments/knapen_aot/videos/S_Y011_C008_SDR_2K_AVC.mp4	0.0	59.18824601173401	2.5083789825439453
3	8.365971803665161	fix_post	2		12.0	1.0	2.5	/experiments/knapen_aot/videos/S_Y011_C008_SDR_2K_AVC.mp4	0.0	61.696624994277954	0.09997916221618652
4	8.465950965881348	fix_pre	0		142.0	2.0	2.5	/experiments/knapen_aot/videos/S_pexels-rodnae-productions-5993237.mp4	0.0	61.79660415649414	1.1833078861236572
4	9.641075849533081	response	0	2		2.0	2.5	/experiments/knapen_aot/videos/S_pexels-rodnae-productions-5993237.mp4	0.0	62.971729040145874	
4	9.649258852005005	movie	1		179.0	2.0	2.5	/experiments/knapen_aot/videos/S_pexels-rodnae-productions-5993237.mp4	0.0	62.9799120426178	2.508319139480591
4	12.157577991485596	fix_post	2		12.0	2.0	2.5	/experiments/knapen_aot/videos/S_pexels-rodnae-productions-5993237.mp4	0.0	65.48823118209839	0.09997677803039551
5	12.257554769515991	fix_pre	0		42.0	3.0	2.5	/experiments/knapen_aot/videos/R_S_yt-d5jBQ-LOW2I_17.mp4	0.0	65.58820796012878	0.34998416900634766
5	12.591931819915771	response	0	2		3.0	2.5	/experiments/knapen_aot/videos/R_S_yt-d5jBQ-LOW2I_17.mp4	0.0	65.92258501052856	
