trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.14941000938415527	stim	0		58					25.288366079330444	0.4837989807128906
0	0.6251089572906494	response	0	space						25.76406502723694	
1	0.6332089900970459	stim	0		6558					25.772165060043335	54.64976501464844
1	55.275973081588745	pulse	0	t						80.41492915153503	
1	55.28297400474548	stim	1		1717					80.42193007469177	14.308313131332397
1	56.87487316131592	pulse	1	t						82.0138292312622	
1	58.474782943725586	pulse	1	t						83.61373901367188	
1	60.07479500770569	pulse	1	t						85.21375107765198	
1	61.6748731136322	pulse	1	t						86.81382918357849	
1	63.27478098869324	pulse	1	t						88.41373705863953	
1	64.87478804588318	pulse	1	t						90.01374411582947	
1	66.47478914260864	pulse	1	t						91.61374521255493	
1	68.07481908798218	pulse	1	t						93.21377515792847	
2	69.59128713607788	fix_pre	0		11	0.0	2.5	/experiments/aot/R_S_yt-nn-8LZcafGs_25.mp4	0.0	94.73024320602417	0.09169793128967285
2	69.674800157547	pulse	0	t		0.0	2.5	/experiments/aot/R_S_yt-nn-8LZcafGs_25.mp4	0.0	94.81375622749329	
2	69.68298506736755	movie	1		297	0.0	2.5	/experiments/aot/R_S_yt-nn-8LZcafGs_25.mp4	0.0	94.82194113731384	2.508344888687134
2	71.274747133255	pulse	1	t		0.0	2.5	/experiments/aot/R_S_yt-nn-8LZcafGs_25.mp4	0.0	96.4137032032013	
2	72.19132995605469	fix_post	2		12	0.0	2.5	/experiments/aot/R_S_yt-nn-8LZcafGs_25.mp4	0.0	97.33028602600098	0.09996318817138672
3	72.29129314422607	fix_pre	0		120	1.0	2.5	/experiments/aot/R_S_yt-Pc1ZlCvsPpc_5.mp4	0.0	97.43024921417236	0.9999690055847168
3	72.87483811378479	pulse	0	t		1.0	2.5	/experiments/aot/R_S_yt-Pc1ZlCvsPpc_5.mp4	0.0	98.01379418373108	
3	73.29126214981079	movie	1		300	1.0	2.5	/experiments/aot/R_S_yt-Pc1ZlCvsPpc_5.mp4	0.0	98.43021821975708	2.500124931335449
3	74.47479009628296	pulse	1	t		1.0	2.5	/experiments/aot/R_S_yt-Pc1ZlCvsPpc_5.mp4	0.0	99.61374616622925	
3	75.79138708114624	fix_post	2		12	1.0	2.5	/experiments/aot/R_S_yt-Pc1ZlCvsPpc_5.mp4	0.0	100.93034315109253	0.0998849868774414
4	75.89127206802368	fix_pre	0		120	2.0	2.5	/experiments/aot/S_b3TCugtX0h0_108.mp4	0.0	101.03022813796997	0.9999949932098389
4	76.07479500770569	pulse	0	t		2.0	2.5	/experiments/aot/S_b3TCugtX0h0_108.mp4	0.0	101.21375107765198	
4	76.89126706123352	movie	1		298	2.0	2.5	/experiments/aot/S_b3TCugtX0h0_108.mp4	0.0	102.03022313117981	2.499985933303833
4	77.67480802536011	pulse	1	t		2.0	2.5	/experiments/aot/S_b3TCugtX0h0_108.mp4	0.0	102.8137640953064	
4	79.27473211288452	pulse	1	t		2.0	2.5	/experiments/aot/S_b3TCugtX0h0_108.mp4	0.0	104.41368818283081	
4	79.39125299453735	fix_post	2		12	2.0	2.5	/experiments/aot/S_b3TCugtX0h0_108.mp4	0.0	104.53020906448364	0.09996604919433594
5	79.49121904373169	fix_pre	0		120	3.0	2.5	/experiments/aot/R_S_comp_CH_C002_C005_PSNK_v05_SDR_PS_FINAL_20180709_SDR_2K_AVC.mp4	0.0	104.63017511367798	0.9999940395355225
5	80.49121308326721	movie	1		173	3.0	2.5	/experiments/aot/R_S_comp_CH_C002_C005_PSNK_v05_SDR_PS_FINAL_20180709_SDR_2K_AVC.mp4	0.0	105.6301691532135	2.5002050399780273
5	80.87478613853455	pulse	1	t		3.0	2.5	/experiments/aot/R_S_comp_CH_C002_C005_PSNK_v05_SDR_PS_FINAL_20180709_SDR_2K_AVC.mp4	0.0	106.01374220848083	
5	82.47472405433655	pulse	1	t		3.0	2.5	/experiments/aot/R_S_comp_CH_C002_C005_PSNK_v05_SDR_PS_FINAL_20180709_SDR_2K_AVC.mp4	0.0	107.61368012428284	
5	82.99141812324524	fix_post	2		12	3.0	2.5	/experiments/aot/R_S_comp_CH_C002_C005_PSNK_v05_SDR_PS_FINAL_20180709_SDR_2K_AVC.mp4	0.0	108.13037419319153	0.09974503517150879
6	83.09116315841675	fix_pre	0		119	4.0	2.5	/experiments/aot/S_production_ID_3923518.mp4	0.0	108.23011922836304	0.9917559623718262
6	84.07478404045105	pulse	0	t		4.0	2.5	/experiments/aot/S_production_ID_3923518.mp4	0.0	109.21374011039734	
6	84.08291912078857	movie	1		164	4.0	2.5	/experiments/aot/S_production_ID_3923518.mp4	0.0	109.22187519073486	2.50826096534729
6	85.67473411560059	pulse	1	t		4.0	2.5	/experiments/aot/S_production_ID_3923518.mp4	0.0	110.81369018554688	
6	86.59118008613586	fix_post	2		12	4.0	2.5	/experiments/aot/S_production_ID_3923518.mp4	0.0	111.73013615608215	0.10003805160522461
7	86.69121813774109	fix_pre	0		120	5.0	2.5	blank	1.0	111.83017420768738	0.9999468326568604
7	87.27474904060364	pulse	0	t		5.0	2.5	blank	1.0	112.41370511054993	
7	87.69116497039795	movie	1		300	5.0	2.5	blank	1.0	112.83012104034424	2.5000159740448
7	88.8747501373291	pulse	1	t		5.0	2.5	blank	1.0	114.01370620727539	
7	90.19118094444275	fix_post	2		12	5.0	2.5	blank	1.0	115.33013701438904	0.09989619255065918
8	90.29107713699341	fix_pre	0		120	6.0	2.5	/experiments/aot/R_S_wc-jujp1kJRHrkJ_54.mp4	0.0	115.4300332069397	1.0001018047332764
8	90.47466897964478	pulse	0	t		6.0	2.5	/experiments/aot/R_S_wc-jujp1kJRHrkJ_54.mp4	0.0	115.61362504959106	
8	91.29117894172668	movie	1		299	6.0	2.5	/experiments/aot/R_S_wc-jujp1kJRHrkJ_54.mp4	0.0	116.43013501167297	2.4999639987945557
8	92.0746419429779	pulse	1	t		6.0	2.5	/experiments/aot/R_S_wc-jujp1kJRHrkJ_54.mp4	0.0	117.2135980129242	
8	93.67428708076477	pulse	1	t		6.0	2.5	/experiments/aot/R_S_wc-jujp1kJRHrkJ_54.mp4	0.0	118.81324315071106	
8	93.79114294052124	fix_post	2		12	6.0	2.5	/experiments/aot/R_S_wc-jujp1kJRHrkJ_54.mp4	0.0	118.93009901046753	0.10003018379211426
9	93.89117312431335	fix_pre	0		120	7.0	2.5	/experiments/aot/S_yt-nn-8LZcafGs_25.mp4	0.0	119.03012919425964	1.0000648498535156
9	94.89123797416687	movie	1		299	7.0	2.5	/experiments/aot/S_yt-nn-8LZcafGs_25.mp4	0.0	120.03019404411316	2.499894142150879
9	95.27466797828674	pulse	1	t		7.0	2.5	/experiments/aot/S_yt-nn-8LZcafGs_25.mp4	0.0	120.41362404823303	
9	96.87465810775757	pulse	1	t		7.0	2.5	/experiments/aot/S_yt-nn-8LZcafGs_25.mp4	0.0	122.01361417770386	
9	97.39113211631775	fix_post	2		12	7.0	2.5	/experiments/aot/S_yt-nn-8LZcafGs_25.mp4	0.0	122.53008818626404	0.09996294975280762
10	97.49109506607056	fix_pre	0		119	8.0	2.5	/experiments/aot/R_S_yt-6MwA-jx56AQ_612.mp4	0.0	122.63005113601685	0.9916739463806152
10	98.4747850894928	pulse	0	t		8.0	2.5	/experiments/aot/R_S_yt-6MwA-jx56AQ_612.mp4	0.0	123.61374115943909	
10	98.48276901245117	movie	1		301	8.0	2.5	/experiments/aot/R_S_yt-6MwA-jx56AQ_612.mp4	0.0	123.62172508239746	2.5083611011505127
10	100.07464098930359	pulse	1	t		8.0	2.5	/experiments/aot/R_S_yt-6MwA-jx56AQ_612.mp4	0.0	125.21359705924988	
10	100.99113011360168	fix_post	2		12	8.0	2.5	/experiments/aot/R_S_yt-6MwA-jx56AQ_612.mp4	0.0	126.13008618354797	0.09960603713989258
11	101.09073615074158	fix_pre	0		120	9.0	2.5	/experiments/aot/R_S_yt-r7brAHgxZSU_248.mp4	0.0	126.22969222068787	0.9999878406524658
11	101.67427611351013	pulse	0	t		9.0	2.5	/experiments/aot/R_S_yt-r7brAHgxZSU_248.mp4	0.0	126.81323218345642	
11	102.09072399139404	movie	1		300	9.0	2.5	/experiments/aot/R_S_yt-r7brAHgxZSU_248.mp4	0.0	127.22968006134033	2.5003950595855713
11	103.27497601509094	pulse	1	t		9.0	2.5	/experiments/aot/R_S_yt-r7brAHgxZSU_248.mp4	0.0	128.41393208503723	
11	104.59111905097961	fix_post	2		12	9.0	2.5	/experiments/aot/R_S_yt-r7brAHgxZSU_248.mp4	0.0	129.7300751209259	0.09999394416809082
12	104.6911129951477	fix_pre	0		120	10.0	2.5	/experiments/aot/R_S_yt-6mRpmfIvdew_1435.mp4	0.0	129.830069065094	1.0000059604644775
12	104.87461113929749	pulse	0	t		10.0	2.5	/experiments/aot/R_S_yt-6mRpmfIvdew_1435.mp4	0.0	130.01356720924377	
12	105.69111895561218	movie	1		300	10.0	2.5	/experiments/aot/R_S_yt-6mRpmfIvdew_1435.mp4	0.0	130.83007502555847	2.49997615814209
12	106.47459602355957	pulse	1	t		10.0	2.5	/experiments/aot/R_S_yt-6mRpmfIvdew_1435.mp4	0.0	131.61355209350586	
12	108.07468605041504	pulse	1	t		10.0	2.5	/experiments/aot/R_S_yt-6mRpmfIvdew_1435.mp4	0.0	133.21364212036133	
12	108.19109511375427	fix_post	2		12	10.0	2.5	/experiments/aot/R_S_yt-6mRpmfIvdew_1435.mp4	0.0	133.33005118370056	0.10004687309265137
13	108.29114198684692	fix_pre	0		120	11.0	2.5	/experiments/aot/S_ILSVRC2015_train_00418004.mp4	0.0	133.4300980567932	0.9999351501464844
13	109.29107713699341	movie	1		300	11.0	2.5	/experiments/aot/S_ILSVRC2015_train_00418004.mp4	0.0	134.4300332069397	2.4999988079071045
13	109.67459416389465	pulse	1	t		11.0	2.5	/experiments/aot/S_ILSVRC2015_train_00418004.mp4	0.0	134.81355023384094	
13	111.2745349407196	pulse	1	t		11.0	2.5	/experiments/aot/S_ILSVRC2015_train_00418004.mp4	0.0	136.4134910106659	
13	111.79107594490051	fix_post	2		12	11.0	2.5	/experiments/aot/S_ILSVRC2015_train_00418004.mp4	0.0	136.9300320148468	0.10003209114074707
14	111.89110803604126	fix_pre	0		119	12.0	2.5	blank	1.0	137.03006410598755	0.9916141033172607
14	112.87460708618164	pulse	0	t		12.0	2.5	blank	1.0	138.01356315612793	
14	112.88272213935852	movie	1		301	12.0	2.5	blank	1.0	138.0216782093048	2.5084028244018555
14	114.4745261669159	pulse	1	t		12.0	2.5	blank	1.0	139.61348223686218	
14	115.39112496376038	fix_post	2		12	12.0	2.5	blank	1.0	140.53008103370667	0.09996700286865234
15	115.49109196662903	fix_pre	0		120	13.0	2.5	/experiments/aot/R_S_yt-Bx2kLEUuN0E_456.mp4	0.0	140.63004803657532	0.9999639987945557
15	116.07454514503479	pulse	0	t		13.0	2.5	/experiments/aot/R_S_yt-Bx2kLEUuN0E_456.mp4	0.0	141.21350121498108	
15	116.49105596542358	movie	1		300	13.0	2.5	/experiments/aot/R_S_yt-Bx2kLEUuN0E_456.mp4	0.0	141.63001203536987	2.4999890327453613
15	117.67451310157776	pulse	1	t		13.0	2.5	/experiments/aot/R_S_yt-Bx2kLEUuN0E_456.mp4	0.0	142.81346917152405	
15	118.99104499816895	fix_post	2		12	13.0	2.5	/experiments/aot/R_S_yt-Bx2kLEUuN0E_456.mp4	0.0	144.13000106811523	0.09995412826538086
16	119.09099912643433	fix_pre	0		120	14.0	2.5	/experiments/aot/S_yt-K_gHa2x2OQA_319.mp4	0.0	144.22995519638062	1.000082015991211
16	119.27453303337097	pulse	0	t		14.0	2.5	/experiments/aot/S_yt-K_gHa2x2OQA_319.mp4	0.0	144.41348910331726	
16	120.09108114242554	movie	1		300	14.0	2.5	/experiments/aot/S_yt-K_gHa2x2OQA_319.mp4	0.0	145.23003721237183	2.499926805496216
16	120.87455606460571	pulse	1	t		14.0	2.5	/experiments/aot/S_yt-K_gHa2x2OQA_319.mp4	0.0	146.013512134552	
16	122.47456216812134	pulse	1	t		14.0	2.5	/experiments/aot/S_yt-K_gHa2x2OQA_319.mp4	0.0	147.61351823806763	
16	122.59100794792175	fix_post	2		12	14.0	2.5	/experiments/aot/S_yt-K_gHa2x2OQA_319.mp4	0.0	147.72996401786804	0.10003113746643066
17	122.69103908538818	fix_pre	0		120	15.0	2.5	/experiments/aot/S_yt-xqjVM0Vj4mI_161.mp4	0.0	147.82999515533447	0.9999408721923828
17	123.69097995758057	movie	1		300	15.0	2.5	/experiments/aot/S_yt-xqjVM0Vj4mI_161.mp4	0.0	148.82993602752686	2.500113010406494
17	124.0744640827179	pulse	1	t		15.0	2.5	/experiments/aot/S_yt-xqjVM0Vj4mI_161.mp4	0.0	149.21342015266418	
17	125.67443895339966	pulse	1	t		15.0	2.5	/experiments/aot/S_yt-xqjVM0Vj4mI_161.mp4	0.0	150.81339502334595	
17	126.19109296798706	fix_post	2		12	15.0	2.5	/experiments/aot/S_yt-xqjVM0Vj4mI_161.mp4	0.0	151.33004903793335	0.09990906715393066
18	126.29100203514099	fix_pre	0		119	16.0	2.5	/experiments/aot/R_S_yt-EuyfT0PuOoQ_91.mp4	0.0	151.42995810508728	0.991610050201416
18	127.27454996109009	pulse	0	t		16.0	2.5	/experiments/aot/R_S_yt-EuyfT0PuOoQ_91.mp4	0.0	152.41350603103638	
18	127.28261208534241	movie	1		301	16.0	2.5	/experiments/aot/R_S_yt-EuyfT0PuOoQ_91.mp4	0.0	152.4215681552887	2.508327007293701
18	128.87445306777954	pulse	1	t		16.0	2.5	/experiments/aot/R_S_yt-EuyfT0PuOoQ_91.mp4	0.0	154.01340913772583	
18	129.7909390926361	fix_post	2		12	16.0	2.5	/experiments/aot/R_S_yt-EuyfT0PuOoQ_91.mp4	0.0	154.9298951625824	0.1000208854675293
19	129.89095997810364	fix_pre	0		120	17.0	2.5	/experiments/aot/R_S_pexels-rodnae-productions-5993671.mp4	0.0	155.02991604804993	1.0000700950622559
19	130.4745671749115	pulse	0	t		17.0	2.5	/experiments/aot/R_S_pexels-rodnae-productions-5993671.mp4	0.0	155.6135232448578	
19	130.8910300731659	movie	1		163	17.0	2.5	/experiments/aot/R_S_pexels-rodnae-productions-5993671.mp4	0.0	156.02998614311218	2.4999420642852783
19	132.07456517219543	pulse	1	t		17.0	2.5	/experiments/aot/R_S_pexels-rodnae-productions-5993671.mp4	0.0	157.21352124214172	
19	133.39097213745117	fix_post	2		12	17.0	2.5	/experiments/aot/R_S_pexels-rodnae-productions-5993671.mp4	0.0	158.52992820739746	0.10007190704345703
20	133.49104404449463	fix_pre	0		120	18.0	2.5	/experiments/aot/S_yt-wrfAMDCg93Y_8.mp4	0.0	158.63000011444092	0.9999759197235107
20	133.6744990348816	pulse	0	t		18.0	2.5	/experiments/aot/S_yt-wrfAMDCg93Y_8.mp4	0.0	158.81345510482788	
20	134.49101996421814	movie	1		299	18.0	2.5	/experiments/aot/S_yt-wrfAMDCg93Y_8.mp4	0.0	159.62997603416443	2.4999589920043945
20	135.2744481563568	pulse	1	t		18.0	2.5	/experiments/aot/S_yt-wrfAMDCg93Y_8.mp4	0.0	160.4134042263031	
20	136.87455010414124	pulse	1	t		18.0	2.5	/experiments/aot/S_yt-wrfAMDCg93Y_8.mp4	0.0	162.01350617408752	
20	136.99097895622253	fix_post	2		12	18.0	2.5	/experiments/aot/S_yt-wrfAMDCg93Y_8.mp4	0.0	162.12993502616882	0.09999799728393555
21	137.09097695350647	fix_pre	0		120	19.0	2.5	blank	1.0	162.22993302345276	1.0000131130218506
21	138.09099006652832	movie	1		300	19.0	2.5	blank	1.0	163.2299461364746	2.499937057495117
21	138.47446203231812	pulse	1	t		19.0	2.5	blank	1.0	163.6134181022644	
21	140.074392080307	pulse	1	t		19.0	2.5	blank	1.0	165.2133481502533	
