trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.15822815895080566	stim	0		71					23.897255182266235	0.5915498733520508
0	0.7415940761566162	response	0	space						24.480621099472046	
1	0.7497780323028564	stim	0		2202					24.488805055618286	18.349882125854492
1	19.09347701072693	pulse	0	t						42.83250403404236	
1	19.09966015815735	stim	1		1717					42.83868718147278	14.308292865753174
1	20.691632986068726	pulse	1	t						44.430660009384155	
1	22.291561126708984	pulse	1	t						46.030588150024414	
1	23.89148497581482	pulse	1	t						47.63051199913025	
1	25.491503953933716	pulse	1	t						49.230530977249146	
1	27.09136700630188	pulse	1	t						50.83039402961731	
1	28.691486120224	pulse	1	t						52.43051314353943	
1	30.291490077972412	pulse	1	t						54.03051710128784	
1	31.89143395423889	pulse	1	t						55.63046097755432	
2	33.40795302391052	fix_pre	0		11	0.0	2.5	/experiments/aot/R_S_yt-zSSnQYeO_DE_338.mp4	0.0	57.14698004722595	0.09160709381103516
2	33.491480112075806	pulse	0	t		0.0	2.5	/experiments/aot/R_S_yt-zSSnQYeO_DE_338.mp4	0.0	57.230507135391235	
2	33.49956011772156	movie	1		300	0.0	2.5	/experiments/aot/R_S_yt-zSSnQYeO_DE_338.mp4	0.0	57.23858714103699	2.5083529949188232
2	35.09150815010071	pulse	1	t		0.0	2.5	/experiments/aot/R_S_yt-zSSnQYeO_DE_338.mp4	0.0	58.83053517341614	
2	36.00791311264038	fix_post	2		12	0.0	2.5	/experiments/aot/R_S_yt-zSSnQYeO_DE_338.mp4	0.0	59.74694013595581	0.10008883476257324
3	36.108001947402954	fix_pre	0		120	1.0	2.5	/experiments/aot/R_S_yt-B8Sy53C6Pxw_8.mp4	0.0	59.847028970718384	1.0000650882720947
3	36.691457986831665	pulse	0	t		1.0	2.5	/experiments/aot/R_S_yt-B8Sy53C6Pxw_8.mp4	0.0	60.430485010147095	
3	37.10806703567505	movie	1		300	1.0	2.5	/experiments/aot/R_S_yt-B8Sy53C6Pxw_8.mp4	0.0	60.84709405899048	2.4997949600219727
3	38.29141116142273	pulse	1	t		1.0	2.5	/experiments/aot/R_S_yt-B8Sy53C6Pxw_8.mp4	0.0	62.03043818473816	
3	39.60786199569702	fix_post	2		12	1.0	2.5	/experiments/aot/R_S_yt-B8Sy53C6Pxw_8.mp4	0.0	63.34688901901245	0.09999299049377441
4	39.707854986190796	fix_pre	0		120	2.0	2.5	/experiments/aot/S_yt-ni4JaYu7PhU_6.mp4	0.0	63.446882009506226	1.0001130104064941
4	39.8914430141449	pulse	0	t		2.0	2.5	/experiments/aot/S_yt-ni4JaYu7PhU_6.mp4	0.0	63.63047003746033	
4	40.70796799659729	movie	1		299	2.0	2.5	/experiments/aot/S_yt-ni4JaYu7PhU_6.mp4	0.0	64.44699501991272	2.499988079071045
4	41.49138593673706	pulse	1	t		2.0	2.5	/experiments/aot/S_yt-ni4JaYu7PhU_6.mp4	0.0	65.23041296005249	
4	43.091490030288696	pulse	1	t		2.0	2.5	/experiments/aot/S_yt-ni4JaYu7PhU_6.mp4	0.0	66.83051705360413	
4	43.207956075668335	fix_post	2		12	2.0	2.5	/experiments/aot/S_yt-ni4JaYu7PhU_6.mp4	0.0	66.94698309898376	0.09995007514953613
5	43.30790615081787	fix_pre	0		120	3.0	2.5	/experiments/aot/R_S_yt-zSSnQYeO_DE_338.mp4	0.0	67.0469331741333	1.000011920928955
5	44.307918071746826	movie	1		300	3.0	2.5	/experiments/aot/R_S_yt-zSSnQYeO_DE_338.mp4	0.0	68.04694509506226	2.499945878982544
5	44.69150710105896	pulse	1	t		3.0	2.5	/experiments/aot/R_S_yt-zSSnQYeO_DE_338.mp4	0.0	68.43053412437439	
5	46.29144597053528	pulse	1	t		3.0	2.5	/experiments/aot/R_S_yt-zSSnQYeO_DE_338.mp4	0.0	70.03047299385071	
5	46.80786395072937	fix_post	2		12	3.0	2.5	/experiments/aot/R_S_yt-zSSnQYeO_DE_338.mp4	0.0	70.5468909740448	0.1001441478729248
6	46.908008098602295	fix_pre	0		119	4.0	2.5	/experiments/aot/R_S_BO_A018_C029_SDR_20190812_SDR_2K_AVC.mp4	0.0	70.64703512191772	0.9911270141601562
6	47.89146614074707	pulse	0	t		4.0	2.5	/experiments/aot/R_S_BO_A018_C029_SDR_20190812_SDR_2K_AVC.mp4	0.0	71.6304931640625	
6	47.89913511276245	movie	1		167	4.0	2.5	/experiments/aot/R_S_BO_A018_C029_SDR_20190812_SDR_2K_AVC.mp4	0.0	71.63816213607788	2.509025812149048
6	49.49129295349121	pulse	1	t		4.0	2.5	/experiments/aot/R_S_BO_A018_C029_SDR_20190812_SDR_2K_AVC.mp4	0.0	73.23031997680664	
6	50.4081609249115	fix_post	2		12	4.0	2.5	/experiments/aot/R_S_BO_A018_C029_SDR_20190812_SDR_2K_AVC.mp4	0.0	74.14718794822693	0.0999610424041748
7	50.508121967315674	fix_pre	0		120	5.0	2.5	/experiments/aot/S_yt-0qfEA1ZFWjA_123.mp4	0.0	74.2471489906311	0.9997410774230957
7	51.091344118118286	pulse	0	t		5.0	2.5	/experiments/aot/S_yt-0qfEA1ZFWjA_123.mp4	0.0	74.83037114143372	
7	51.50786304473877	movie	1		300	5.0	2.5	/experiments/aot/S_yt-0qfEA1ZFWjA_123.mp4	0.0	75.2468900680542	2.5000340938568115
7	52.691328048706055	pulse	1	t		5.0	2.5	/experiments/aot/S_yt-0qfEA1ZFWjA_123.mp4	0.0	76.43035507202148	
7	54.00789713859558	fix_post	2		12	5.0	2.5	/experiments/aot/S_yt-0qfEA1ZFWjA_123.mp4	0.0	77.74692416191101	0.09997701644897461
