trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.15532398223876953	stim	0		236			109.25271201133728	1.9913709163665771
0	2.1220500469207764	response	0	space				111.21943807601929	
2	2.1466948986053467	picture	0		174	0.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0349_fw.png	111.24408292770386	1.458402156829834
2	3.588568925857544	response	0	k		0.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0349_fw.png	112.68595695495605	
3	3.6050970554351807	picture	0		103	1.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1529_fw.png	112.70248508453369	0.8597288131713867
3	4.448667049407959	response	0	j		1.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1529_fw.png	113.54605507850647	
4	4.464825868606567	picture	0		100	2.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0827_fw.png	113.56221389770508	0.8402590751647949
4	5.288513898849487	response	0	j		2.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0827_fw.png	114.385901927948	
5	5.305084943771362	picture	0		82	3.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1248_fw.png	114.40247297286987	0.6876330375671387
5	5.980180978775024	response	0	k		3.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1248_fw.png	115.07756900787354	
6	5.992717981338501	picture	0		85	4.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1911_fw.png	115.09010601043701	0.7082860469818115
6	6.688547849655151	response	0	j		4.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1911_fw.png	115.78593587875366	
7	6.7010040283203125	picture	0		102	5.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1298_fw.png	115.79839205741882	0.8471508026123047
7	7.538629055023193	response	0	k		5.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1298_fw.png	116.6360170841217	
8	7.548154830932617	picture	0		90	6.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0509_fw.png	116.64554286003113	0.7500200271606445
8	8.288509845733643	response	0	j		6.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0509_fw.png	117.38589787483215	
9	8.298174858093262	picture	0		88	7.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1265_fw.png	117.39556288719177	0.7361340522766113
9	9.015913009643555	response	0	j		7.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1265_fw.png	118.11330103874207	
10	9.034308910369873	picture	0		87	8.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0283_fw.png	118.13169693946838	0.7223031520843506
10	9.74683403968811	response	0	k		8.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0283_fw.png	118.84422206878662	
11	9.756612062454224	picture	0		92	9.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1501_fw.png	118.85400009155273	0.7707479000091553
11	10.514315843582153	response	0	j		9.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1501_fw.png	119.61170387268066	
12	10.527359962463379	picture	0		95	10.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1682_fw.png	119.62474799156189	0.7985398769378662
12	11.313453912734985	response	0	k		10.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1682_fw.png	120.4108419418335	
13	11.325899839401245	picture	0		89	11.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1873_fw.png	120.42328786849976	0.7431151866912842
13	12.048441886901855	response	0	k		11.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1873_fw.png	121.14582991600037	
14	12.06901502609253	picture	0		93	12.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0788_fw.png	121.16640305519104	0.7784738540649414
14	12.831724882125854	response	0	j		12.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0788_fw.png	121.92911291122437	
15	12.84748888015747	picture	0		93	13.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0089_fw.png	121.94487690925598	0.776993989944458
15	13.613461017608643	response	0	k		13.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0089_fw.png	122.71084904670715	
16	13.624482870101929	picture	0		84	14.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0808_fw.png	122.72187089920044	0.7055151462554932
16	14.313451051712036	response	0	j		14.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0808_fw.png	123.41083908081055	
17	14.329998016357422	picture	0		86	15.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1618_fw.png	123.42738604545593	0.725013017654419
17	15.031872987747192	response	0	j		15.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1618_fw.png	124.1292610168457	
18	15.05501103401184	picture	0		92	16.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1565_fw.png	124.15239906311035	0.7709338665008545
18	15.81348991394043	response	0	j		16.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1565_fw.png	124.91087794303894	
19	15.825944900512695	picture	0		128	17.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0043_fw.png	124.9233329296112	1.0623900890350342
19	16.88019585609436	response	0	j		17.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0043_fw.png	125.97758388519287	
20	16.88833498954773	picture	0		93	18.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0249_fw.png	125.98572301864624	0.7777738571166992
20	17.648542881011963	response	0	k		18.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0249_fw.png	126.74593091011047	
21	17.66610884666443	picture	0		102	19.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2043_fw.png	126.76349687576294	0.8472111225128174
21	18.505146026611328	response	0	k		19.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2043_fw.png	127.60253405570984	
22	18.513319969177246	picture	0		92	20.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0819_fw.png	127.61070799827576	0.7709050178527832
22	19.265264987945557	response	0	k		20.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0819_fw.png	128.36265301704407	
23	19.28422498703003	picture	0		97	21.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1523_fw.png	128.38161301612854	0.8054630756378174
23	20.07353401184082	response	0	j		21.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1523_fw.png	129.17092204093933	
24	20.089688062667847	picture	0		87	22.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0346_fw.png	129.18707609176636	0.7292327880859375
24	20.80513286590576	response	0	k		22.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0346_fw.png	129.90252089500427	
25	20.818920850753784	picture	0		103	23.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1564_fw.png	129.9163088798523	0.8610601425170898
25	21.67188286781311	response	0	k		23.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1564_fw.png	130.76927089691162	
26	21.679980993270874	picture	0		87	24.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1118_fw.png	130.77736902236938	0.7333660125732422
26	22.39680290222168	response	0	j		24.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1118_fw.png	131.4941909313202	
27	22.413347005844116	picture	0		93	25.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1124_fw.png	131.51073503494263	0.7832639217376709
27	23.180103063583374	response	0	k		25.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1124_fw.png	132.27749109268188	
28	23.196610927581787	picture	0		85	26.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1146_fw.png	132.2939989566803	0.716717004776001
28	23.89675784111023	response	0	j		26.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1146_fw.png	132.99414587020874	
29	23.913327932357788	picture	0		106	27.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1558_fw.png	133.0107159614563	0.884706974029541
29	24.788432836532593	response	0	j		27.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1558_fw.png	133.8858208656311	
30	24.79803490638733	picture	0		111	28.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1158_fw.png	133.89542293548584	0.9319131374359131
30	25.71339988708496	response	0	k		28.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1158_fw.png	134.81078791618347	
31	25.729948043823242	picture	0		91	29.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2104_fw.png	134.82733607292175	0.7625038623809814
31	26.473302841186523	response	0	k		29.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2104_fw.png	135.57069087028503	
32	26.492451906204224	picture	0		98	30.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0659_fw.png	135.58983993530273	0.8124339580535889
32	27.296788930892944	response	0	k		30.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0659_fw.png	136.39417695999146	
33	27.304885864257812	picture	0		84	31.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1242_fw.png	136.40227389335632	0.7014431953430176
33	27.996747970581055	response	0	j		31.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1242_fw.png	137.09413599967957	
34	28.00632905960083	picture	0		87	32.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0830_fw.png	137.10371708869934	0.7291719913482666
34	28.721807956695557	response	0	j		32.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0830_fw.png	137.81919598579407	
35	28.735501050949097	picture	0		88	33.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1606_fw.png	137.8328890800476	0.736149787902832
35	29.45678687095642	response	0	k		33.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1606_fw.png	138.55417490005493	
36	29.47165083885193	picture	0		99	34.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0596_fw.png	138.56903886795044	0.8332791328430176
36	30.288388967514038	response	0	k		34.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0596_fw.png	139.38577699661255	
37	30.304929971694946	picture	0		83	35.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0565_fw.png	139.40231800079346	0.701348066329956
37	30.98842191696167	response	0	j		35.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0565_fw.png	140.08580994606018	
38	31.006278038024902	picture	0		135	36.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0037_fw.png	140.1036660671234	1.1320178508758545
38	32.12186288833618	response	0	j		36.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0037_fw.png	141.2192509174347	
39	32.13829588890076	picture	0		349	37.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0965_fw.png	141.23568391799927	2.916638135910034
39	35.038414001464844	response	0	k		37.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0965_fw.png	144.13580203056335	
