trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.16527676582336426	stim	0		479			89.31577777862549	4.001130819320679
0	4.1489036083221436	response	0	space				93.29940462112427	
2	4.166407585144043	picture	0		185	0.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2043_fw.png	93.31690859794617	1.5669982433319092
2	5.708777904510498	response	0	k		0.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2043_fw.png	94.85927891731262	
3	5.733405828475952	picture	0		212	1.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0370_fw.png	94.88390684127808	1.7735483646392822
3	7.498862266540527	response	0	j		1.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0370_fw.png	96.64936327934265	
4	7.506954193115234	picture	0		105	2.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0604_fw.png	96.65745520591736	0.875002384185791
4	8.373932123184204	response	0	k		2.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0604_fw.png	97.52443313598633	
5	8.381956577301025	picture	0		103	3.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1007_fw.png	97.53245759010315	0.8610212802886963
5	9.23225474357605	response	0	k		3.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1007_fw.png	98.38275575637817	
6	9.242977857589722	picture	0		117	4.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0331_fw.png	98.39347887039185	0.9723563194274902
6	10.207207679748535	response	0	k		4.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0331_fw.png	99.35770869255066	
7	10.215334177017212	picture	0		152	5.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2037_fw.png	99.36583518981934	1.270684003829956
7	11.473881959915161	response	0	k		5.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2037_fw.png	100.62438297271729	
8	11.486018180847168	picture	0		110	6.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1193_fw.png	100.63651919364929	0.9293785095214844
8	12.398913145065308	response	0	k		6.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1193_fw.png	101.54941415786743	
9	12.415396690368652	picture	0		147	7.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1337_fw.png	101.56589770317078	1.230391502380371
9	13.632452249526978	response	0	k		7.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1337_fw.png	102.7829532623291	
10	13.645788192749023	picture	0		123	8.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0191_fw.png	102.79628920555115	1.0279154777526855
10	14.658248901367188	response	0	k		8.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0191_fw.png	103.80874991416931	
11	14.673703670501709	picture	0		172	9.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0234_fw.png	103.82420468330383	1.4417681694030762
11	16.098982334136963	response	0	k		9.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0234_fw.png	105.24948334693909	
12	16.115471839904785	picture	0		87	10.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1103_fw.png	105.26597285270691	0.7333700656890869
12	16.832279920578003	response	0	j		10.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1103_fw.png	105.98278093338013	
13	16.848841905593872	picture	0		176	11.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1790_fw.png	105.999342918396	1.4704577922821045
13	18.30732536315918	response	0	j		11.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1790_fw.png	107.4578263759613	
14	18.319299697875977	picture	0		93	12.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0282_fw.png	107.4698007106781	0.7711172103881836
14	19.082315921783447	response	0	k		12.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0282_fw.png	108.23281693458557	
15	19.09041690826416	picture	0		93	13.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0154_fw.png	108.24091792106628	0.7775952816009521
15	19.849931478500366	response	0	j		13.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0154_fw.png	109.00043249130249	
16	19.868012189865112	picture	0		125	14.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0460_fw.png	109.01851320266724	1.0417208671569824
16	20.899070262908936	response	0	k		14.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0460_fw.png	110.04957127571106	
17	20.909733057022095	picture	0		113	15.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0289_fw.png	110.06023406982422	0.9474287033081055
17	21.840791702270508	response	0	k		15.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0289_fw.png	110.99129271507263	
