trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.15015196800231934	stim	0		692			175.82072496414185	5.7911951541900635
0	5.916357040405273	response	0	space				181.5869300365448	
2	5.941347122192383	picture	0		146	0.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1582_fw.png	181.6119201183319	1.2248969078063965
2	7.1539599895477295	response	0	k		0.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1582_fw.png	182.82453298568726	
3	7.166244029998779	picture	0		120	1.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1689_fw.png	182.8368170261383	1.0042800903320312
3	8.158061981201172	response	0	k		1.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1689_fw.png	183.8286349773407	
4	8.17052412033081	picture	0		128	2.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1646_fw.png	183.84109711647034	1.063349962234497
4	9.224683046340942	response	0	k		2.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1646_fw.png	184.89525604248047	
5	9.233874082565308	picture	0		135	3.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1789_fw.png	184.90444707870483	1.1249659061431885
5	10.349679946899414	response	0	k		3.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1789_fw.png	186.02025294303894	
6	10.358839988708496	picture	0		95	4.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0284_fw.png	186.02941298484802	0.7916171550750732
6	11.141366958618164	response	0	j		4.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0284_fw.png	186.8119399547577	
7	11.15045714378357	picture	0		93	5.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1188_fw.png	186.8210301399231	0.7769827842712402
7	11.909613132476807	response	0	k		5.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1188_fw.png	187.58018612861633	
8	11.92743992805481	picture	0		81	6.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0233_fw.png	187.59801292419434	0.6736431121826172
8	12.591324090957642	response	0	k		6.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0233_fw.png	188.26189708709717	
9	12.601083040237427	picture	0		81	7.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0423_fw.png	188.27165603637695	0.6743199825286865
9	13.266350984573364	response	0	j		7.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0423_fw.png	188.9369239807129	
10	13.275403022766113	picture	0		101	8.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2050_fw.png	188.94597601890564	0.8491439819335938
10	14.101381063461304	response	0	k		8.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2050_fw.png	189.77195405960083	
11	14.124547004699707	picture	0		97	9.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0715_fw.png	189.79512000083923	0.8098220825195312
11	14.924662113189697	response	0	k		9.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0715_fw.png	190.59523510932922	
12	14.934369087219238	picture	0		97	10.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1661_fw.png	190.60494208335876	0.8124830722808838
12	15.73384714126587	response	0	j		10.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1661_fw.png	191.4044201374054	
13	15.746852159500122	picture	0		95	11.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2125_fw.png	191.41742515563965	0.7986798286437988
13	16.532948970794678	response	0	j		11.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2125_fw.png	192.2035219669342	
14	16.54553198814392	picture	0		108	12.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1978_fw.png	192.21610498428345	0.896507978439331
14	17.43302893638611	response	0	j		12.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1978_fw.png	193.10360193252563	
15	17.442039966583252	picture	0		226	13.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0517_fw.png	193.11261296272278	1.888077974319458
15	19.3163640499115	response	0	j		13.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0517_fw.png	194.98693704605103	
16	19.33011794090271	picture	0		92	14.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0321_fw.png	195.00069093704224	0.7708690166473389
16	20.084577083587646	response	0	j		14.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0321_fw.png	195.75515007972717	
17	20.10098695755005	picture	0		119	15.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0346_fw.png	195.77155995368958	0.9930901527404785
17	21.076344966888428	response	0	k		15.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0346_fw.png	196.74691796302795	
18	21.094077110290527	picture	0		81	16.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1150_fw.png	196.76465010643005	0.6735689640045166
18	21.757921934127808	response	0	j		16.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1150_fw.png	197.42849493026733	
19	21.767646074295044	picture	0		98	17.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0777_fw.png	197.43821907043457	0.8194270133972168
19	22.574726104736328	response	0	k		17.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0777_fw.png	198.24529910087585	
20	22.58707308769226	picture	0		79	18.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1597_fw.png	198.2576460838318	0.6624510288238525
20	23.233790159225464	response	0	j		18.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1597_fw.png	198.904363155365	
21	23.249524116516113	picture	0		124	19.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0373_fw.png	198.92009711265564	1.04168701171875
21	24.268033027648926	response	0	k		19.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0373_fw.png	199.93860602378845	
22	24.291211128234863	picture	0		133	20.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0386_fw.png	199.9617841243744	1.109112024307251
22	25.391345977783203	response	0	j		20.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0386_fw.png	201.06191897392273	
23	25.400323152542114	picture	0		173	21.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2099_fw.png	201.07089614868164	1.443664789199829
23	26.832953929901123	response	0	k		21.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2099_fw.png	202.50352692604065	
24	26.843987941741943	picture	0		85	22.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0585_fw.png	202.51456093788147	0.7083392143249512
24	27.541319131851196	response	0	j		22.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0585_fw.png	203.21189212799072	
25	27.552327156066895	picture	0		99	23.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0587_fw.png	203.22290015220642	0.8263609409332275
25	28.36628007888794	response	0	j		23.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0587_fw.png	204.03685307502747	
26	28.378688097000122	picture	0		132	24.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1195_fw.png	204.04926109313965	1.097247838973999
26	29.4596951007843	response	0	k		24.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1195_fw.png	205.13026809692383	
27	29.47593593597412	picture	0		124	25.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0474_fw.png	205.14650893211365	1.0346720218658447
27	30.499638080596924	response	0	k		25.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0474_fw.png	206.17021107673645	
28	30.510607957839966	picture	0		157	26.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2071_fw.png	206.1811809539795	1.3055570125579834
28	31.807918071746826	response	0	k		26.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2071_fw.png	207.47849106788635	
29	31.81616497039795	picture	0		95	27.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0305_fw.png	207.48673796653748	0.7999961376190186
29	32.59972095489502	response	0	j		27.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0305_fw.png	208.27029395103455	
30	32.61616110801697	picture	0		117	28.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0512_fw.png	208.2867341041565	0.9916460514068604
30	33.58291506767273	response	0	j		28.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0512_fw.png	209.25348806381226	
31	33.60780715942383	picture	0		208	29.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0660_fw.png	209.27838015556335	1.74165678024292
31	35.332903146743774	response	0	k		29.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0660_fw.png	211.0034761428833	
32	35.34946393966675	picture	0		484	30.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0396_fw.png	211.02003693580627	4.041650056838989
32	39.37457299232483	response	0	k		30.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0396_fw.png	215.04514598846436	
33	39.39111399650574	picture	0		141	31.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1101_fw.png	215.06168699264526	1.1749660968780518
33	40.557915925979614	response	0	k		31.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1101_fw.png	216.22848892211914	
34	40.56608009338379	picture	0		99	32.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1962_fw.png	216.23665308952332	0.8333609104156494
34	41.38305997848511	response	0	k		32.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1962_fw.png	217.05363297462463	
35	41.39944100379944	picture	0		86	33.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0813_fw.png	217.07001399993896	0.7222020626068115
35	42.10781502723694	response	0	j		33.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0813_fw.png	217.77838802337646	
36	42.12164306640625	picture	0		142	34.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2027_fw.png	217.79221606254578	1.1874990463256836
36	43.29955005645752	response	0	k		34.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2027_fw.png	218.97012305259705	
37	43.309142112731934	picture	0		117	35.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0612_fw.png	218.97971510887146	0.9791128635406494
37	44.267935037612915	response	0	k		35.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0612_fw.png	219.93850803375244	
38	44.28825497627258	picture	0		135	36.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0700_fw.png	219.9588279724121	1.1319279670715332
38	45.40788292884827	response	0	k		36.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0700_fw.png	221.0784559249878	
39	45.420182943344116	picture	0		212	37.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0255_fw.png	221.09075593948364	1.7638680934906006
39	47.1745719909668	response	0	j		37.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0255_fw.png	222.84514498710632	
40	47.18405103683472	picture	0		115	38.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0801_fw.png	222.85462403297424	0.958388090133667
40	48.132806062698364	response	0	k		38.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0801_fw.png	223.8033790588379	
41	48.142439126968384	picture	0		143	39.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0632_fw.png	223.8130121231079	1.1986439228057861
41	49.32451796531677	response	0	k		39.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0632_fw.png	224.9950909614563	
42	49.34108304977417	picture	0		102	40.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0026_fw.png	225.0116560459137	0.8583080768585205
42	50.18285799026489	response	0	k		40.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0026_fw.png	225.85343098640442	
43	50.19939112663269	picture	0		208	41.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1167_fw.png	225.86996412277222	1.7345988750457764
43	51.924500942230225	response	0	k		41.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1167_fw.png	227.59507393836975	
44	51.93399000167847	picture	0		140	42.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2152_fw.png	227.604562997818	1.1667821407318115
44	53.091208934783936	response	0	k		42.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2152_fw.png	228.76178193092346	
45	53.10077214241028	picture	0		190	43.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1334_fw.png	228.7713451385498	1.5832200050354004
45	54.66784906387329	response	0	j		43.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1334_fw.png	230.33842206001282	
46	54.68399214744568	picture	0		98	44.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0248_fw.png	230.3545651435852	0.8194599151611328
46	55.48445105552673	response	0	k		44.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0248_fw.png	231.15502405166626	
47	55.50345206260681	picture	0		106	45.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1800_fw.png	231.17402505874634	0.8819139003753662
47	56.374470949172974	response	0	j		45.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1800_fw.png	232.0450439453125	
48	56.38536596298218	picture	0		100	46.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1462_fw.png	232.0559389591217	0.8332960605621338
48	57.207879066467285	response	0	j		46.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1462_fw.png	232.8784520626068	
49	57.21866202354431	picture	0		130	47.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0448_fw.png	232.88923501968384	1.0833239555358887
49	58.2911319732666	response	0	k		47.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0448_fw.png	233.96170496940613	
50	58.3019859790802	picture	0		115	48.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0996_fw.png	233.97255897521973	0.9584600925445557
50	59.2494900226593	response	0	k		48.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0996_fw.png	234.92006301879883	
51	59.260446071624756	picture	0		127	49.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0299_fw.png	234.93101906776428	1.063896894454956
51	60.307852029800415	response	0	k		49.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0299_fw.png	235.97842502593994	
52	60.32434296607971	picture	0		89	50.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1872_fw.png	235.99491596221924	0.7499790191650391
52	61.05117702484131	response	0	j		50.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1872_fw.png	236.72175002098083	
53	61.07432198524475	picture	0		98	51.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1250_fw.png	236.74489498138428	0.8179559707641602
53	61.88293099403381	response	0	k		51.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1250_fw.png	237.55350399017334	
54	61.89227795600891	picture	0		130	52.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1370_fw.png	237.56285095214844	1.09033203125
54	62.96609306335449	response	0	k		52.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1370_fw.png	238.63666605949402	
55	62.98260998725891	picture	0		107	53.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2144_fw.png	238.65318298339844	0.8957569599151611
55	63.85943603515625	response	0	k		53.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2144_fw.png	239.53000903129578	
56	63.87836694717407	picture	0		118	54.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0905_fw.png	239.5489399433136	0.9793050289154053
56	64.84945392608643	response	0	k		54.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0905_fw.png	240.52002692222595	
57	64.85767197608948	picture	0		346	55.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0876_fw.png	240.528244972229	2.8916540145874023
57	67.7326979637146	response	0	k		55.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0876_fw.png	243.40327095985413	
58	67.74932599067688	picture	0		117	56.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0113_fw.png	243.4198989868164	0.9762940406799316
58	68.71613097190857	response	0	j		56.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0113_fw.png	244.3867039680481	
59	68.72562003135681	picture	0		202	57.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1444_fw.png	244.39619302749634	1.6903629302978516
59	70.39952898025513	response	0	j		57.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1444_fw.png	246.07010197639465	
60	70.41598296165466	picture	0		97	58.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1100_fw.png	246.0865559577942	0.8166830539703369
60	71.21617293357849	response	0	j		58.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1100_fw.png	246.88674592971802	
61	71.232666015625	picture	0		127	59.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1621_fw.png	246.90323901176453	1.0666289329528809
61	72.27598214149475	response	0	j		59.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1621_fw.png	247.94655513763428	
62	72.29929494857788	picture	0		198	60.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0734_fw.png	247.9698679447174	1.6584360599517822
62	73.94110703468323	response	0	j		60.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0734_fw.png	249.61168003082275	
63	73.95773100852966	picture	0		160	61.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0331_fw.png	249.6283040046692	1.3371789455413818
63	75.2826931476593	response	0	k		61.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0331_fw.png	250.95326614379883	
64	75.29490995407104	picture	0		103	62.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0614_fw.png	250.96548295021057	0.8543970584869385
64	76.14107894897461	response	0	j		62.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0614_fw.png	251.81165194511414	
65	76.14930701255798	picture	0		111	63.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0744_fw.png	251.8198800086975	0.9303100109100342
65	77.05925011634827	response	0	j		63.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0744_fw.png	252.7298231124878	
66	77.07961702346802	picture	0		169	64.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2111_fw.png	252.75019001960754	1.4279730319976807
66	78.482666015625	response	0	k		64.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2111_fw.png	254.15323901176453	
67	78.5075900554657	picture	0		278	65.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0600_fw.png	254.17816305160522	2.32499098777771
67	80.81605100631714	response	0	k		65.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0600_fw.png	256.48662400245667	
68	80.83258104324341	picture	0		97	66.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2107_fw.png	256.50315403938293	0.8249709606170654
68	81.63272094726562	response	0	j		66.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2107_fw.png	257.30329394340515	
69	81.65755200386047	picture	0		140	67.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2161_fw.png	257.328125	1.1750531196594238
69	82.81602001190186	response	0	k		67.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2161_fw.png	258.4865930080414	
70	82.8326051235199	picture	0		89	68.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0459_fw.png	258.5031781196594	0.7469749450683594
70	83.56606101989746	response	0	j		68.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0459_fw.png	259.236634016037	
71	83.57958006858826	picture	0		167	69.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0627_fw.png	259.2501530647278	1.4029879570007324
71	84.96600008010864	response	0	j		69.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0627_fw.png	260.63657307624817	
72	84.98256802558899	picture	0		115	70.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0261_fw.png	260.6531410217285	0.9666590690612793
72	85.93268203735352	response	0	k		70.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0261_fw.png	261.60325503349304	
73	85.94922709465027	picture	0		102	71.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1724_fw.png	261.6198000907898	0.8583340644836426
73	86.79100108146667	response	0	k		71.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1724_fw.png	262.4615740776062	
74	86.80756115913391	picture	0		116	72.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0165_fw.png	262.47813415527344	0.9749917984008789
74	87.76602506637573	response	0	k		72.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0165_fw.png	263.43659806251526	
75	87.78255295753479	picture	0		96	73.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0951_fw.png	263.4531259536743	0.8039531707763672
75	88.57435202598572	response	0	j		73.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0951_fw.png	264.24492502212524	
76	88.58650612831116	picture	0		99	74.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0767_fw.png	264.2570791244507	0.829373836517334
76	89.39940309524536	response	0	j		74.0	/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0767_fw.png	265.0699760913849	
