trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.1633317470550537	stim	0		702			56.767496824264526	5.896453380584717
0	3.713280439376831	response	0	j				60.317445516586304	
0	6.030182838439941	response	0	space				62.634347915649414	
2	6.0597851276397705	picture	0		199	0.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0964_fw.png	62.66395020484924	1.6811399459838867
2	7.721340656280518	response	0	j		0.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0964_fw.png	64.32550573348999	
3	7.740925073623657	picture	0		93	1.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1099_fw.png	64.34509015083313	0.7869179248809814
3	8.513787508010864	response	0	j		1.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1099_fw.png	65.11795258522034	
4	8.527842998504639	picture	0		135	2.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1648_fw.png	65.13200807571411	1.1319231986999512
4	9.646924495697021	response	0	k		2.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1648_fw.png	66.2510895729065	
5	9.65976619720459	picture	0		100	3.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0524_fw.png	66.26393127441406	0.8370070457458496
5	10.480229616165161	response	0	j		3.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0524_fw.png	67.08439469337463	
6	10.49677324295044	picture	0		113	4.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1206_fw.png	67.10093832015991	0.9499750137329102
6	11.430477142333984	response	0	k		4.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1206_fw.png	68.03464221954346	
7	11.44674825668335	picture	0		133	5.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2129_fw.png	68.05091333389282	1.1087822914123535
7	12.546956539154053	response	0	k		5.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2129_fw.png	69.15112161636353	
8	12.555530548095703	picture	0		102	6.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1607_fw.png	69.15969562530518	0.8541750907897949
8	13.39694595336914	response	0	k		6.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1607_fw.png	70.00111103057861	
9	13.409705638885498	picture	0		85	7.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0852_fw.png	70.01387071609497	0.7152812480926514
9	14.113624334335327	response	0	j		7.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0852_fw.png	70.7177894115448	
10	14.12498688697815	picture	0		91	8.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0829_fw.png	70.72915196418762	0.7569522857666016
10	14.871951341629028	response	0	j		8.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0829_fw.png	71.4761164188385	
11	14.881939172744751	picture	0		94	9.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0824_fw.png	71.48610424995422	0.784735918045044
11	15.655310153961182	response	0	k		9.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0824_fw.png	72.25947523117065	
12	15.666675090789795	picture	0		94	10.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0628_fw.png	72.27084016799927	0.7847270965576172
12	16.438664436340332	response	0	j		10.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0628_fw.png	73.0428295135498	
13	16.451402187347412	picture	0		105	11.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1371_fw.png	73.05556726455688	0.8819479942321777
13	17.321998834609985	response	0	k		11.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1371_fw.png	73.92616391181946	
14	17.33335018157959	picture	0		102	12.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1150_fw.png	73.93751525878906	0.8611397743225098
14	18.180360794067383	response	0	j		12.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1150_fw.png	74.78452587127686	
15	18.1944899559021	picture	0		80	13.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1144_fw.png	74.79865503311157	0.6773731708526611
15	18.856029272079468	response	0	j		13.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1144_fw.png	75.46019434928894	
16	18.87186312675476	picture	0		115	14.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0362_fw.png	75.47602820396423	0.9666645526885986
16	19.81435489654541	response	0	k		14.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0362_fw.png	76.41851997375488	
17	19.83852767944336	picture	0		112	15.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2086_fw.png	76.44269275665283	0.941687822341919
17	20.763739347457886	response	0	k		15.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2086_fw.png	77.36790442466736	
18	20.78021550178528	picture	0		118	16.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0087_fw.png	77.38438057899475	0.9836938381195068
18	21.75533652305603	response	0	k		16.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0087_fw.png	78.3595016002655	
19	21.763909339904785	picture	0		157	17.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0742_fw.png	78.36807441711426	1.3163237571716309
19	23.063765287399292	response	0	k		17.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0742_fw.png	79.66793036460876	
20	23.080233097076416	picture	0		208	18.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0251_fw.png	79.68439817428589	1.7416975498199463
20	24.798649549484253	response	0	k		18.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0251_fw.png	81.40281462669373	
21	24.821930646896362	picture	0		92	19.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1100_fw.png	81.42609572410583	0.7750928401947021
21	25.580430507659912	response	0	j		19.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1100_fw.png	82.18459558486938	
22	25.597023487091064	picture	0		188	20.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1292_fw.png	82.20118856430054	1.5697250366210938
22	27.155465602874756	response	0	k		20.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1292_fw.png	83.75963068008423	
23	27.166748523712158	picture	0		92	21.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1498_fw.png	83.77091360092163	0.7638833522796631
23	27.922114610671997	response	0	k		21.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1498_fw.png	84.52627968788147	
24	27.93063187599182	picture	0		91	22.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0832_fw.png	84.5347969532013	0.7663571834564209
24	28.680545806884766	response	0	j		22.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0832_fw.png	85.28471088409424	
25	28.696989059448242	picture	0		100	23.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1019_fw.png	85.30115413665771	0.8378417491912842
25	29.52214503288269	response	0	j		23.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1019_fw.png	86.12631011009216	
26	29.534830808639526	picture	0		114	24.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0195_fw.png	86.138995885849	0.9538438320159912
26	30.472193241119385	response	0	k		24.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0195_fw.png	87.07635831832886	
27	30.488674640655518	picture	0		159	25.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0570_fw.png	87.09283971786499	1.3333375453948975
27	31.80555272102356	response	0	k		25.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0570_fw.png	88.40971779823303	
28	31.822012186050415	picture	0		85	26.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0893_fw.png	88.42617726325989	0.7128410339355469
28	32.52218556404114	response	0	j		26.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0893_fw.png	89.12635064125061	
29	32.53485321998596	picture	0		88	27.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0175_fw.png	89.13901829719543	0.7371892929077148
29	33.25554966926575	response	0	j		27.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0175_fw.png	89.85971474647522	
30	33.27204251289368	picture	0		160	28.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2113_fw.png	89.87620759010315	1.3392252922058105
30	34.59726357460022	response	0	j		28.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2113_fw.png	91.20142865180969	
31	34.61126780509949	picture	0		80	29.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1331_fw.png	91.21543288230896	0.6735970973968506
31	35.272205114364624	response	0	j		29.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1331_fw.png	91.8763701915741	
32	35.28486490249634	picture	0		87	30.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1546_fw.png	91.88902997970581	0.7288949489593506
32	35.99721956253052	response	0	j		30.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1546_fw.png	92.60138463973999	
33	36.01375985145569	picture	0		150	31.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1355_fw.png	92.61792492866516	1.2502610683441162
33	37.2556049823761	response	0	j		31.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1355_fw.png	93.85977005958557	
34	37.264020919799805	picture	0		91	32.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0092_fw.png	93.86818599700928	0.764061450958252
34	38.00718593597412	response	0	j		32.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0092_fw.png	94.6113510131836	
35	38.02808237075806	picture	0		85	33.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0436_fw.png	94.63224744796753	0.715238094329834
35	38.73060321807861	response	0	j		33.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0436_fw.png	95.33476829528809	
36	38.74332046508789	picture	0		169	34.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1240_fw.png	95.34748554229736	1.4165942668914795
36	40.147292375564575	response	0	j		34.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1240_fw.png	96.75145745277405	
37	40.15991473197937	picture	0		80	35.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2121_fw.png	96.76407980918884	0.6666672229766846
37	40.80786991119385	response	0	j		35.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2121_fw.png	97.41203498840332	
38	40.826581954956055	picture	0		75	36.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0470_fw.png	97.43074703216553	0.6250259876251221
38	41.43895626068115	response	0	j		36.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0470_fw.png	98.04312133789062	
39	41.45160794258118	picture	0		80	37.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0512_fw.png	98.05577301979065	0.6705598831176758
39	42.105671405792236	response	0	j		37.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0512_fw.png	98.70983648300171	
40	42.12216782569885	picture	0		126	38.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0291_fw.png	98.72633290290833	1.058335781097412
40	43.16399669647217	response	0	k		38.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0291_fw.png	99.76816177368164	
41	43.180503606796265	picture	0		145	39.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1166_fw.png	99.78466868400574	1.208571434020996
41	44.380698919296265	response	0	j		39.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1166_fw.png	100.98486399650574	
42	44.38907504081726	picture	0		287	40.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2130_fw.png	100.99324011802673	2.395878553390503
42	46.772374391555786	response	0	j		40.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2130_fw.png	103.37653946876526	
43	46.784953594207764	picture	0		167	41.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2170_fw.png	103.38911867141724	1.3888969421386719
43	48.164069175720215	response	0	k		41.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/2170_fw.png	104.76823425292969	
44	48.173850536346436	picture	0		100	42.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1288_fw.png	104.77801561355591	0.8333339691162109
44	48.9974045753479	response	0	k		42.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1288_fw.png	105.60156965255737	
45	49.00718450546265	picture	0		96	43.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1659_fw.png	105.61134958267212	0.7986159324645996
45	49.797404050827026	response	0	k		43.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1659_fw.png	106.4015691280365	
46	49.805800437927246	picture	0		81	44.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1256_fw.png	106.40996551513672	0.6831166744232178
46	50.472410440444946	response	0	j		44.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1256_fw.png	107.07657551765442	
47	50.488917112350464	picture	0		114	45.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0339_fw.png	107.09308218955994	0.9583570957183838
47	51.430776596069336	response	0	j		45.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0339_fw.png	108.03494167327881	
48	51.44727420806885	picture	0		684	46.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0540_fw.png	108.05143928527832	5.708395004272461
48	57.139442443847656	response	0	k		46.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/0540_fw.png	113.74360752105713	
49	57.15566921234131	picture	0		107	47.0	/experiments/Knapen_AOT/AOT_stimuli/pictures/1108_fw.png	113.75983428955078	0.8932445049285889
