,0
/experiments/Knapen_AOT/AOT_stimuli/pictures/0321_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0267_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0209_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0117_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0899_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1357_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0323_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0819_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0131_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1514_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0861_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1856_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0476_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1616_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1175_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0684_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0176_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0980_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0439_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1720_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1522_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0287_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0271_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1016_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0501_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0603_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0740_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1530_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0163_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1988_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1136_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0357_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0255_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1176_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0556_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1755_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1223_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1390_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1570_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0598_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0588_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0341_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1045_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1473_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1941_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0883_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1615_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0157_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1934_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0928_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0550_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0071_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0545_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0371_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1456_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1505_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/2015_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1796_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1351_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/2118_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1549_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1182_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0986_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0295_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1770_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1882_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1968_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0950_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0408_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0792_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1773_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0006_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0053_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0320_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1040_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1111_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1367_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1547_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1702_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1515_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0261_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1444_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1932_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0265_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/2112_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0730_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0742_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1707_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1802_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0086_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0202_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1776_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/2151_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1028_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0892_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1599_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/2165_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1585_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1849_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0648_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1745_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/2039_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1399_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1301_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0897_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/2096_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1134_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1139_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1161_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1181_fw.png,k
