,0
/experiments/Knapen_AOT/AOT_stimuli/pictures/0873_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1137_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0155_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0998_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0348_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1207_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1788_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0906_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/2124_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0167_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0988_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0502_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1857_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/2050_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0218_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0819_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0365_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1833_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1278_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0933_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0060_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0605_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/2066_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0737_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0763_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1360_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1896_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1247_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0142_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0529_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1627_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0743_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0160_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1733_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0910_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0063_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1297_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0120_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1846_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0849_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1313_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1562_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0383_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0406_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0965_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0604_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0500_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0800_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0704_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0890_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0067_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0671_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0544_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/2000_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1534_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1720_fw.png,j
