trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.20832276344299316	stim	0		904			122.197518825531	7.576326131820679
0	7.7419657707214355	response	0	space				129.73116183280945	
2	7.784648895263672	picture	0		145	0.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1354_fw.png	129.77384495735168	1.2501599788665771
2	8.992934942245483	response	0	j		0.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1354_fw.png	130.9821310043335	
3	9.034808874130249	picture	0		142	1.0	/experiments/knapen_AOT/AOT_stimuli/pictures/2091_fw.png	131.02400493621826	1.2234489917755127
3	10.201773881912231	response	0	k		1.0	/experiments/knapen_AOT/AOT_stimuli/pictures/2091_fw.png	132.19096994400024	
4	10.258257865905762	picture	0		137	2.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0778_fw.png	132.24745392799377	1.1724169254302979
4	11.391729831695557	response	0	k		2.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0778_fw.png	133.38092589378357	
5	11.43067479133606	picture	0		137	3.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0894_fw.png	133.41987085342407	1.1875381469726562
5	12.566751956939697	response	0	k		3.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0894_fw.png	134.5559480190277	
6	12.618212938308716	picture	0		99	4.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1282_fw.png	134.60740900039673	0.8401999473571777
6	13.4335298538208	response	0	j		4.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1282_fw.png	135.4227259159088	
7	13.458412885665894	picture	0		200	5.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1956_fw.png	135.4476089477539	1.6916000843048096
7	15.116850852966309	response	0	j		5.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1956_fw.png	137.10604691505432	
8	15.150012969970703	picture	0		123	6.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0393_fw.png	137.13920903205872	1.0499818325042725
8	16.167004823684692	response	0	k		6.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0393_fw.png	138.1562008857727	
9	16.199994802474976	picture	0		123	7.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0546_fw.png	138.189190864563	1.0431761741638184
9	17.21028184890747	response	0	j		7.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0546_fw.png	139.19947791099548	
10	17.243170976638794	picture	0		108	8.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0462_fw.png	139.2323670387268	0.9236018657684326
10	18.13353395462036	response	0	j		8.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0462_fw.png	140.12273001670837	
11	18.166772842407227	picture	0		115	9.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1433_fw.png	140.15596890449524	0.9791569709777832
