,0
/experiments/Knapen_AOT/AOT_stimuli/pictures/1600_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1404_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0804_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1833_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1459_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0784_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1509_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0102_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1119_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1785_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/2123_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1851_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1945_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0495_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0910_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1507_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1884_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0674_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1483_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1096_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/2028_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1728_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1302_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1172_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/2162_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1258_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1706_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0805_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1645_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0496_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1855_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0542_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/2049_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1595_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0655_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1243_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0261_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0160_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0207_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1703_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0154_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1133_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0197_fw.png,j
