,0
/experiments/Knapen_AOT/AOT_stimuli/pictures/1237_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/2133_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0411_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1266_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0818_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0410_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1522_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0327_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0575_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0832_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/2079_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0261_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/2039_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0526_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1907_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0955_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1024_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0011_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0922_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1032_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1129_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1696_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1517_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/0037_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0336_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/0356_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1335_fw.png,j
/experiments/Knapen_AOT/AOT_stimuli/pictures/1754_fw.png,k
/experiments/Knapen_AOT/AOT_stimuli/pictures/1860_fw.png,j
