trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.2119920253753662	stim	0		854			135.88609385490417	7.166691064834595
0	7.333559989929199	response	0	space				143.007661819458	
2	7.378683090209961	picture	0		340	0.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1349_fw.png	143.05278491973877	2.854841947555542
2	10.200210094451904	response	0	j		0.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1349_fw.png	145.8743119239807	
3	10.233525037765503	picture	0		86	1.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0360_fw.png	145.9076268672943	0.7424111366271973
3	10.941825151443481	response	0	j		1.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0360_fw.png	146.6159269809723	
4	10.9759361743927	picture	0		261	2.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0386_fw.png	146.6500380039215	2.2074549198150635
4	13.141945123672485	response	0	j		2.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0386_fw.png	148.8160469532013	
5	13.183391094207764	picture	0		102	3.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0970_fw.png	148.85749292373657	0.9500930309295654
5	14.041815996170044	response	0	k		3.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0970_fw.png	149.71591782569885	
6	14.133484125137329	picture	0		270	4.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0267_fw.png	149.80758595466614	2.2800490856170654
6	16.375244140625	response	0	k		4.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0267_fw.png	152.0493459701538	
7	16.413533210754395	picture	0		429	5.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0372_fw.png	152.0876350402832	3.611578941345215
7	19.983686208724976	response	0	k		5.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0372_fw.png	155.65778803825378	
8	20.02511215209961	picture	0		780	6.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0725_fw.png	155.69921398162842	6.533419847488403
8	26.517051219940186	response	0	k		6.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0725_fw.png	162.191153049469	
9	26.558531999588013	picture	0		102	7.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0807_fw.png	162.23263382911682	0.8758561611175537
