trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.21047496795654297	stim	0		1127			145.74088191986084	9.409649133682251
0	9.600090980529785	response	0	space				155.13049793243408	
2	9.620124101638794	picture	0		148	0.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0098_fw.png	155.1505310535431	1.2297799587249756
2	10.841773986816406	response	0	k		0.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0098_fw.png	156.3721809387207	
3	10.84990406036377	picture	0		186	1.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0872_fw.png	156.38031101226807	1.5549640655517578
3	12.391798973083496	response	0	k		1.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0872_fw.png	157.9222059249878	
4	12.404868125915527	picture	0		181	2.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1239_fw.png	157.93527507781982	1.5138709545135498
4	13.901634931564331	response	0	k		2.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1239_fw.png	159.43204188346863	
5	13.918739080429077	picture	0		215	3.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0575_fw.png	159.44914603233337	1.7916810512542725
5	15.693488121032715	response	0	k		3.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0575_fw.png	161.223895072937	
6	15.71042013168335	picture	0		124	4.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1931_fw.png	161.24082708358765	1.034895896911621
6	16.7334201335907	response	0	k		4.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1931_fw.png	162.263827085495	
7	16.74531602859497	picture	0		162	5.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1844_fw.png	162.27572298049927	1.3470830917358398
7	18.083488941192627	response	0	k		5.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1844_fw.png	163.61389589309692	
8	18.09239912033081	picture	0		93	6.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0088_fw.png	163.6228060722351	0.7778968811035156
8	18.858459949493408	response	0	k		6.0	/experiments/knapen_AOT/AOT_stimuli/pictures/0088_fw.png	164.3888669013977	
9	18.870296001434326	picture	0		110	7.0	/experiments/knapen_AOT/AOT_stimuli/pictures/2015_fw.png	164.40070295333862	0.9167320728302002
9	19.775191068649292	response	0	j		7.0	/experiments/knapen_AOT/AOT_stimuli/pictures/2015_fw.png	165.3055980205536	
10	19.787028074264526	picture	0		104	8.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1847_fw.png	165.31743502616882	0.8681108951568604
10	20.641865968704224	response	0	j		8.0	/experiments/knapen_AOT/AOT_stimuli/pictures/1847_fw.png	166.17227292060852	
