trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.20826983451843262	stim	0		195					32.16235399246216	1.625101089477539
0	1.8252208232879639	response	0	space						33.77930498123169	
1	1.8333709239959717	stim	0		4854					33.7874550819397	40.4850800037384
1	42.30361986160278	pulse	0	t						74.25770401954651	
1	42.318450927734375	stim	1		1715					74.2725350856781	14.298134088516235
1	43.89812684059143	pulse	1	t						75.85221099853516	
1	45.49845099449158	pulse	1	t						77.4525351524353	
1	47.09869194030762	pulse	1	t						79.05277609825134	
1	48.69894599914551	pulse	1	t						80.65303015708923	
1	50.29905986785889	pulse	1	t						82.25314402580261	
1	51.899271965026855	pulse	1	t						83.85335612297058	
1	53.49966883659363	pulse	1	t						85.45375299453735	
1	55.099867820739746	pulse	1	t						87.05395197868347	
2	56.61658501625061	fix_pre	0		11	0.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0269_fw.mp4	0.0	88.57066917419434	0.1001429557800293
2	56.70004391670227	pulse	0	t		0.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0269_fw.mp4	0.0	88.654128074646	
2	56.71672797203064	movie	1		245	0.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0269_fw.mp4	0.0	88.67081212997437	2.5002479553222656
2	58.300896883010864	pulse	1	t		0.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0269_fw.mp4	0.0	90.25498104095459	
2	59.216975927352905	fix_post	2		12	0.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0269_fw.mp4	0.0	91.17106008529663	0.09999489784240723
3	59.31697082519531	fix_pre	0		120	1.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1710_fw.mp4	0.0	91.27105498313904	1.0001440048217773
3	59.90059685707092	pulse	0	t		1.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1710_fw.mp4	0.0	91.85468101501465	
3	60.31711483001709	movie	1		247	1.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1710_fw.mp4	0.0	92.27119898796082	2.5003411769866943
3	61.496280908584595	pulse	1	t		1.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1710_fw.mp4	0.0	93.45036506652832	
3	62.817456007003784	fix_post	2		12	1.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1710_fw.mp4	0.0	94.77154016494751	0.10000395774841309
4	62.9174599647522	fix_pre	0		120	2.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0068_rv.mp4	0.0	94.87154412269592	1.0002639293670654
4	63.093565940856934	pulse	0	t		2.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0068_rv.mp4	0.0	95.04765009880066	
