trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.14152908325195312	stim	0		142					94.02906799316406	1.1833078861236572
0	1.316910982131958	response	0	space						95.20444989204407	
1	1.3248369693756104	stim	0		5359					95.21237587928772	44.65822696685791
1	45.979028940200806	pulse	0	t						139.86656785011292	
1	45.98306393623352	stim	1		1717					139.87060284614563	14.30828595161438
1	47.57480788230896	pulse	1	t						141.46234679222107	
1	49.17477989196777	pulse	1	t						143.06231880187988	
1	50.7747368812561	pulse	1	t						144.6622757911682	
1	52.374788999557495	pulse	1	t						146.2623279094696	
1	53.97492599487305	pulse	1	t						147.86246490478516	
1	55.57484292984009	pulse	1	t						149.4623818397522	
1	57.17476296424866	pulse	1	t						151.06230187416077	
1	58.77483797073364	pulse	1	t						152.66237688064575	
2	60.2913498878479	fix_pre	0		11	0.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0314_fw.mp4	0.0	154.17888879776	0.09161710739135742
2	60.374839067459106	pulse	0	t		0.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0314_fw.mp4	0.0	154.26237797737122	
2	60.38296699523926	movie	1		244	0.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0314_fw.mp4	0.0	154.27050590515137	2.5084080696105957
2	61.974501848220825	pulse	1	t		0.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0314_fw.mp4	0.0	155.86204075813293	
2	62.89137506484985	fix_post	2		12	0.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0314_fw.mp4	0.0	156.77891397476196	0.09999799728393555
3	62.99137306213379	fix_pre	0		120	1.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0311_fw.mp4	0.0	156.8789119720459	1.0000498294830322
3	63.574790954589844	pulse	0	t		1.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0311_fw.mp4	0.0	157.46232986450195	
3	63.99142289161682	movie	1		244	1.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0311_fw.mp4	0.0	157.87896180152893	2.500096082687378
3	65.1748399734497	pulse	1	t		1.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0311_fw.mp4	0.0	159.06237888336182	
3	66.4915189743042	fix_post	2		12	1.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0311_fw.mp4	0.0	160.3790578842163	0.09959101676940918
4	66.59110999107361	fix_pre	0		120	2.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1426_rv.mp4	0.0	160.47864890098572	1.000195026397705
4	66.77507996559143	pulse	0	t		2.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1426_rv.mp4	0.0	160.66261887550354	
4	67.59130501747131	movie	1		247	2.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1426_rv.mp4	0.0	161.47884392738342	2.499969959259033
4	68.37464690208435	pulse	1	t		2.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1426_rv.mp4	0.0	162.26218581199646	
4	69.97475004196167	pulse	1	t		2.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1426_rv.mp4	0.0	163.86228895187378	
4	70.09127497673035	fix_post	2		12	2.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1426_rv.mp4	0.0	163.97881388664246	0.10004591941833496
5	70.19132089614868	fix_pre	0		120	3.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1164_fw.mp4	0.0	164.0788598060608	0.9999310970306396
5	71.19125199317932	movie	1		243	3.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1164_fw.mp4	0.0	165.07879090309143	2.499911069869995
5	71.57470297813416	pulse	1	t		3.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1164_fw.mp4	0.0	165.46224188804626	
5	73.17466807365417	pulse	1	t		3.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1164_fw.mp4	0.0	167.06220698356628	
5	73.69116306304932	fix_post	2		12	3.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1164_fw.mp4	0.0	167.57870197296143	0.10006284713745117
6	73.79122591018677	fix_pre	0		119	4.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0357_fw.mp4	0.0	167.67876482009888	0.991732120513916
6	74.77470993995667	pulse	0	t		4.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0357_fw.mp4	0.0	168.66224884986877	
6	74.78295803070068	movie	1		245	4.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0357_fw.mp4	0.0	168.6704969406128	2.5078048706054688
6	76.37448596954346	pulse	1	t		4.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0357_fw.mp4	0.0	170.26202487945557	
6	77.29076290130615	fix_post	2		12	4.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0357_fw.mp4	0.0	171.17830181121826	0.10042214393615723
7	77.39118504524231	fix_pre	0		120	5.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1750_rv.mp4	0.0	171.27872395515442	0.9999959468841553
7	77.97462105751038	pulse	0	t		5.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1750_rv.mp4	0.0	171.86215996742249	
7	78.39118099212646	movie	1		245	5.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1750_rv.mp4	0.0	172.27871990203857	2.5000340938568115
7	79.57479286193848	pulse	1	t		5.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1750_rv.mp4	0.0	173.4623317718506	
7	80.89121508598328	fix_post	2		12	5.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/1750_rv.mp4	0.0	174.77875399589539	0.10004091262817383
8	80.99125599861145	fix_pre	0		120	6.0	2.5	blank	1.0	174.87879490852356	0.9999179840087891
8	81.174733877182	pulse	0	t		6.0	2.5	blank	1.0	175.06227278709412	
8	81.99117398262024	movie	1		300	6.0	2.5	blank	1.0	175.87871289253235	2.5000438690185547
8	82.77472305297852	pulse	1	t		6.0	2.5	blank	1.0	176.66226196289062	
8	84.37466597557068	pulse	1	t		6.0	2.5	blank	1.0	178.2622048854828	
8	84.4912178516388	fix_post	2		12	6.0	2.5	blank	1.0	178.3787567615509	0.09992504119873047
9	84.59114289283752	fix_pre	0		120	7.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0622_rv.mp4	0.0	178.47868180274963	1.0000181198120117
9	85.59116101264954	movie	1		243	7.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0622_rv.mp4	0.0	179.47869992256165	2.5000360012054443
9	85.97414708137512	pulse	1	t		7.0	2.5	/experiments/AOT/AOT_stimuli/rescaled_final/0622_rv.mp4	0.0	179.86168599128723	
