trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.20829987525939941	stim	0		577					23.852627754211426	4.809051990509033
0	5.00913405418396	response	0	space						28.653461933135986	
1	5.017351865768433	stim	0		4719					28.66167974472046	39.34056615829468
1	44.33824586868286	pulse	0	t						67.98257374763489	
1	44.35791802406311	stim	1		1716					68.00224590301514	14.30066704750061
1	45.932985067367554	pulse	1	t						69.57731294631958	
1	47.533042907714844	pulse	1	t						71.17737078666687	
1	49.13315200805664	pulse	1	t						72.77747988700867	
1	50.73275899887085	pulse	1	t						74.37708687782288	
1	52.33282804489136	pulse	1	t						75.97715592384338	
1	53.9330849647522	pulse	1	t						77.57741284370422	
1	55.53325009346008	pulse	1	t						79.17757797241211	
1	57.13362002372742	pulse	1	t						80.77794790267944	
2	58.65858507156372	fix_pre	0		10	0.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1435_rv.mp4	0.0	82.30291295051575	0.08340191841125488
2	58.73396706581116	pulse	0	t		0.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1435_rv.mp4	0.0	82.37829494476318	
2	58.741986989974976	movie	1		243	0.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1435_rv.mp4	0.0	82.386314868927	2.508661985397339
2	60.33471488952637	pulse	1	t		0.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1435_rv.mp4	0.0	83.9790427684784	
2	61.250648975372314	fix_post	2		12	0.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1435_rv.mp4	0.0	84.89497685432434	0.10003495216369629
3	61.35068392753601	fix_pre	0		120	1.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1481_rv.mp4	0.0	84.99501180648804	1.0001471042633057
3	61.934261083602905	pulse	0	t		1.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1481_rv.mp4	0.0	85.57858896255493	
3	62.350831031799316	movie	1		243	1.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1481_rv.mp4	0.0	85.99515891075134	2.5003719329833984
3	63.534626960754395	pulse	1	t		1.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1481_rv.mp4	0.0	87.17895483970642	
3	64.85120296478271	fix_post	2		12	1.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/1481_rv.mp4	0.0	88.49553084373474	0.10001492500305176
4	64.95121788978577	fix_pre	0		120	2.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0484_rv.mp4	0.0	88.5955457687378	1.0001611709594727
4	65.134929895401	pulse	0	t		2.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0484_rv.mp4	0.0	88.77925777435303	
4	65.95137906074524	movie	1		245	2.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0484_rv.mp4	0.0	89.59570693969727	2.50036883354187
4	66.73503088951111	pulse	1	t		2.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0484_rv.mp4	0.0	90.37935876846313	
4	68.33283400535583	pulse	1	t		2.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0484_rv.mp4	0.0	91.97716188430786	
4	68.45174789428711	fix_post	2		12	2.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0484_rv.mp4	0.0	92.09607577323914	0.10004305839538574
5	68.5517909526825	fix_pre	0		120	3.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0024_rv.mp4	0.0	92.19611883163452	1.0001111030578613
5	69.55190205574036	movie	1		243	3.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0024_rv.mp4	0.0	93.19622993469238	2.492141008377075
5	69.93660092353821	pulse	1	t		3.0	2.5	/experiments/knapen_AOT/AOT_stimuli/rescaled_final/0024_rv.mp4	0.0	93.58092880249023	
