1056_fw	Y
0124_fw	N
1622_fw	N
0257_fw	Y
1088_fw	N
0847_fw	Y
1632_fw	N
0836_fw	N
1245_fw	N
0369_fw	Y
0346_fw	N
0044_fw	Y
1597_fw	Y
1935_fw	Y
0930_fw	Y
0827_fw	N
1521_fw	N
0784_fw	N
1325_fw	N
1930_fw	Y
0606_fw	N
0549_fw	Y
0012_fw	Y
0969_fw	N
0587_fw	Y
0525_fw	Y
0186_fw	N
1450_fw	N
1388_fw	N
2011_fw	N
1256_fw	N
0362_fw	Y
2078_fw	N
0464_fw	Y
2087_fw	N
0585_fw	Y
0856_fw	N
0271_fw	N
1475_fw	N
0760_fw	Y
2056_fw	N
0508_fw	Y
2037_fw	Y
1130_fw	N
1513_fw	N
1162_fw	N
2168_fw	N
1282_fw	Y
1372_fw	Y
1603_fw	N
2155_fw	N
1091_fw	N
1079_fw	N
1923_fw	Y
0328_fw	Y
1934_fw	Y
0028_fw	N
0127_fw	N
1344_fw	Y
1707_fw	Y
0823_fw	N
0466_fw	Y
1114_fw	N
0226_fw	N
0272_fw	N
1601_fw	N
1440_fw	Y
0177_fw	N
1658_fw	N
0543_fw	Y
0604_fw	Y
1202_fw	Y
0639_fw	N
0305_fw	Y
1466_fw	N
0731_fw	Y
1960_fw	Y
1391_fw	N
0675_fw	N
2108_fw	Y
1303_fw	N
1936_fw	Y
1422_fw	N
1994_fw	N
0442_fw	N
1574_fw	N
1484_fw	N
1742_fw	N
0183_fw	Y
2054_fw	Y
1221_fw	N
0432_fw	N
0529_fw	Y
0706_fw	N
1526_fw	N
2048_fw	Y
1082_fw	N
0356_fw	Y
0289_fw	Y
1784_fw	N
0128_fw	Y
0900_fw	N
1607_fw	Y
0811_fw	Y
2034_fw	Y
0094_fw	Y
1678_fw	Y
1479_fw	Y
1839_fw	N
0729_fw	N
0818_fw	N
1495_fw	N
1171_fw	Y
1999_fw	N
1273_fw	Y
2149_fw	N
1568_fw	Y
1803_fw	Y
0353_fw	Y
1981_fw	N
1972_fw	Y
0079_fw	Y
2153_fw	Y
1067_fw	N
0786_fw	Y
1629_fw	N
2031_fw	Y
1633_fw	Y
0755_fw	Y
0595_fw	N
1899_fw	N
1605_fw	N
0151_fw	N
0514_fw	N
1682_fw	Y
1264_fw	Y
1817_fw	Y
0862_fw	Y
0886_fw	N
1825_fw	Y
0615_fw	Y
1517_fw	N
1716_fw	N
1816_fw	Y
1713_fw	N
0148_fw	N
1078_fw	Y
0472_fw	Y
1751_fw	N
1868_fw	N
0911_fw	Y
1812_fw	Y
1783_fw	Y
0477_fw	Y
1416_fw	Y
1084_fw	N
0059_fw	N
0626_fw	N
0223_fw	N
0718_fw	Y
0049_fw	Y
0962_fw	Y
0252_fw	Y
1819_fw	N
0082_fw	Y
1532_fw	Y
2131_fw	Y
2152_fw	Y
0908_fw	Y
1894_fw	Y
1015_fw	Y
1265_fw	N
1764_fw	Y
1850_fw	N
0313_fw	N
1815_fw	Y
2164_fw	N
0318_fw	Y
1468_fw	N
0225_fw	Y
