0137_fw	Y
1876_fw	N
1458_fw	Y
0581_fw	N
0514_fw	Y
0393_fw	N
0707_fw	N
1434_fw	Y
1573_fw	N
0727_fw	N
0729_fw	N
1214_fw	N
0894_fw	N
1261_fw	N
1745_fw	N
0945_fw	N
0561_fw	N
0650_fw	Y
1958_fw	N
0837_fw	N
2113_fw	Y
2175_fw	Y
1349_fw	N
1099_fw	N
1357_fw	Y
1193_fw	N
0604_fw	Y
1179_fw	N
1663_fw	N
0994_fw	Y
0779_fw	Y
0522_fw	N
1827_fw	Y
0263_fw	N
1314_fw	Y
0153_fw	Y
1409_fw	N
0162_fw	N
0705_fw	Y
1449_fw	Y
1658_fw	Y
1444_fw	N
1771_fw	Y
1425_fw	N
1327_fw	N
0460_fw	N
0160_fw	N
1982_fw	N
0594_fw	Y
1789_fw	Y
0434_fw	Y
2007_fw	Y
0182_fw	Y
1974_fw	Y
1926_fw	N
0231_fw	Y
1325_fw	Y
1652_fw	Y
0385_fw	N
1532_fw	N
1389_fw	Y
1872_fw	Y
2172_fw	Y
1231_fw	Y
1813_fw	Y
0897_fw	N
2040_fw	N
1587_fw	N
1336_fw	N
0959_fw	Y
0825_fw	Y
2027_fw	Y
1795_fw	N
1967_fw	N
1788_fw	N
0911_fw	N
1174_fw	N
0155_fw	Y
1571_fw	Y
0785_fw	Y
1388_fw	Y
1070_fw	N
0094_fw	N
0238_fw	Y
0394_fw	N
0045_fw	N
0715_fw	N
1396_fw	Y
1731_fw	Y
2165_fw	Y
0988_fw	Y
1254_fw	N
0333_fw	Y
1480_fw	N
0804_fw	N
2020_fw	Y
0516_fw	Y
1869_fw	Y
0512_fw	Y
1829_fw	N
1359_fw	Y
2076_fw	N
0819_fw	Y
1170_fw	N
1543_fw	N
0280_fw	N
1476_fw	N
0161_fw	Y
0672_fw	N
1525_fw	N
0001_fw	N
2138_fw	Y
0247_fw	N
2047_fw	Y
2149_fw	Y
0877_fw	N
0856_fw	N
1560_fw	Y
0483_fw	Y
1045_fw	Y
1546_fw	Y
1559_fw	Y
1010_fw	Y
0414_fw	N
1145_fw	N
0519_fw	Y
0808_fw	Y
0603_fw	N
0165_fw	N
0653_fw	N
0743_fw	Y
1898_fw	N
0866_fw	Y
1353_fw	N
0462_fw	Y
1610_fw	Y
0671_fw	Y
2018_fw	N
1464_fw	Y
1847_fw	N
0267_fw	Y
0905_fw	Y
0579_fw	Y
1137_fw	N
1496_fw	N
0428_fw	N
0844_fw	N
1114_fw	N
1152_fw	Y
1497_fw	Y
1394_fw	Y
0879_fw	Y
0445_fw	Y
0120_fw	N
0006_fw	Y
2092_fw	N
1022_fw	N
1614_fw	N
1222_fw	Y
1238_fw	Y
1897_fw	Y
2039_fw	Y
0851_fw	Y
0515_fw	N
1846_fw	Y
0845_fw	N
0620_fw	Y
0886_fw	N
1034_fw	Y
0744_fw	N
1471_fw	N
0132_fw	N
1493_fw	N
0542_fw	N
1633_fw	N
2115_fw	Y
0874_fw	Y
1403_fw	N
2173_fw	Y
1306_fw	Y
