0181_fw	N
1020_fw	Y
0400_fw	Y
0456_fw	N
0035_fw	N
0104_fw	Y
1486_fw	Y
1702_fw	N
0052_fw	Y
2052_fw	N
0072_fw	N
1797_fw	Y
0667_fw	N
1024_fw	Y
0368_fw	N
0849_fw	Y
0859_fw	Y
1110_fw	N
0271_fw	Y
1730_fw	N
1107_fw	N
1111_fw	N
1838_fw	N
0156_fw	N
0362_fw	Y
0009_fw	Y
0745_fw	N
1833_fw	Y
0114_fw	N
1662_fw	Y
1534_fw	Y
0459_fw	Y
2107_fw	N
2086_fw	N
0891_fw	N
1565_fw	Y
1616_fw	Y
1916_fw	Y
0909_fw	N
0284_fw	Y
0013_fw	N
0616_fw	Y
1378_fw	Y
2051_fw	Y
1947_fw	Y
0948_fw	N
1944_fw	Y
1693_fw	Y
1964_fw	Y
0666_fw	Y
2154_fw	Y
1621_fw	N
0655_fw	Y
2102_fw	N
0647_fw	N
0675_fw	N
0187_fw	Y
1168_fw	N
1703_fw	Y
0430_fw	Y
1251_fw	N
1670_fw	N
0086_fw	Y
1006_fw	N
2032_fw	Y
1368_fw	N
0070_fw	Y
2146_fw	N
0426_fw	N
2033_fw	N
1364_fw	N
1672_fw	N
1363_fw	Y
0826_fw	Y
1445_fw	N
0691_fw	N
1544_fw	N
2099_fw	Y
0527_fw	N
0129_fw	N
1379_fw	N
0136_fw	N
1180_fw	N
1652_fw	Y
0805_fw	Y
0435_fw	Y
0642_fw	N
1743_fw	Y
1814_fw	Y
0098_fw	Y
1011_fw	Y
1056_fw	Y
0784_fw	Y
0533_fw	Y
0706_fw	N
0133_fw	N
1579_fw	Y
1853_fw	Y
1165_fw	N
1636_fw	N
0800_fw	N
0787_fw	N
0364_fw	Y
1548_fw	N
1167_fw	Y
2043_fw	Y
1164_fw	N
1976_fw	Y
1067_fw	N
0608_fw	N
1225_fw	Y
1873_fw	N
1136_fw	Y
1197_fw	Y
1661_fw	N
1373_fw	Y
0021_fw	Y
1559_fw	N
0031_fw	Y
0630_fw	N
0003_fw	N
1127_fw	Y
2049_fw	Y
0211_fw	Y
0421_fw	Y
0339_fw	Y
0392_fw	N
1664_fw	N
0536_fw	Y
1699_fw	N
1915_fw	Y
2053_fw	Y
0532_fw	N
1878_fw	Y
1027_fw	N
0833_fw	Y
0714_fw	Y
1113_fw	N
0346_fw	Y
1087_fw	Y
1156_fw	N
1796_fw	Y
0347_fw	Y
0453_fw	N
1924_fw	Y
0344_fw	N
1440_fw	N
0573_fw	Y
1314_fw	N
2016_fw	N
1002_fw	N
0863_fw	N
1683_fw	N
0280_fw	Y
1886_fw	Y
0201_fw	N
0984_fw	N
0371_fw	Y
0486_fw	N
1234_fw	Y
1553_fw	Y
1154_fw	N
1289_fw	Y
0251_fw	Y
0311_fw	N
0888_fw	N
1646_fw	Y
0530_fw	N
0618_fw	Y
0131_fw	N
1038_fw	N
0282_fw	Y
1306_fw	N
0237_fw	Y
0423_fw	N
1854_fw	N
2166_fw	N
1341_fw	N
0340_fw	Y
1751_fw	N
