0252_fw	N
0264_fw	Y
0291_fw	Y
0054_fw	Y
0624_fw	N
0475_fw	N
1204_fw	N
0223_fw	Y
0496_fw	N
0259_fw	Y
1207_fw	Y
1048_fw	Y
0560_fw	Y
1294_fw	Y
1425_fw	Y
1124_fw	Y
0242_fw	Y
1695_fw	N
1026_fw	Y
1894_fw	Y
0854_fw	N
0351_fw	N
0727_fw	N
0078_fw	N
0881_fw	Y
0383_fw	Y
1663_fw	Y
1109_fw	N
1068_fw	Y
0971_fw	N
0263_fw	Y
0163_fw	Y
0070_fw	Y
1740_fw	Y
1362_fw	Y
0285_fw	Y
0192_fw	N
1661_fw	N
1197_fw	N
0787_fw	Y
1441_fw	N
1381_fw	Y
0069_fw	N
0268_fw	N
0117_fw	Y
0688_fw	Y
0342_fw	Y
1229_fw	N
0028_fw	Y
2075_fw	Y
0900_fw	N
1710_fw	N
1206_fw	N
1289_fw	Y
1196_fw	Y
1807_fw	Y
1351_fw	Y
0938_fw	N
0391_fw	N
1260_fw	N
1322_fw	N
0216_fw	N
1640_fw	N
0943_fw	Y
0090_fw	Y
1760_fw	N
1497_fw	N
0455_fw	N
0610_fw	Y
1139_fw	N
1746_fw	N
1765_fw	Y
1163_fw	N
0533_fw	Y
2070_fw	N
1776_fw	N
1482_fw	N
0551_fw	Y
1737_fw	N
0816_fw	N
1416_fw	Y
0876_fw	Y
1483_fw	Y
1388_fw	N
1052_fw	Y
1363_fw	Y
0964_fw	Y
0721_fw	Y
0896_fw	Y
1429_fw	N
1879_fw	N
1682_fw	N
1232_fw	Y
2097_fw	N
0914_fw	N
0774_fw	N
1958_fw	Y
0641_fw	Y
0432_fw	Y
0823_fw	Y
1600_fw	N
0125_fw	Y
1638_fw	N
2106_fw	Y
0548_fw	Y
1534_fw	N
1186_fw	N
0635_fw	N
2060_fw	N
1293_fw	Y
0035_fw	Y
0181_fw	N
1851_fw	Y
2137_fw	N
0528_fw	N
1235_fw	N
0007_fw	N
1908_fw	Y
1018_fw	Y
1304_fw	Y
0789_fw	N
1988_fw	N
1618_fw	N
0083_fw	Y
0645_fw	N
1615_fw	N
0828_fw	Y
2073_fw	N
0038_fw	N
0310_fw	Y
1470_fw	Y
0337_fw	Y
0453_fw	Y
1817_fw	Y
0926_fw	Y
0077_fw	N
0473_fw	Y
0177_fw	Y
1403_fw	Y
0190_fw	Y
1333_fw	N
0089_fw	Y
0646_fw	N
1408_fw	Y
2044_fw	N
0681_fw	N
1353_fw	Y
0302_fw	Y
0977_fw	N
0673_fw	Y
0903_fw	N
1998_fw	N
1478_fw	Y
0237_fw	N
1692_fw	N
0523_fw	Y
2177_fw	N
0853_fw	Y
1373_fw	N
0750_fw	Y
1254_fw	N
1861_fw	N
0256_fw	Y
0115_fw	N
1925_fw	N
1208_fw	Y
1191_fw	Y
2118_fw	Y
1968_fw	N
1553_fw	N
0501_fw	N
1355_fw	Y
1422_fw	N
0888_fw	Y
0170_fw	N
1384_fw	N
0677_fw	N
0057_fw	N
1645_fw	N
1167_fw	N
