trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.16652464866638184	stim	0		1203					225.96324825286865	10.033427476882935
0	10.192018747329712	response	0	space						235.98874235153198	
1	10.199952125549316	fix_pre	0		121	0.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-loe3Rqs8TEM_46.mp4	0.0	235.9966757297516	1.0184152126312256
1	11.218367338180542	movie	1		293	0.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-loe3Rqs8TEM_46.mp4	0.0	237.0150909423828	2.489969491958618
1	13.70833683013916	fix_post	2		12	0.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-loe3Rqs8TEM_46.mp4	0.0	239.50506043434143	0.10030603408813477
2	13.808642864227295	fix_pre	0		120	1.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-Z_irN6cNiD4_148.mp4	0.0	239.60536646842957	0.9999740123748779
2	14.808616876602173	movie	1		295	1.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-Z_irN6cNiD4_148.mp4	0.0	240.60534048080444	2.4997546672821045
2	17.308371543884277	fix_post	2		12	1.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-Z_irN6cNiD4_148.mp4	0.0	243.10509514808655	0.10002017021179199
3	17.40839171409607	fix_pre	0		120	2.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-t9sowxGR_s4_1.mp4	0.0	243.20511531829834	1.004485845565796
3	18.412877559661865	movie	1		288	2.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-t9sowxGR_s4_1.mp4	0.0	244.20960116386414	2.495516538619995
3	20.90839409828186	fix_post	2		12	2.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-t9sowxGR_s4_1.mp4	0.0	246.70511770248413	0.10002613067626953
4	21.00842022895813	fix_pre	0		120	3.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-6_SgWsPne7M_11.mp4	0.0	246.8051438331604	1.0016627311706543
4	22.010082960128784	movie	1		286	3.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-6_SgWsPne7M_11.mp4	0.0	247.80680656433105	2.4983832836151123
4	24.508466243743896	fix_post	2		12	3.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-6_SgWsPne7M_11.mp4	0.0	250.30518984794617	0.09996938705444336
5	24.60843563079834	fix_pre	0		120	4.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-n12iRXTksXA_65.mp4	0.0	250.4051592350006	0.999993085861206
5	25.608428716659546	movie	1		298	4.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-n12iRXTksXA_65.mp4	0.0	251.40515232086182	2.500068187713623
5	28.10849690437317	fix_post	2		12	4.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-n12iRXTksXA_65.mp4	0.0	253.90522050857544	0.10002374649047852
6	28.208520650863647	fix_pre	0		120	5.0	2.5	blank	1.0	254.00524425506592	1.0000104904174805
6	29.208531141281128	movie	1		300	5.0	2.5	blank	1.0	255.0052547454834	2.5000627040863037
6	31.70859384536743	fix_post	2		12	5.0	2.5	blank	1.0	257.5053174495697	0.10008955001831055
7	31.808683395385742	fix_pre	0		120	6.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-S6N5FyjSFZE_4.mp4	0.0	257.605406999588	1.0001349449157715
7	32.808818340301514	movie	1		293	6.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-S6N5FyjSFZE_4.mp4	0.0	258.6055419445038	2.4928462505340576
7	35.30166459083557	fix_post	2		13	6.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-S6N5FyjSFZE_4.mp4	0.0	261.09838819503784	0.1069343090057373
8	35.40859889984131	fix_pre	0		120	7.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-sZBe-xmTySc_8.mp4	0.0	261.2053225040436	1.0043575763702393
8	36.41295647621155	movie	1		292	7.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-sZBe-xmTySc_8.mp4	0.0	262.2096800804138	2.495643138885498
8	38.908599615097046	fix_post	2		12	7.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-sZBe-xmTySc_8.mp4	0.0	264.7053232192993	0.10000944137573242
9	39.00860905647278	fix_pre	0		120	8.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-qHUewJuLW4o_19.mp4	0.0	264.80533266067505	1.0015788078308105
9	40.01018786430359	movie	1		291	8.0	2.5	/experiments/Knapen_AOT/aot_oldvideos/S_yt-qHUewJuLW4o_19.mp4	0.0	265.80691146850586	2.498448371887207
