trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.010593891143798828	stim	0		950.0			33.04645490646362	7.922368049621582
0	7.915944814682007	response	0	space				40.95180583000183	
2	7.932961940765381	picture	0		408.0	0.0	/home/egter/Projects/stimuli/pictures/S_yt-fnE8kgUHUMI_64.png	40.968822956085205	3.4076640605926514
2	11.324041843414307	response	0	j		0.0	/home/egter/Projects/stimuli/pictures/S_yt-fnE8kgUHUMI_64.png	44.35990285873413	
3	11.340626001358032	picture	0		200.0	1.0	/home/egter/Projects/stimuli/pictures/n03796401_8058.JPEG	44.376487016677856	1.668686866760254
3	12.998987913131714	response	0	k		1.0	/home/egter/Projects/stimuli/pictures/n03796401_8058.JPEG	46.03484892845154	
4	13.009312868118286	picture	0		498.0	2.0	/home/egter/Projects/stimuli/pictures/S_yt-GETRVzxihhM_74.png	46.04517388343811	4.152729034423828
4	17.142831802368164	response	0	j		2.0	/home/egter/Projects/stimuli/pictures/S_yt-GETRVzxihhM_74.png	50.17869281768799	
5	17.162041902542114	picture	0		204.0	3.0	/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00079001.png	50.19790291786194	1.7035338878631592
5	18.84969186782837	response	0	j		3.0	/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00079001.png	51.88555288314819	
6	18.865575790405273	picture	0		128.0	4.0	/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00021180.JPEG	51.9014368057251	1.0672731399536133
6	19.92399287223816	response	0	k		4.0	/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00021180.JPEG	52.95985388755798	
7	19.932848930358887	picture	0		155.0	5.0	/home/egter/Projects/stimuli/pictures/S_yt-N1EsjM9gD5Q_21.png	52.96870994567871	1.2993879318237305
7	21.21571397781372	response	0	j		5.0	/home/egter/Projects/stimuli/pictures/S_yt-N1EsjM9gD5Q_21.png	54.251574993133545	
8	21.232236862182617	picture	0		139.0	6.0	/home/egter/Projects/stimuli/pictures/R_S_pexels-roman-odintsov-8233166.png	54.26809787750244	1.1589279174804688
8	22.375576972961426	response	0	j		6.0	/home/egter/Projects/stimuli/pictures/R_S_pexels-roman-odintsov-8233166.png	55.41143798828125	
9	22.391164779663086	picture	0		145.0	7.0	/home/egter/Projects/stimuli/pictures/R_S_comp_H004_C007_PS_v02_SDR_PS_20180925_SDR_2K_AVC.png	55.42702579498291	1.2083160877227783
