trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.009189128875732422	stim	0		219.0			27.732556104660034	1.8237640857696533
0	1.8226871490478516	response	0	space				29.546054124832153	
2	1.8329532146453857	picture	0		1113.0	0.0	/home/egter/Projects/stimuli/pictures/n11879895_4241.JPEG	29.556320190429688	9.281138896942139
2	11.090684175491333	response	0	k		0.0	/home/egter/Projects/stimuli/pictures/n11879895_4241.JPEG	38.814051151275635	
2	11.090761184692383	response	0	j		0.0	/home/egter/Projects/stimuli/pictures/n11879895_4241.JPEG	38.814128160476685	
3	11.114092111587524	picture	0		132.0	1.0	/home/egter/Projects/stimuli/pictures/S_pexels-pavel-danilyuk-8057714.png	38.837459087371826	1.1007308959960938
3	12.205907106399536	response	0	k		1.0	/home/egter/Projects/stimuli/pictures/S_pexels-pavel-danilyuk-8057714.png	39.92927408218384	
4	12.214823007583618	picture	0		73.0	2.0	/home/egter/Projects/stimuli/pictures/S_yt-VjTiMtjdjTw_103.png	39.93818998336792	0.6110811233520508
4	12.81420111656189	response	0	j		2.0	/home/egter/Projects/stimuli/pictures/S_yt-VjTiMtjdjTw_103.png	40.53756809234619	
5	12.825904130935669	picture	0		111.0	3.0	/home/egter/Projects/stimuli/pictures/S_Person_Going_Through_A_Bible.png	40.54927110671997	0.9236838817596436
5	13.73914098739624	response	0	j		3.0	/home/egter/Projects/stimuli/pictures/S_Person_Going_Through_A_Bible.png	41.46250796318054	
6	13.749588012695312	picture	0		101.0	4.0	/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00569006.png	41.472954988479614	0.8401930332183838
6	14.580812215805054	response	0	j		4.0	/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00569006.png	42.304179191589355	
7	14.589781045913696	picture	0		75.0	5.0	/home/egter/Projects/stimuli/pictures/n03868242_2756.JPEG	42.313148021698	0.6249971389770508
7	15.205883979797363	response	0	k		5.0	/home/egter/Projects/stimuli/pictures/n03868242_2756.JPEG	42.929250955581665	
8	15.214778184890747	picture	0		90.0	6.0	/home/egter/Projects/stimuli/pictures/n01496331_34544.JPEG	42.93814516067505	0.7500009536743164
8	15.955856084823608	response	0	k		6.0	/home/egter/Projects/stimuli/pictures/n01496331_34544.JPEG	43.67922306060791	
9	15.964779138565063	picture	0		80.0	7.0	/home/egter/Projects/stimuli/pictures/n03877845_14850.JPEG	43.688146114349365	0.6666369438171387
9	16.622526168823242	response	0	k		7.0	/home/egter/Projects/stimuli/pictures/n03877845_14850.JPEG	44.345893144607544	
10	16.631416082382202	picture	0		128.0	8.0	/home/egter/Projects/stimuli/pictures/n02033041_6321.JPEG	44.354783058166504	1.0694539546966553
10	17.689208984375	response	0	j		8.0	/home/egter/Projects/stimuli/pictures/n02033041_6321.JPEG	45.4125759601593	
11	17.700870037078857	picture	0		84.0	9.0	/home/egter/Projects/stimuli/pictures/R_S_yt-2SVpSaBAxsw_78.png	45.42423701286316	0.7013959884643555
11	18.38918399810791	response	0	j		9.0	/home/egter/Projects/stimuli/pictures/R_S_yt-2SVpSaBAxsw_78.png	46.11255097389221	
12	18.402266025543213	picture	0		205.0	10.0	/home/egter/Projects/stimuli/pictures/S_yt-thmqgEV-sYY_91.png	46.125633001327515	1.7083101272583008
12	20.09146499633789	response	0	j		10.0	/home/egter/Projects/stimuli/pictures/S_yt-thmqgEV-sYY_91.png	47.81483197212219	
13	20.110576152801514	picture	0		137.0	11.0	/home/egter/Projects/stimuli/pictures/R_S_yt--5ls65Ue1RA_52.png	47.833943128585815	1.1389260292053223
13	21.23917508125305	response	0	j		11.0	/home/egter/Projects/stimuli/pictures/R_S_yt--5ls65Ue1RA_52.png	48.96254205703735	
14	21.249502182006836	picture	0		93.0	12.0	/home/egter/Projects/stimuli/pictures/S_yt-bmGWhOCsvJo_128.png	48.97286915779114	0.7778089046478271
14	22.014212131500244	response	0	j		12.0	/home/egter/Projects/stimuli/pictures/S_yt-bmGWhOCsvJo_128.png	49.737579107284546	
15	22.027311086654663	picture	0		76.0	13.0	/home/egter/Projects/stimuli/pictures/n04429376_41755.JPEG	49.750678062438965	0.6320700645446777
15	22.647476196289062	response	0	k		13.0	/home/egter/Projects/stimuli/pictures/n04429376_41755.JPEG	50.370843172073364	
16	22.65938115119934	picture	0		85.0	14.0	/home/egter/Projects/stimuli/pictures/S_pexels-c-technical-6753390.png	50.38274812698364	0.7081499099731445
16	23.355849981307983	response	0	j		14.0	/home/egter/Projects/stimuli/pictures/S_pexels-c-technical-6753390.png	51.079216957092285	
17	23.367531061172485	picture	0		225.0	15.0	/home/egter/Projects/stimuli/pictures/S_yt-SvCjZ59S9wk_211.png	51.09089803695679	1.8750801086425781
17	25.230863094329834	response	0	j		15.0	/home/egter/Projects/stimuli/pictures/S_yt-SvCjZ59S9wk_211.png	52.954230070114136	
18	25.242611169815063	picture	0		96.0	16.0	/home/egter/Projects/stimuli/pictures/n02879718_3621.JPEG	52.965978145599365	0.7985270023345947
18	26.03083610534668	response	0	k		16.0	/home/egter/Projects/stimuli/pictures/n02879718_3621.JPEG	53.75420308113098	
19	26.041138172149658	picture	0		93.0	17.0	/home/egter/Projects/stimuli/pictures/n02106382_2012.JPEG	53.76450514793396	0.7777538299560547
19	26.80583906173706	response	0	k		17.0	/home/egter/Projects/stimuli/pictures/n02106382_2012.JPEG	54.52920603752136	
20	26.818892002105713	picture	0		181.0	18.0	/home/egter/Projects/stimuli/pictures/R_S_bing-www_dailymotion_com_video_x64hzm7_8.png	54.542258977890015	1.5139172077178955
20	28.31575918197632	response	0	k		18.0	/home/egter/Projects/stimuli/pictures/R_S_bing-www_dailymotion_com_video_x64hzm7_8.png	56.03912615776062	
21	28.33280920982361	picture	0		147.0	19.0	/home/egter/Projects/stimuli/pictures/R_S_yt-O6FS0xnF0CU_106.png	56.05617618560791	1.229172945022583
21	29.548108100891113	response	0	k		19.0	/home/egter/Projects/stimuli/pictures/R_S_yt-O6FS0xnF0CU_106.png	57.271475076675415	
22	29.56198215484619	picture	0		68.0	20.0	/home/egter/Projects/stimuli/pictures/n02493509_9694.JPEG	57.28534913063049	0.5693869590759277
22	30.115637063980103	response	0	k		20.0	/home/egter/Projects/stimuli/pictures/n02493509_9694.JPEG	57.839004039764404	
23	30.13136911392212	picture	0		109.0	21.0	/home/egter/Projects/stimuli/pictures/R_S_yt-8fQ9LaF8U10_382.png	57.85473608970642	0.9097070693969727
23	31.03081703186035	response	0	j		21.0	/home/egter/Projects/stimuli/pictures/R_S_yt-8fQ9LaF8U10_382.png	58.75418400764465	
24	31.041076183319092	picture	0		135.0	22.0	/home/egter/Projects/stimuli/pictures/S_yt-VxTTEZNJWjs_110.png	58.764443159103394	1.1250159740447998
24	32.155840158462524	response	0	j		22.0	/home/egter/Projects/stimuli/pictures/S_yt-VxTTEZNJWjs_110.png	59.879207134246826	
25	32.16609215736389	picture	0		102.0	23.0	/home/egter/Projects/stimuli/pictures/R_S_production_ID_4707837.png	59.88945913314819	0.8541250228881836
25	33.0064799785614	response	0	j		23.0	/home/egter/Projects/stimuli/pictures/R_S_production_ID_4707837.png	60.7298469543457	
26	33.020217180252075	picture	0		266.0	24.0	/home/egter/Projects/stimuli/pictures/n01518878_6758.JPEG	60.74358415603638	2.2222249507904053
26	35.23082900047302	response	0	j		24.0	/home/egter/Projects/stimuli/pictures/n01518878_6758.JPEG	62.954195976257324	
27	35.24244213104248	picture	0		145.0	25.0	/home/egter/Projects/stimuli/pictures/n02056570_8073.JPEG	62.96580910682678	1.2083158493041992
27	36.43914198875427	response	0	k		25.0	/home/egter/Projects/stimuli/pictures/n02056570_8073.JPEG	64.16250896453857	
28	36.45075798034668	picture	0		97.0	26.0	/home/egter/Projects/stimuli/pictures/n03777568_2439.JPEG	64.17412495613098	0.8055381774902344
28	37.24747014045715	response	0	k		26.0	/home/egter/Projects/stimuli/pictures/n03777568_2439.JPEG	64.97083711624146	
29	37.256296157836914	picture	0		182.0	27.0	/home/egter/Projects/stimuli/pictures/S_yt-hqp-Y6vAMeo_80.png	64.97966313362122	1.5208358764648438
29	38.76413607597351	response	0	k		27.0	/home/egter/Projects/stimuli/pictures/S_yt-hqp-Y6vAMeo_80.png	66.48750305175781	
30	38.77713203430176	picture	0		236.0	28.0	/home/egter/Projects/stimuli/pictures/R_S_yt-ZBk_XFb5PGo_25.png	66.50049901008606	1.9652249813079834
30	40.724000215530396	response	0	k		28.0	/home/egter/Projects/stimuli/pictures/R_S_yt-ZBk_XFb5PGo_25.png	68.4473671913147	
31	40.74235701560974	picture	0		288.0	29.0	/home/egter/Projects/stimuli/pictures/R_S_yt-s2tZ2NIQrxg_175.png	68.46572399139404	2.402745008468628
31	43.12401509284973	response	0	j		29.0	/home/egter/Projects/stimuli/pictures/R_S_yt-s2tZ2NIQrxg_175.png	70.84738206863403	
32	43.14510202407837	picture	0		531.0	30.0	/home/egter/Projects/stimuli/pictures/S_pexels-c-technical-6809719.png	70.86846899986267	4.430548191070557
32	47.564040184020996	response	0	j		30.0	/home/egter/Projects/stimuli/pictures/S_pexels-c-technical-6809719.png	75.2874071598053	
33	47.575650215148926	picture	0		112.0	31.0	/home/egter/Projects/stimuli/pictures/S_yt-8vm83GUgYxI_1.png	75.29901719093323	0.9305248260498047
33	48.497358083724976	response	0	j		31.0	/home/egter/Projects/stimuli/pictures/S_yt-8vm83GUgYxI_1.png	76.22072505950928	
34	48.50617504119873	picture	0		281.0	32.0	/home/egter/Projects/stimuli/pictures/n03930630_7392.JPEG	76.22954201698303	2.3494789600372314
34	50.839595079422	response	0	k		32.0	/home/egter/Projects/stimuli/pictures/n03930630_7392.JPEG	78.5629620552063	
35	50.85565400123596	picture	0		360.0	33.0	/home/egter/Projects/stimuli/pictures/S_yt-tDRPy0Rj6AU_141.png	78.57902097702026	3.0046792030334473
35	53.84739303588867	response	0	k		33.0	/home/egter/Projects/stimuli/pictures/S_yt-tDRPy0Rj6AU_141.png	81.57076001167297	
36	53.86033320426941	picture	0		95.0	34.0	/home/egter/Projects/stimuli/pictures/n02120079_9615.JPEG	81.58370018005371	0.7916278839111328
36	54.639137983322144	response	0	k		34.0	/home/egter/Projects/stimuli/pictures/n02120079_9615.JPEG	82.36250495910645	
37	54.65196108818054	picture	0		107.0	35.0	/home/egter/Projects/stimuli/pictures/R_S_yt-4r-oovk9JWg_85.png	82.37532806396484	0.8888809680938721
37	55.52388405799866	response	0	j		35.0	/home/egter/Projects/stimuli/pictures/R_S_yt-4r-oovk9JWg_85.png	83.24725103378296	
38	55.540842056274414	picture	0		235.0	36.0	/home/egter/Projects/stimuli/pictures/n02607072_1442.JPEG	83.26420903205872	1.958306074142456
38	57.48904204368591	response	0	k		36.0	/home/egter/Projects/stimuli/pictures/n02607072_1442.JPEG	85.21240901947021	
39	57.49914813041687	picture	0		193.0	37.0	/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00339000.png	85.22251510620117	1.6111180782318115
39	59.0909960269928	response	0	k		37.0	/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00339000.png	86.8143630027771	
40	59.11026620864868	picture	0		91.0	38.0	/home/egter/Projects/stimuli/pictures/S_yt-urJgH6tpfkU_204.png	86.83363318443298	0.7569189071655273
40	59.855722188949585	response	0	j		38.0	/home/egter/Projects/stimuli/pictures/S_yt-urJgH6tpfkU_204.png	87.57908916473389	
41	59.86718511581421	picture	0		190.0	39.0	/home/egter/Projects/stimuli/pictures/n01980166_2403.JPEG	87.59055209159851	1.5833818912506104
41	61.43901801109314	response	0	k		39.0	/home/egter/Projects/stimuli/pictures/n01980166_2403.JPEG	89.16238498687744	
42	61.45056700706482	picture	0		285.0	40.0	/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00027595.JPEG	89.17393398284912	2.3800430297851562
42	63.81402802467346	response	0	k		40.0	/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00027595.JPEG	91.53739500045776	
43	63.830610036849976	picture	0		118.0	41.0	/home/egter/Projects/stimuli/pictures/R_S_yt-RVoC19C420Y_27.png	91.55397701263428	0.9879250526428223
43	64.80568099021912	response	0	j		41.0	/home/egter/Projects/stimuli/pictures/R_S_yt-RVoC19C420Y_27.png	92.52904796600342	
44	64.8185350894928	picture	0		428.0	42.0	/home/egter/Projects/stimuli/pictures/R_S_yt-Ojy5TMPX8_Q_165.png	92.5419020652771	3.5624589920043945
44	68.37231016159058	response	0	k		42.0	/home/egter/Projects/stimuli/pictures/R_S_yt-Ojy5TMPX8_Q_165.png	96.09567713737488	
45	68.38099408149719	picture	0		148.0	43.0	/home/egter/Projects/stimuli/pictures/R_S_yt-EApB0DJ3ECg_119.png	96.1043610572815	1.2430639266967773
45	69.61402416229248	response	0	k		43.0	/home/egter/Projects/stimuli/pictures/R_S_yt-EApB0DJ3ECg_119.png	97.33739113807678	
46	69.62405800819397	picture	0		83.0	44.0	/home/egter/Projects/stimuli/pictures/S_yt-s2tZ2NIQrxg_175.png	97.34742498397827	0.6944541931152344
46	70.29919505119324	response	0	j		44.0	/home/egter/Projects/stimuli/pictures/S_yt-s2tZ2NIQrxg_175.png	98.02256202697754	
47	70.3185122013092	picture	0		198.0	45.0	/home/egter/Projects/stimuli/pictures/S_yt-OLDm2slgfA4_3.png	98.0418791770935	1.6457099914550781
47	71.95565605163574	response	0	k		45.0	/home/egter/Projects/stimuli/pictures/S_yt-OLDm2slgfA4_3.png	99.67902302742004	
48	71.96422219276428	picture	0		252.0	46.0	/home/egter/Projects/stimuli/pictures/n04604644_8422.JPEG	99.68758916854858	2.1042139530181885
48	74.05562019348145	response	0	k		46.0	/home/egter/Projects/stimuli/pictures/n04604644_8422.JPEG	101.77898716926575	
49	74.06843614578247	picture	0		96.0	47.0	/home/egter/Projects/stimuli/pictures/n04238763_4190.JPEG	101.79180312156677	0.7985708713531494
49	74.85561013221741	response	0	k		47.0	/home/egter/Projects/stimuli/pictures/n04238763_4190.JPEG	102.57897710800171	
50	74.86700701713562	picture	0		86.0	48.0	/home/egter/Projects/stimuli/pictures/R_S_production_ID_3923518.png	102.59037399291992	0.7152681350708008
50	75.57224917411804	response	0	j		48.0	/home/egter/Projects/stimuli/pictures/R_S_production_ID_3923518.png	103.29561614990234	
51	75.58227515220642	picture	0		111.0	49.0	/home/egter/Projects/stimuli/pictures/S_production_ID_4269182.png	103.30564212799072	0.9236209392547607
51	76.4972710609436	response	0	j		49.0	/home/egter/Projects/stimuli/pictures/S_production_ID_4269182.png	104.2206380367279	
52	76.50589609146118	picture	0		111.0	50.0	/home/egter/Projects/stimuli/pictures/n02815834_676.JPEG	104.22926306724548	0.930588960647583
52	77.42266511917114	response	0	k		50.0	/home/egter/Projects/stimuli/pictures/n02815834_676.JPEG	105.14603209495544	
53	77.43648505210876	picture	0		217.0	51.0	/home/egter/Projects/stimuli/pictures/S_AwPBuHsoXV0_25.png	105.15985202789307	1.8124439716339111
53	79.23889708518982	response	0	j		51.0	/home/egter/Projects/stimuli/pictures/S_AwPBuHsoXV0_25.png	106.96226406097412	
54	79.24892902374268	picture	0		69.0	52.0	/home/egter/Projects/stimuli/pictures/R_S_yt-d5jBQ-LOW2I_17.png	106.97229599952698	0.5764191150665283
54	79.81389904022217	response	0	k		52.0	/home/egter/Projects/stimuli/pictures/R_S_yt-d5jBQ-LOW2I_17.png	107.53726601600647	
55	79.8253481388092	picture	0		100.0	53.0	/home/egter/Projects/stimuli/pictures/n03089624_71576.JPEG	107.5487151145935	0.8332529067993164
55	80.64722204208374	response	0	k		53.0	/home/egter/Projects/stimuli/pictures/n03089624_71576.JPEG	108.37058901786804	
56	80.65860104560852	picture	0		114.0	54.0	/home/egter/Projects/stimuli/pictures/n01608432_16923.JPEG	108.38196802139282	0.951409101486206
56	81.5973482131958	response	0	k		54.0	/home/egter/Projects/stimuli/pictures/n01608432_16923.JPEG	109.3207151889801	
57	81.61001014709473	picture	0		93.0	55.0	/home/egter/Projects/stimuli/pictures/R_S_pexels-koolshooters-7689098.png	109.33337712287903	0.7708909511566162
57	82.3722550868988	response	0	j		55.0	/home/egter/Projects/stimuli/pictures/R_S_pexels-koolshooters-7689098.png	110.0956220626831	
58	82.38090109825134	picture	0		149.0	56.0	/home/egter/Projects/stimuli/pictures/S_comp_A013_C012_0122D6_CC_v01_SDR_PS_FINAL_20180709_SDR_2K_AVC.png	110.10426807403564	1.2429730892181396
58	83.61385297775269	response	0	j		56.0	/home/egter/Projects/stimuli/pictures/S_comp_A013_C012_0122D6_CC_v01_SDR_PS_FINAL_20180709_SDR_2K_AVC.png	111.33721995353699	
59	83.62387418746948	picture	0		118.0	57.0	/home/egter/Projects/stimuli/pictures/R_S_yt-3ohvpS42xug_184.png	111.34724116325378	0.9860978126525879
59	84.5972490310669	response	0	j		57.0	/home/egter/Projects/stimuli/pictures/R_S_yt-3ohvpS42xug_184.png	112.3206160068512	
60	84.60997200012207	picture	0		122.0	58.0	/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00524001.png	112.33333897590637	1.013843059539795
60	85.61394309997559	response	0	j		58.0	/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00524001.png	113.33731007575989	
61	85.62381505966187	picture	0		88.0	59.0	/home/egter/Projects/stimuli/pictures/S_TYs22gin-EU_57.png	113.34718203544617	0.7361359596252441
61	86.34734106063843	response	0	j		59.0	/home/egter/Projects/stimuli/pictures/S_TYs22gin-EU_57.png	114.07070803642273	
62	86.35995101928711	picture	0		101.0	60.0	/home/egter/Projects/stimuli/pictures/n03372029_76011.JPEG	114.08331799507141	0.8402421474456787
62	87.18890500068665	response	0	k		60.0	/home/egter/Projects/stimuli/pictures/n03372029_76011.JPEG	114.91227197647095	
63	87.20019316673279	picture	0		112.0	61.0	/home/egter/Projects/stimuli/pictures/n02058221_501.JPEG	114.92356014251709	0.9305729866027832
63	88.11542415618896	response	0	k		61.0	/home/egter/Projects/stimuli/pictures/n02058221_501.JPEG	115.83879113197327	
64	88.13076615333557	picture	0		67.0	62.0	/home/egter/Projects/stimuli/pictures/R_S_production_ID_4540332.png	115.85413312911987	0.5625100135803223
64	88.68051600456238	response	0	j		62.0	/home/egter/Projects/stimuli/pictures/R_S_production_ID_4540332.png	116.40388298034668	
65	88.6932761669159	picture	0		277.0	63.0	/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00087953.JPEG	116.4166431427002	2.3055338859558105
65	90.9888961315155	response	0	j		63.0	/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00087953.JPEG	118.7122631072998	
66	90.9988100528717	picture	0		114.0	64.0	/home/egter/Projects/stimuli/pictures/n03095699_3680.JPEG	118.722177028656	0.9513821601867676
66	91.93202304840088	response	0	k		64.0	/home/egter/Projects/stimuli/pictures/n03095699_3680.JPEG	119.65539002418518	
67	91.95019221305847	picture	0		90.0	65.0	/home/egter/Projects/stimuli/pictures/S_yt-sa-EMUqvd5w_245.png	119.67355918884277	0.7500448226928711
67	92.68889904022217	response	0	j		65.0	/home/egter/Projects/stimuli/pictures/S_yt-sa-EMUqvd5w_245.png	120.41226601600647	
68	92.70023703575134	picture	0		173.0	66.0	/home/egter/Projects/stimuli/pictures/n01734418_12759.JPEG	120.42360401153564	1.4443910121917725
68	94.12365198135376	response	0	k		66.0	/home/egter/Projects/stimuli/pictures/n01734418_12759.JPEG	121.84701895713806	
69	94.14462804794312	picture	0		74.0	67.0	/home/egter/Projects/stimuli/pictures/n03393912_16047.JPEG	121.86799502372742	0.6251029968261719
69	94.74874019622803	response	0	k		67.0	/home/egter/Projects/stimuli/pictures/n03393912_16047.JPEG	122.47210717201233	
70	94.76973104476929	picture	0		93.0	68.0	/home/egter/Projects/stimuli/pictures/S_production_ID_4325516.png	122.49309802055359	0.7776610851287842
70	95.53206205368042	response	0	j		68.0	/home/egter/Projects/stimuli/pictures/S_production_ID_4325516.png	123.25542902946472	
71	95.54739212989807	picture	0		138.0	69.0	/home/egter/Projects/stimuli/pictures/n04335435_7886.JPEG	123.27075910568237	1.1527719497680664
71	96.68886613845825	response	0	j		69.0	/home/egter/Projects/stimuli/pictures/n04335435_7886.JPEG	124.41223311424255	
72	96.70016407966614	picture	0		174.0	70.0	/home/egter/Projects/stimuli/pictures/n03661043_8263.JPEG	124.42353105545044	1.4513959884643555
72	98.13234519958496	response	0	k		70.0	/home/egter/Projects/stimuli/pictures/n03661043_8263.JPEG	125.85571217536926	
73	98.1515600681305	picture	0		113.0	71.0	/home/egter/Projects/stimuli/pictures/n02807133_1832.JPEG	125.8749270439148	0.9374730587005615
73	99.08054113388062	response	0	k		71.0	/home/egter/Projects/stimuli/pictures/n02807133_1832.JPEG	126.80390810966492	
74	99.08903312683105	picture	0		86.0	72.0	/home/egter/Projects/stimuli/pictures/S_yt-UPgF4YAHBQY_33.png	126.81240010261536	0.7221958637237549
74	99.797523021698	response	0	j		72.0	/home/egter/Projects/stimuli/pictures/S_yt-UPgF4YAHBQY_33.png	127.5208899974823	
75	99.81122899055481	picture	0		159.0	73.0	/home/egter/Projects/stimuli/pictures/n03982430_519.JPEG	127.53459596633911	1.3333961963653564
75	101.1237211227417	response	0	k		73.0	/home/egter/Projects/stimuli/pictures/n03982430_519.JPEG	128.847088098526	
76	101.14462518692017	picture	0		94.0	74.0	/home/egter/Projects/stimuli/pictures/n02361337_10879.JPEG	128.86799216270447	0.7916059494018555
76	101.92246198654175	response	0	k		74.0	/home/egter/Projects/stimuli/pictures/n02361337_10879.JPEG	129.64582896232605	
77	101.93623113632202	picture	0		125.0	75.0	/home/egter/Projects/stimuli/pictures/S_yt-kNZUFy3cbjQ_9.png	129.65959811210632	1.0486009120941162
77	102.97218418121338	response	0	k		75.0	/home/egter/Projects/stimuli/pictures/S_yt-kNZUFy3cbjQ_9.png	130.69555115699768	
78	102.98483204841614	picture	0		69.0	76.0	/home/egter/Projects/stimuli/pictures/n01737021_211.JPEG	130.70819902420044	0.5764210224151611
78	103.54032802581787	response	0	j		76.0	/home/egter/Projects/stimuli/pictures/n01737021_211.JPEG	131.26369500160217	
79	103.5612530708313	picture	0		72.0	77.0	/home/egter/Projects/stimuli/pictures/n01773797_9344.JPEG	131.2846200466156	0.6040959358215332
79	104.14866304397583	response	0	k		77.0	/home/egter/Projects/stimuli/pictures/n01773797_9344.JPEG	131.87203001976013	
80	104.16534900665283	picture	0		83.0	78.0	/home/egter/Projects/stimuli/pictures/n02701002_839.JPEG	131.88871598243713	0.6944680213928223
80	104.84715819358826	response	0	k		78.0	/home/egter/Projects/stimuli/pictures/n02701002_839.JPEG	132.57052516937256	
81	104.85981702804565	picture	0		91.0	79.0	/home/egter/Projects/stimuli/pictures/n01739381_6638.JPEG	132.58318400382996	0.7569441795349121
81	105.60553216934204	response	0	k		79.0	/home/egter/Projects/stimuli/pictures/n01739381_6638.JPEG	133.32889914512634	
82	105.61676120758057	picture	0		65.0	80.0	/home/egter/Projects/stimuli/pictures/S_yt-vHS71x_O6sY_90.png	133.34012818336487	0.5416438579559326
82	106.14029002189636	response	0	j		80.0	/home/egter/Projects/stimuli/pictures/S_yt-vHS71x_O6sY_90.png	133.86365699768066	
83	106.1584050655365	picture	0		79.0	81.0	/home/egter/Projects/stimuli/pictures/S_production_ID_3923518.png	133.8817720413208	0.6597390174865723
83	106.80551505088806	response	0	j		81.0	/home/egter/Projects/stimuli/pictures/S_production_ID_3923518.png	134.52888202667236	
84	106.81814408302307	picture	0		91.0	82.0	/home/egter/Projects/stimuli/pictures/n01924916_385.JPEG	134.54151105880737	0.7568669319152832
84	107.56379818916321	response	0	k		82.0	/home/egter/Projects/stimuli/pictures/n01924916_385.JPEG	135.2871651649475	
85	107.57501101493835	picture	0		106.0	83.0	/home/egter/Projects/stimuli/pictures/n03443371_2723.JPEG	135.29837799072266	0.8819701671600342
85	108.44713807106018	response	0	k		83.0	/home/egter/Projects/stimuli/pictures/n03443371_2723.JPEG	136.17050504684448	
86	108.45698118209839	picture	0		154.0	84.0	/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00004276.JPEG	136.1803481578827	1.284693956375122
86	109.72366714477539	response	0	k		84.0	/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00004276.JPEG	137.4470341205597	
87	109.74167513847351	picture	0		131.0	85.0	/home/egter/Projects/stimuli/pictures/n01729322_17162.JPEG	137.4650421142578	1.0902910232543945
87	110.82212901115417	response	0	k		85.0	/home/egter/Projects/stimuli/pictures/n01729322_17162.JPEG	138.54549598693848	
88	110.8319661617279	picture	0		213.0	86.0	/home/egter/Projects/stimuli/pictures/n02009912_5068.JPEG	138.5553331375122	1.7777650356292725
