,0
/home/egter/Projects/stimuli/pictures/S_wc-PsidKmkEV7Km_14.png,j
/home/egter/Projects/stimuli/pictures/S_yt-RnVxAv3aIoc_20.png,j
/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00682009.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-VMUSo8E_Fj8_171.png,j
/home/egter/Projects/stimuli/pictures/n12985857_4714.JPEG,j
/home/egter/Projects/stimuli/pictures/S_yt-aTEGTeQuDWM_93.png,j
/home/egter/Projects/stimuli/pictures/n01689811_1897.JPEG,j
/home/egter/Projects/stimuli/pictures/n04179913_7268.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_wc-PsidKmkEV7Km_14.png,j
/home/egter/Projects/stimuli/pictures/n03201208_10518.JPEG,k
/home/egter/Projects/stimuli/pictures/n01980166_4821.JPEG,j
/home/egter/Projects/stimuli/pictures/R_S_yt-RlHmMGUjT9E_130.png,j
/home/egter/Projects/stimuli/pictures/n01631663_3521.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-MIDWkOZcQUs_72.png,k
/home/egter/Projects/stimuli/pictures/n02114855_2425.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-J1dw4AznwmQ_7.png,j
/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00303005.png,j
/home/egter/Projects/stimuli/pictures/n03201208_3545.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_yt-gC3my54_ChQ_58.png,j
/home/egter/Projects/stimuli/pictures/S_yt-lNevNqA8sIs_54.png,j
/home/egter/Projects/stimuli/pictures/R_S_wc-0SAXOWjdNVGC_8.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-0bovQBIUZho_15.png,j
/home/egter/Projects/stimuli/pictures/S_yt-G_eNNzNB-hU_1.png,j
/home/egter/Projects/stimuli/pictures/S_yt-O6W6CZPXvlA_15.png,j
/home/egter/Projects/stimuli/pictures/n02692877_25486.JPEG,j
/home/egter/Projects/stimuli/pictures/R_S_yt-0n0uppNuUus_15.png,j
/home/egter/Projects/stimuli/pictures/S_yt-FzMLLmcD1mE_19.png,k
/home/egter/Projects/stimuli/pictures/R_S_production_ID_4360158.png,j
/home/egter/Projects/stimuli/pictures/S_yt-BLmwmX-mni8_56.png,j
