trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.01848912239074707	stim	0		8593.0			22.953747034072876	71.62862086296082
0	71.63014793395996	response	0	space				94.56540584564209	
2	71.64710998535156	picture	0		8816.0	0.0	/home/egter/Projects/stimuli/pictures/n09288635_4175.JPEG	94.58236789703369	73.47403812408447
2	145.10481214523315	response	0	k		0.0	/home/egter/Projects/stimuli/pictures/n09288635_4175.JPEG	168.04007005691528	
3	145.12114810943604	picture	0		251.0	1.0	/home/egter/Projects/stimuli/pictures/n01728920_7410.JPEG	168.05640602111816	2.094588041305542
3	147.20462012290955	response	0	k		1.0	/home/egter/Projects/stimuli/pictures/n01728920_7410.JPEG	170.13987803459167	
4	147.21573615074158	picture	0		97.0	2.0	/home/egter/Projects/stimuli/pictures/S_yt-uSHBdUi8_V0_24.png	170.1509940624237	0.805534839630127
4	148.0130250453949	response	0	j		2.0	/home/egter/Projects/stimuli/pictures/S_yt-uSHBdUi8_V0_24.png	170.94828295707703	
5	148.0212709903717	picture	0		111.0	3.0	/home/egter/Projects/stimuli/pictures/n11939491_51261.JPEG	170.95652890205383	0.9305751323699951
5	148.93803095817566	response	0	k		3.0	/home/egter/Projects/stimuli/pictures/n11939491_51261.JPEG	171.8732888698578	
6	148.9518461227417	picture	0		102.0	4.0	/home/egter/Projects/stimuli/pictures/n03529860_2779.JPEG	171.88710403442383	0.8541510105133057
6	149.79623794555664	response	0	k		4.0	/home/egter/Projects/stimuli/pictures/n03529860_2779.JPEG	172.73149585723877	
7	149.805997133255	picture	0		106.0	5.0	/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00595000.png	172.74125504493713	0.8819348812103271
7	150.6795949935913	response	0	j		5.0	/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00595000.png	173.61485290527344	
8	150.68793201446533	picture	0		155.0	6.0	/home/egter/Projects/stimuli/pictures/S_yt-oASqBTM-5fw_73.png	173.62318992614746	1.291646957397461
8	151.96436595916748	response	0	j		6.0	/home/egter/Projects/stimuli/pictures/S_yt-oASqBTM-5fw_73.png	174.8996238708496	
9	151.9795789718628	picture	0		109.0	7.0	/home/egter/Projects/stimuli/pictures/R_S_wc-DgBY_btLlgBC_19.png	174.91483688354492	0.9096860885620117
