trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.013957977294921875	stim	0		231.0			32.91093587875366	1.9352970123291016
0	1.9328410625457764	response	0	space				34.82981896400452	
2	1.9492549896240234	picture	0		408.0	0.0	/home/egter/Projects/stimuli/pictures/n02493509_10681.JPEG	34.846232891082764	3.402704954147339
2	5.340861082077026	response	0	k		0.0	/home/egter/Projects/stimuli/pictures/n02493509_10681.JPEG	38.23783898353577	
3	5.351959943771362	picture	0		117.0	1.0	/home/egter/Projects/stimuli/pictures/R_S_yt-RMjo2PPEPEA_112.png	38.2489378452301	0.9721970558166504
3	6.315968990325928	response	0	j		1.0	/home/egter/Projects/stimuli/pictures/R_S_yt-RMjo2PPEPEA_112.png	39.21294689178467	
4	6.324156999588013	picture	0		96.0	2.0	/home/egter/Projects/stimuli/pictures/n01687978_152.JPEG	39.22113490104675	0.8055830001831055
4	7.115965127944946	response	0	k		2.0	/home/egter/Projects/stimuli/pictures/n01687978_152.JPEG	40.01294302940369	
5	7.129739999771118	picture	0		140.0	3.0	/home/egter/Projects/stimuli/pictures/n01689811_1069.JPEG	40.02671790122986	1.173604965209961
5	8.290919065475464	response	0	k		3.0	/home/egter/Projects/stimuli/pictures/n01689811_1069.JPEG	41.187896966934204	
6	8.303344964981079	picture	0		69.0	4.0	/home/egter/Projects/stimuli/pictures/S_pexels-mikhail-nilov-8410063_1.png	41.20032286643982	0.5764000415802002
6	8.865927934646606	response	0	j		4.0	/home/egter/Projects/stimuli/pictures/S_pexels-mikhail-nilov-8410063_1.png	41.76290583610535	
7	8.87974500656128	picture	0		89.0	5.0	/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00016248.JPEG	41.77672290802002	0.7500119209289551
7	9.60905408859253	response	0	k		5.0	/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00016248.JPEG	42.50603199005127	
8	9.629756927490234	picture	0		187.0	6.0	/home/egter/Projects/stimuli/pictures/n04335435_13691.JPEG	42.526734828948975	1.5693612098693848
8	11.182562112808228	response	0	k		6.0	/home/egter/Projects/stimuli/pictures/n04335435_13691.JPEG	44.07954001426697	
9	11.19911813735962	picture	0		108.0	7.0	/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00423000.png	44.09609603881836	0.9027729034423828
9	12.090912103652954	response	0	j		7.0	/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00423000.png	44.987890005111694	
10	12.101891040802002	picture	0		116.0	8.0	/home/egter/Projects/stimuli/pictures/S_pexels-c-technical-5771610.png	44.99886894226074	0.965277910232544
10	13.057554960250854	response	0	j		8.0	/home/egter/Projects/stimuli/pictures/S_pexels-c-technical-5771610.png	45.954532861709595	
11	13.067168951034546	picture	0		167.0	9.0	/home/egter/Projects/stimuli/pictures/S_yt-PK-Eip9wFr0_24.png	45.964146852493286	1.3986029624938965
11	14.449198961257935	response	0	j		9.0	/home/egter/Projects/stimuli/pictures/S_yt-PK-Eip9wFr0_24.png	47.346176862716675	
12	14.465771913528442	picture	0		81.0	10.0	/home/egter/Projects/stimuli/pictures/S_FZ0hLmjCR0s_26.png	47.36274981498718	0.6777701377868652
12	15.132559061050415	response	0	j		10.0	/home/egter/Projects/stimuli/pictures/S_FZ0hLmjCR0s_26.png	48.029536962509155	
13	15.143542051315308	picture	0		98.0	11.0	/home/egter/Projects/stimuli/pictures/n02009912_4963.JPEG	48.04051995277405	0.8193988800048828
13	15.949218988418579	response	0	k		11.0	/home/egter/Projects/stimuli/pictures/n02009912_4963.JPEG	48.84619688987732	
14	15.96294093132019	picture	0		131.0	12.0	/home/egter/Projects/stimuli/pictures/R_S_wc-lItGMdwvEd_l_7.png	48.85991883277893	1.0972740650177002
14	17.049221992492676	response	0	j		12.0	/home/egter/Projects/stimuli/pictures/R_S_wc-lItGMdwvEd_l_7.png	49.946199893951416	
15	17.06021499633789	picture	0		217.0	13.0	/home/egter/Projects/stimuli/pictures/S_yt-lfDIg8kaXhA_169.png	49.95719289779663	1.8139021396636963
15	18.857479095458984	response	0	j		13.0	/home/egter/Projects/stimuli/pictures/S_yt-lfDIg8kaXhA_169.png	51.754456996917725	
16	18.874117136001587	picture	0		96.0	14.0	/home/egter/Projects/stimuli/pictures/S_yt-jcuaf9iSEkI_169.png	51.77109503746033	0.804081916809082
16	19.665822982788086	response	0	j		14.0	/home/egter/Projects/stimuli/pictures/S_yt-jcuaf9iSEkI_169.png	52.562800884246826	
17	19.67819905281067	picture	0		184.0	15.0	/home/egter/Projects/stimuli/pictures/R_S_Ds4EKTLx_RI_51.png	52.57517695426941	1.534717082977295
17	21.19913601875305	response	0	j		15.0	/home/egter/Projects/stimuli/pictures/R_S_Ds4EKTLx_RI_51.png	54.09611392021179	
