trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.011085033416748047	stim	0		1144.0			30.817702054977417	9.539974927902222
0	5.197947025299072	response	0	2				36.00456404685974	
0	9.531259059906006	response	0	space				40.337876081466675	
2	9.55105996131897	picture	0		205.0	0.0	/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00569006.png	40.35767698287964	1.7088298797607422
2	11.250720024108887	response	0	j		0.0	/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00569006.png	42.057337045669556	
3	11.259889841079712	picture	0		128.0	1.0	/home/egter/Projects/stimuli/pictures/n04131690_16603.JPEG	42.06650686264038	1.068932056427002
3	12.310689926147461	response	0	k		1.0	/home/egter/Projects/stimuli/pictures/n04131690_16603.JPEG	43.11730694770813	
4	12.328821897506714	picture	0		169.0	2.0	/home/egter/Projects/stimuli/pictures/S_production_ID_4325503.png	43.13543891906738	1.4166109561920166
4	13.734035968780518	response	0	k		2.0	/home/egter/Projects/stimuli/pictures/S_production_ID_4325503.png	44.54065299034119	
5	13.74543285369873	picture	0		329.0	3.0	/home/egter/Projects/stimuli/pictures/S_yt-4slVHFGPwEs_744.png	44.5520498752594	2.743061065673828
5	16.475581884384155	response	0	j		3.0	/home/egter/Projects/stimuli/pictures/S_yt-4slVHFGPwEs_744.png	47.282198905944824	
6	16.48849391937256	picture	0		135.0	4.0	/home/egter/Projects/stimuli/pictures/n02504013_13427.JPEG	47.29511094093323	1.1286780834197998
6	17.60065484046936	response	0	j		4.0	/home/egter/Projects/stimuli/pictures/n02504013_13427.JPEG	48.40727186203003	
7	17.61717200279236	picture	0		82.0	5.0	/home/egter/Projects/stimuli/pictures/S_yt-y6zr69M0yHI_76.png	48.42378902435303	0.6916730403900146
7	18.292311906814575	response	0	j		5.0	/home/egter/Projects/stimuli/pictures/S_yt-y6zr69M0yHI_76.png	49.098928928375244	
8	18.308845043182373	picture	0		87.0	6.0	/home/egter/Projects/stimuli/pictures/R_S_yt-rPYBHkUEwwc_10.png	49.11546206474304	0.7281827926635742
8	19.025617837905884	response	0	j		6.0	/home/egter/Projects/stimuli/pictures/R_S_yt-rPYBHkUEwwc_10.png	49.83223485946655	
9	19.037027835845947	picture	0		85.0	7.0	/home/egter/Projects/stimuli/pictures/R_S_yt-cokedWwwYYs_136.png	49.843644857406616	0.7083590030670166
9	19.72716188430786	response	0	j		7.0	/home/egter/Projects/stimuli/pictures/R_S_yt-cokedWwwYYs_136.png	50.53377890586853	
10	19.745386838912964	picture	0		167.0	8.0	/home/egter/Projects/stimuli/pictures/n02493509_9319.JPEG	50.55200386047363	1.3889110088348389
10	21.118919849395752	response	0	k		8.0	/home/egter/Projects/stimuli/pictures/n02493509_9319.JPEG	51.92553687095642	
11	21.134297847747803	picture	0		182.0	9.0	/home/egter/Projects/stimuli/pictures/S_yt-KVB49z48sZU_55.png	51.94091486930847	1.5208032131195068
11	22.642282009124756	response	0	j		9.0	/home/egter/Projects/stimuli/pictures/S_yt-KVB49z48sZU_55.png	53.448899030685425	
12	22.65510106086731	picture	0		86.0	10.0	/home/egter/Projects/stimuli/pictures/n04238763_2633.JPEG	53.46171808242798	0.7204017639160156
12	23.358940839767456	response	0	k		10.0	/home/egter/Projects/stimuli/pictures/n04238763_2633.JPEG	54.165557861328125	
