,0
/home/egter/Projects/stimuli/pictures/S_G010_C026_UHD_SDR_v02_2K_AVC.png,j
/home/egter/Projects/stimuli/pictures/n01689811_1897.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_yt-6vkiJedss6g_5.png,k
/home/egter/Projects/stimuli/pictures/S_yt-jfPayShydzE_1233.png,k
/home/egter/Projects/stimuli/pictures/n12998815_13883.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-EgsLlKJmzeY_60.png,j
/home/egter/Projects/stimuli/pictures/n02500267_8069.JPEG,k
/home/egter/Projects/stimuli/pictures/n09468604_14107.JPEG,k
/home/egter/Projects/stimuli/pictures/n03290653_1838.JPEG,k
/home/egter/Projects/stimuli/pictures/n07875152_3661.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_yt-AOP7QYQntPI_28.png,j
/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00089163.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_yt-l_ioasf6yHg_44.png,j
/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_test_00004002.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-j-ifVbxZePQ_70.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-J_FnFAl1uL0_143.png,j
/home/egter/Projects/stimuli/pictures/S_yt-OFnDCbW9Ebo_31.png,j
/home/egter/Projects/stimuli/pictures/S_yt-FoO02U39gy4_398.png,j
/home/egter/Projects/stimuli/pictures/n02033041_7432.JPEG,k
/home/egter/Projects/stimuli/pictures/n09288635_1189.JPEG,k
/home/egter/Projects/stimuli/pictures/n03794056_15065.JPEG,k
/home/egter/Projects/stimuli/pictures/ILSVRC2012_val_00018369.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-VTNBCfQxnsk_59.png,j
/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00601000.png,j
/home/egter/Projects/stimuli/pictures/n01729322_7420.JPEG,k
/home/egter/Projects/stimuli/pictures/n01744401_6341.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_production_ID_4360158.png,j
/home/egter/Projects/stimuli/pictures/n04037443_1901.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-JVhfcpV7OaY_71.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-7lULOC_rSE0_747.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-aiDGx4AN8J0_9.png,j
/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00165012.png,j
/home/egter/Projects/stimuli/pictures/S_yt-P8vJa4YVcGU_488.png,j
/home/egter/Projects/stimuli/pictures/R_S_comp_L004_C011_PS_v01_SDR_PS_20180925_SDR_2K_AVC.png,j
/home/egter/Projects/stimuli/pictures/S_yt-bl9EuWKeVmY_6.png,k
/home/egter/Projects/stimuli/pictures/n04366367_5814.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-UmLeGNcqouI_718.png,j
/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00743000.png,j
/home/egter/Projects/stimuli/pictures/n04310018_19995.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-c5IgOXX8YZ0_24.png,j
/home/egter/Projects/stimuli/pictures/n04389033_34247.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-GO26QIueqRw_385.png,j
/home/egter/Projects/stimuli/pictures/n03467068_27029.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_yt-be7r-ha8BpA_1045.png,j
/home/egter/Projects/stimuli/pictures/S_yt-hOtj2y9VWrc_354.png,k
/home/egter/Projects/stimuli/pictures/S_yt-T4GFfVaHxFY_16.png,k
/home/egter/Projects/stimuli/pictures/n02268853_2389.JPEG,k
/home/egter/Projects/stimuli/pictures/n03447447_2895.JPEG,k
/home/egter/Projects/stimuli/pictures/n01491361_8458.JPEG,k
/home/egter/Projects/stimuli/pictures/n03982430_519.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_pexels-laker-5793000.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-bwSRV1Vr21s_435.png,j
/home/egter/Projects/stimuli/pictures/S_yt-9pUeQix6EW8_7.png,j
