trial_nr	onset	event_type	phase	response	nr_frames	picture_index	picture_file	onset_abs	duration
0	0.013478994369506836	stim	0		341.0			33.34844994544983	2.855876922607422
0	2.8529858589172363	response	0	space				36.18795680999756	
2	2.8693559169769287	picture	0		611.0	0.0	/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00087003.png	36.20432686805725	5.097838878631592
2	7.953521013259888	response	0	j		0.0	/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00087003.png	41.28849196434021	
3	7.9671947956085205	picture	0		166.0	1.0	/home/egter/Projects/stimuli/pictures/S_xTlFOCRvy68_1564.png	41.30216574668884	1.3888890743255615
3	9.344579935073853	response	0	j		1.0	/home/egter/Projects/stimuli/pictures/S_xTlFOCRvy68_1564.png	42.679550886154175	
4	9.356083869934082	picture	0		164.0	2.0	/home/egter/Projects/stimuli/pictures/S_yt_R-SwXr0ScjD9o_20.png	42.691054821014404	1.3680329322814941
4	10.711196899414062	response	0	k		2.0	/home/egter/Projects/stimuli/pictures/S_yt_R-SwXr0ScjD9o_20.png	44.046167850494385	
5	10.724116802215576	picture	0		158.0	3.0	/home/egter/Projects/stimuli/pictures/n07875152_931.JPEG	44.0590877532959	1.3124980926513672
5	12.027804851531982	response	0	k		3.0	/home/egter/Projects/stimuli/pictures/n07875152_931.JPEG	45.362775802612305	
6	12.036614894866943	picture	0		142.0	4.0	/home/egter/Projects/stimuli/pictures/S_yt-j3aQHA2TVq4_38.png	45.371585845947266	1.1874969005584717
6	13.204901933670044	response	0	k		4.0	/home/egter/Projects/stimuli/pictures/S_yt-j3aQHA2TVq4_38.png	46.539872884750366	
7	13.224111795425415	picture	0		110.0	5.0	/home/egter/Projects/stimuli/pictures/n09332890_51000.JPEG	46.55908274650574	0.9202620983123779
7	14.127779960632324	response	0	k		5.0	/home/egter/Projects/stimuli/pictures/n09332890_51000.JPEG	47.46275091171265	
8	14.144373893737793	picture	0		192.0	6.0	/home/egter/Projects/stimuli/pictures/R_S_comp_DB_D011_D009_SIGNCMP_v15_6Mbps.png	47.479344844818115	1.6005361080169678
8	15.736141920089722	response	0	j		6.0	/home/egter/Projects/stimuli/pictures/R_S_comp_DB_D011_D009_SIGNCMP_v15_6Mbps.png	49.071112871170044	
9	15.74491000175476	picture	0		121.0	7.0	/home/egter/Projects/stimuli/pictures/n04465501_4549.JPEG	49.07988095283508	1.01389479637146
9	16.74502182006836	response	0	k		7.0	/home/egter/Projects/stimuli/pictures/n04465501_4549.JPEG	50.07999277114868	
