trial_nr	onset	event_type	phase	response	nr_frames	movie_index	movie_duration	movie_file	blank	onset_abs	duration
0	0.15773582458496094	stim	0		1996					22.839290857315063	16.6332790851593
0	16.78337001800537	response	0	space						39.464925050735474	
1	16.791014909744263	stim	0		5449					39.472569942474365	45.408488035202026
1	62.1935830116272	pulse	0	t						84.8751380443573	
1	62.19950294494629	stim	1		1717					84.88105797767639	14.307903051376343
1	63.79130792617798	pulse	1	t						86.47286295890808	
1	65.39130187034607	pulse	1	t						88.07285690307617	
1	66.99135184288025	pulse	1	t						89.67290687561035	
1	68.59125399589539	pulse	1	t						91.27280902862549	
1	70.1912670135498	pulse	1	t						92.87282204627991	
1	71.79125595092773	pulse	1	t						94.47281098365784	
1	73.39118885993958	pulse	1	t						96.07274389266968	
1	74.99124598503113	pulse	1	t						97.67280101776123	
2	76.50740599632263	fix_pre	0		11	0.0	2.5	/experiments/aot/S_ILSVRC2015_train_00515000.mp4	0.0	99.18896102905273	0.09164690971374512
2	76.59122800827026	pulse	0	t		0.0	2.5	/experiments/aot/S_ILSVRC2015_train_00515000.mp4	0.0	99.27278304100037	
2	76.59905290603638	movie	1		301	0.0	2.5	/experiments/aot/S_ILSVRC2015_train_00515000.mp4	0.0	99.28060793876648	2.508302927017212
2	78.1912670135498	pulse	1	t		0.0	2.5	/experiments/aot/S_ILSVRC2015_train_00515000.mp4	0.0	100.87282204627991	
2	79.10735583305359	fix_post	2		72	0.0	2.5	/experiments/aot/S_ILSVRC2015_train_00515000.mp4	0.0	101.78891086578369	0.6000070571899414
3	79.70736289024353	fix_pre	0		11	1.0	2.5	/experiments/aot/S_WCwb-DeQOSg_85.mp4	0.0	102.38891792297363	0.09171700477600098
3	79.79123282432556	pulse	0	t		1.0	2.5	/experiments/aot/S_WCwb-DeQOSg_85.mp4	0.0	102.47278785705566	
3	79.79907989501953	movie	1		301	1.0	2.5	/experiments/aot/S_WCwb-DeQOSg_85.mp4	0.0	102.48063492774963	2.5082790851593018
