,0
/Users/knapen/Movies/aot_movie_stimuli/S_yt-EKPrSw5xF7k_112.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00479002.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_Pexels_Videos_2795731_1.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-nn-8LZcafGs_35.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ycfVJyrFgB4_15.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-YWfInCviN1s_126.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_flickr-thelastdon-8662706978_3.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_Nh81j72Utbs_5.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-fjOsq03OC2c_188.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-v66td-1WO7w_44.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-rodnae-productions-5993671.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-mI9voWol7cE_104.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-rslgzryFIGk_71.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-XHYYkaHcEtM_72.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-0lfSyC79n14_7.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_wc-7ugQ0V4lxYkJ_131.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-H5LQq4MPIao_660.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-fja6A_3ys_w_116.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-koolshooters-7327405.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-tima-miroshnichenko-5717005.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_video-4.mp4,j
