,0
/Users/knapen/Movies/aot_movie_stimuli/S_yt-N1ZrWT4xyzc_85.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_3761571.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00434000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-qurTr1BJMec_244.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-gOoDjhfSPj0_162.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-cottonbro-9499408.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_r4Npnob1vds_12.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-VgJZl9SddCQ_8.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-SS7pSyb0_d0_32.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-J-tkAYy40uY_84.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_wc-AyT9mzwZsu0T_14.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-_HuBzj8EPBc_62.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-fAWPQRcrXl0_38.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-w_C-15eJeCQ_191.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ebajhZwlVJM_32.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-b7JAHOeiTqU_44.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-pavel-danilyuk-8626652.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-FLMdajcbjcg_35.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_bing-www_cnn_com_2015_04_20_living_steak-eating-contest-molly-schuyler-feat_index_html_1.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-316ecr1BT84_44.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-JH6qCYAnX-I_70.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-4-u4Fw_J_q8_45.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-waWM9vAfsIw_116.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-koolshooters-7327401_1.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-mikhail-nilov-8410088.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-xrWo3lnbshw_80.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4101242.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00415005.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-K0CzoUy_uIA_22.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-n12iRXTksXA_65.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_xq822dX6DDM_1.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-LUIvP_NDWAs_45.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00423000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00067005.mp4,j
