,0
/Users/knapen/Movies/aot_movie_stimuli/S_yt-TNtO8RPd3iE_25.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-KNdCiW8m1uY_168.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00661004.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-FsylDeYfcxU_24.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-kbf7N5K5cS0_35.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-AKRjrTvvxFc_1804.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-FH07OivQGOM_30.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00536000.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-2CWrK9nbhTk_211.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-pO5SVq-9EhU_114.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ZfDtalvUK5k_36.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-4wjGeLyvfjY_223.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_fHdEaNT0gA0_35.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-oPeZEUtqKNM_27.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4997166.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Jro_TRE8NUQ_234.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_nPwtvvPgdNc_39.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_5199636.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-4sSV4iIs8gQ_55.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-BG-G7m5wLZ4_94.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Q5Mfl5NdT7g_3.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-yaroslav-shuraev-8091356.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-G65z8p1YNhw_16.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_Pexels_Videos_2795731.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_wc-ujHd_fPVcSlX_10.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-K-iCphzt_RE_17.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-HuU5L5dVpdY_112.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-b0IfGcoHfD0_83.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ThT8utBaywI_68.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00479004.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-rodnae-productions-7467585.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-xNKgc8sFYvU_35.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-YTQXM5ZjRgg_116.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00087003.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-GBt59U0KUR0_6.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-QTGIhecBZjc_19.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-cu4AVz6o2eg_24.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00471000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-6mRpmfIvdew_1435.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00516000.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-P99dLq0DrK0_277.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-oASqBTM-5fw_73.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00373000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00001011.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ujTY1igjc3E_2.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ujdFTAUE8rc_34.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4101244.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_3dzza09VbXY_235.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-yAtHuDsadu8_102.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt--C2DDZ7LOQA_95.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00518001.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-49utbRVtx1U_16.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-3tsrlES3thg_81.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00446000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-8wyJ7zyOo8g_9.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_dwi2oPzQ1Wo_48.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-wUqpCtBOFBA_89.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-_Hnr82bYGEQ_103.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-nMWqezngycw_10.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-sBdvBO-TPNM_8.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-3EZOeAbiMQE_10.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-yPl8LcgSMjo_32.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-jYSri2JVUqo_1036.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-QJ2k6vA8aco_12.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00363000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-t9sowxGR_s4_1.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-aiDGx4AN8J0_9.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-738MRS0yI6g_177.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-s8Egk0W1Uck_39.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Dwgpjoikt84_122.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-a5TGHnldsKg_102.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Ynol6-DKndM_497.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-4qU-6TEW06E_38.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4101307.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00378000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_WO9z7lBUvOs_151.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-26009GpQuUg_3.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-pbFpqAQJCJo_149.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-4GDusA21cEA_170.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-gDZnJCR2uXI_18.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-mL3MuCfKtdY_79.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-c-technical-6754008.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-X6ivH9SqGu8_306.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00538001.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-m8HxO_-RRq0_127.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-RMjo2PPEPEA_112.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00369000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-G_eNNzNB-hU_1.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00042002.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_IrGYVLkWeQs_9.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-hdZEAsVBEEM_19.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-bWXohhodbjg_98.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Ilr77XzakaY_95.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Fm97IY0Z2LU_110.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt_R-3UiB_5en3gg_145.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-9mWz93En7Gw_97.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-I2n2eo2zoZs_133.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-EBuE7GbFw7U_180.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Gokv9ZtV6zo_70.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-FE5srhxadno_73.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00595000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-1ruRqcfBMw0_21.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-V4ptcLegCiw_161.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00661001.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4121250.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-c5KPuyzO-50_4.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-a_awONsLFfE_107.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-uE9XoCLZlFo_1.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_3709168.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-H45g6700wbc_159.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Ud9uqaeHtY4_302.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-VjTiMtjdjTw_103.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Ev39pXXfr1Y_152.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-3DM_SqT4RII_10.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-x7TqP8l4lCA_39.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-QZI17VPi6a0_127.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-BLmwmX-mni8_56.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-71qAAM6ryGY_32.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-zh2yLr-o_8A_953.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-rNjnYLsk32k_1172.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_dnLAfffA-kU_53.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt--koo4FOfZE0_86.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-w7dXHLrfZI4_223.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_5139371.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-KC6I552mXwM_6.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00578001.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-QOPuhPO1hkk_27.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00743006.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-AuQ_WxaNy4Y_255.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-nCNZ87Tio1M_1.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_flickr-csgzs-8144064966_10.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-tqxZlasEvZA_15.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-T2CzKcU8pHo_17.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-EvKV7iY1_HM_193.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-5C0_rps3vyM_22.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-iKe-0YNR5Eo_164.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00368000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-3NMDWrZr1Z4_255.mp4,j
